"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.607329150E1,-4.498548806E-1,-7.258883119E-2,-9.796057701E0
5.607829150E1,-4.491958320E-1,-7.339143753E-2,-9.796081543E0
5.608329150E1,-4.486280084E-1,-7.435309142E-2,-9.796101570E0
5.608829150E1,-4.481847286E-1,-7.583560795E-2,-9.796110153E0
5.609329150E1,-4.484607279E-1,-7.664027810E-2,-9.796091080E0
5.609829150E1,-4.488981366E-1,-7.638780773E-2,-9.796072960E0
5.610329150E1,-4.494746625E-1,-7.594541460E-2,-9.796050072E0
5.610829150E1,-4.500687718E-1,-7.474942505E-2,-9.796031952E0
5.611329150E1,-4.504077137E-1,-7.427283376E-2,-9.796019554E0
5.611829150E1,-4.509687722E-1,-7.394965738E-2,-9.795995712E0
5.612329150E1,-4.516715407E-1,-7.447089255E-2,-9.795960426E0
5.612829150E1,-4.523966908E-1,-7.571791857E-2,-9.795916557E0
5.613329150E1,-4.532716870E-1,-7.630560547E-2,-9.795871735E0
5.613829150E1,-4.534108639E-1,-7.736048102E-2,-9.795857430E0
5.614329150E1,-4.536892772E-1,-7.718266547E-2,-9.795845032E0
5.614829150E1,-4.535545707E-1,-7.656796277E-2,-9.795857430E0
5.615329150E1,-4.532014132E-1,-7.611298561E-2,-9.795877457E0
5.615829150E1,-4.526759386E-1,-7.508648187E-2,-9.795908928E0
5.616329150E1,-4.518996775E-1,-7.518050075E-2,-9.795944214E0
5.616829150E1,-4.517818391E-1,-7.524403185E-2,-9.795948982E0
5.617329150E1,-4.519230425E-1,-7.608924806E-2,-9.795936584E0
5.617829150E1,-4.525696635E-1,-7.723201811E-2,-9.795897484E0
5.618329150E1,-4.534913301E-1,-7.780668139E-2,-9.795849800E0
5.618829150E1,-4.540424049E-1,-7.830458134E-2,-9.795820236E0
5.619329150E1,-4.541966021E-1,-7.779437304E-2,-9.795817375E0
5.619829150E1,-4.536540210E-1,-7.678762823E-2,-9.795850754E0
5.620329150E1,-4.531284869E-1,-7.626453042E-2,-9.795879364E0
5.620829150E1,-4.530474842E-1,-7.572168857E-2,-9.795887947E0
5.621329150E1,-4.533568919E-1,-7.659309357E-2,-9.795866013E0
5.621829150E1,-4.545287490E-1,-7.705948502E-2,-9.795807838E0
5.622329150E1,-4.555967450E-1,-7.748138905E-2,-9.795755386E0
5.622829150E1,-4.565044641E-1,-7.763590664E-2,-9.795711517E0
5.623329150E1,-4.567849338E-1,-7.653866708E-2,-9.795706749E0
5.623829150E1,-4.559935331E-1,-7.629084587E-2,-9.795745850E0
5.624329150E1,-4.555507004E-1,-7.567763329E-2,-9.795771599E0
5.624829150E1,-4.551810026E-1,-7.559583336E-2,-9.795789719E0
5.625329150E1,-4.552491307E-1,-7.609140873E-2,-9.795781136E0
5.625829150E1,-4.560866952E-1,-7.599231601E-2,-9.795743942E0
5.626329150E1,-4.566378891E-1,-7.669236511E-2,-9.795713425E0
5.626829150E1,-4.577963054E-1,-7.630446553E-2,-9.795661926E0
5.627329150E1,-4.586533308E-1,-7.624512166E-2,-9.795621872E0
5.627829150E1,-4.599118531E-1,-7.586966455E-2,-9.795565605E0
5.628329150E1,-4.609675407E-1,-7.528028637E-2,-9.795520782E0
5.628829150E1,-4.619070292E-1,-7.560846955E-2,-9.795473099E0
5.629329150E1,-4.628871679E-1,-7.514648139E-2,-9.795431137E0
5.629829150E1,-4.629281759E-1,-7.527386397E-2,-9.795427322E0
5.630329150E1,-4.629564583E-1,-7.537542284E-2,-9.795426369E0
5.630829150E1,-4.628173411E-1,-7.512852550E-2,-9.795434952E0
5.631329150E1,-4.622661173E-1,-7.579775155E-2,-9.795455933E0
5.631829150E1,-4.622632563E-1,-7.527498901E-2,-9.795459747E0
5.632329150E1,-4.623741508E-1,-7.563643157E-2,-9.795452118E0
5.632829150E1,-4.629869461E-1,-7.552011311E-2,-9.795423508E0
5.633329150E1,-4.636045694E-1,-7.504533231E-2,-9.795398712E0
5.633829150E1,-4.638393521E-1,-7.531012595E-2,-9.795385361E0
5.634329150E1,-4.640905559E-1,-7.483191043E-2,-9.795376778E0
5.634829150E1,-4.633112550E-1,-7.532130182E-2,-9.795410156E0
5.635329150E1,-4.627881050E-1,-7.562380284E-2,-9.795432091E0
5.635829150E1,-4.621947706E-1,-7.569832355E-2,-9.795459747E0
5.636329150E1,-4.615509808E-1,-7.626347244E-2,-9.795485497E0
5.636829150E1,-4.613578022E-1,-7.600211352E-2,-9.795495987E0
5.637329150E1,-4.609101713E-1,-7.636868954E-2,-9.795515060E0
5.637829150E1,-4.606585801E-1,-7.604312152E-2,-9.795530319E0
5.638329150E1,-4.600998759E-1,-7.583854347E-2,-9.795557022E0
5.638829150E1,-4.598513842E-1,-7.639591396E-2,-9.795564651E0
5.639329150E1,-4.596798718E-1,-7.608749717E-2,-9.795575142E0
5.639829150E1,-4.585339725E-1,-7.678037137E-2,-9.795623779E0
5.640329150E1,-4.576716125E-1,-7.671067864E-2,-9.795663834E0
5.640829150E1,-4.561374485E-1,-7.689652592E-2,-9.795735359E0
5.641329150E1,-4.548062384E-1,-7.735104114E-2,-9.795793533E0
5.641829150E1,-4.538416862E-1,-7.711388171E-2,-9.795839310E0
5.642329150E1,-4.527347088E-1,-7.749104500E-2,-9.795887947E0
5.642829150E1,-4.522500634E-1,-7.708775997E-2,-9.795912743E0
5.643329150E1,-4.513942301E-1,-7.686493546E-2,-9.795953751E0
5.643829150E1,-4.503007233E-1,-7.711468637E-2,-9.796003342E0
5.644329150E1,-4.496293068E-1,-7.684012502E-2,-9.796035767E0
5.644829150E1,-4.477705657E-1,-7.773966342E-2,-9.796114922E0
5.645329150E1,-4.464162290E-1,-7.805366814E-2,-9.796173096E0
5.645829150E1,-4.444413781E-1,-7.826974243E-2,-9.796260834E0
5.646329150E1,-4.425906241E-1,-7.879475504E-2,-9.796339989E0
5.646829150E1,-4.412087500E-1,-7.819394767E-2,-9.796407700E0
5.647329150E1,-4.402245581E-1,-7.847554237E-2,-9.796449661E0
5.647829150E1,-4.403233230E-1,-7.761232555E-2,-9.796452522E0
5.648329150E1,-4.405981302E-1,-7.756718248E-2,-9.796440125E0
5.648829150E1,-4.410414100E-1,-7.759913057E-2,-9.796420097E0
5.649329150E1,-4.409524798E-1,-7.741590589E-2,-9.796424866E0
5.649829150E1,-4.393846989E-1,-7.780037075E-2,-9.796493530E0
5.650329150E1,-4.369685948E-1,-7.767914236E-2,-9.796602249E0
5.650829150E1,-4.344509244E-1,-7.826910913E-2,-9.796709061E0
5.651329150E1,-4.325678349E-1,-7.916317135E-2,-9.796785355E0
5.651829150E1,-4.320388734E-1,-7.943712920E-2,-9.796807289E0
5.652329150E1,-4.315305948E-1,-8.028010279E-2,-9.796821594E0
5.652829150E1,-4.318245947E-1,-7.945048809E-2,-9.796815872E0
5.653329150E1,-4.312025607E-1,-7.891575992E-2,-9.796848297E0
5.653829150E1,-4.305688739E-1,-7.805056125E-2,-9.796882629E0
5.654329150E1,-4.292097092E-1,-7.743308693E-2,-9.796947479E0
5.654829150E1,-4.272235334E-1,-7.818925381E-2,-9.797028542E0
5.655329150E1,-4.255301654E-1,-7.852420956E-2,-9.797099113E0
5.655829150E1,-4.234237373E-1,-7.938890904E-2,-9.797183990E0
5.656329150E1,-4.219194055E-1,-7.991188020E-2,-9.797243118E0
5.656829150E1,-4.213724434E-1,-7.964277267E-2,-9.797268867E0
5.657329150E1,-4.211374521E-1,-7.976120710E-2,-9.797278404E0
5.657829150E1,-4.215519130E-1,-7.839464396E-2,-9.797271729E0
5.658329150E1,-4.210871458E-1,-7.741761208E-2,-9.797299385E0
5.658829150E1,-4.200705886E-1,-7.666601986E-2,-9.797349930E0
5.659329150E1,-4.180975854E-1,-7.623786479E-2,-9.797436714E0
5.659829150E1,-4.151530862E-1,-7.723059505E-2,-9.797554016E0
5.660329150E1,-4.122637212E-1,-7.801669091E-2,-9.797670364E0
5.660829150E1,-4.090556204E-1,-7.956896722E-2,-9.797792435E0
5.661329150E1,-4.071592689E-1,-8.052097261E-2,-9.797863960E0
5.661829150E1,-4.064670801E-1,-8.037259430E-2,-9.797893524E0
5.662329150E1,-4.063451588E-1,-8.025337011E-2,-9.797898293E0
5.662829150E1,-4.065803885E-1,-7.858324796E-2,-9.797903061E0
5.663329150E1,-4.059092104E-1,-7.736814767E-2,-9.797940254E0
5.663829150E1,-4.040512741E-1,-7.671765983E-2,-9.798022270E0
5.664329150E1,-4.014119804E-1,-7.668024302E-2,-9.798131943E0
5.664829150E1,-3.985547721E-1,-7.855901867E-2,-9.798233032E0
5.665329150E1,-3.968032002E-1,-8.006028086E-2,-9.798292160E0
5.665829150E1,-3.949084580E-1,-8.198878169E-2,-9.798353195E0
5.666329150E1,-3.939548731E-1,-8.196666837E-2,-9.798391342E0
5.666829150E1,-3.928081691E-1,-8.073942363E-2,-9.798447609E0
5.667329150E1,-3.920175433E-1,-7.924246043E-2,-9.798491478E0
5.667829150E1,-3.915646970E-1,-7.737541944E-2,-9.798523903E0
5.668329150E1,-3.908645809E-1,-7.703693211E-2,-9.798555374E0
5.668829150E1,-3.904934525E-1,-7.744650543E-2,-9.798565865E0
5.669329150E1,-3.896733820E-1,-7.850303501E-2,-9.798591614E0
5.669829150E1,-3.879171014E-1,-8.036069572E-2,-9.798645973E0
5.670329150E1,-3.857547045E-1,-8.111981302E-2,-9.798724174E0
5.670829150E1,-3.828301132E-1,-8.180042356E-2,-9.798832893E0
5.671329150E1,-3.808984756E-1,-8.091264963E-2,-9.798915863E0
5.671829150E1,-3.794367015E-1,-7.995565236E-2,-9.798980713E0
5.672329150E1,-3.789934814E-1,-7.931545377E-2,-9.799003601E0
5.672829150E1,-3.789328337E-1,-7.840789109E-2,-9.799012184E0
5.673329150E1,-3.781732619E-1,-7.843669504E-2,-9.799041748E0
5.673829150E1,-3.775936365E-1,-7.847214490E-2,-9.799064636E0
5.674329150E1,-3.761704862E-1,-7.866677642E-2,-9.799117088E0
5.674829150E1,-3.748285174E-1,-7.991136611E-2,-9.799159050E0
5.675329150E1,-3.743068874E-1,-8.050890267E-2,-9.799173355E0
5.675829150E1,-3.741236925E-1,-8.127074689E-2,-9.799174309E0
5.676329150E1,-3.747563660E-1,-8.106540889E-2,-9.799152374E0
5.676829150E1,-3.752077818E-1,-7.995007187E-2,-9.799143791E0
5.677329150E1,-3.748688698E-1,-7.929696143E-2,-9.799161911E0
5.677829150E1,-3.747242987E-1,-7.791846246E-2,-9.799178123E0
5.678329150E1,-3.725486994E-1,-7.778788358E-2,-9.799263000E0
5.678829150E1,-3.704662919E-1,-7.790030539E-2,-9.799340248E0
5.679329150E1,-3.681431413E-1,-7.840844989E-2,-9.799424171E0
5.679829150E1,-3.659234643E-1,-7.957169414E-2,-9.799497604E0
5.680329150E1,-3.650471866E-1,-7.996299863E-2,-9.799527168E0
5.680829150E1,-3.648335636E-1,-8.038628101E-2,-9.799531937E0
5.681329150E1,-3.654190004E-1,-7.996565104E-2,-9.799513817E0
5.681829150E1,-3.670189679E-1,-7.870793343E-2,-9.799463272E0
5.682329150E1,-3.684922457E-1,-7.750101388E-2,-9.799418449E0
5.682829150E1,-3.701130748E-1,-7.568506896E-2,-9.799371719E0
5.683329150E1,-3.707029223E-1,-7.480242103E-2,-9.799355507E0
5.683829150E1,-3.713254631E-1,-7.457112521E-2,-9.799334526E0
5.684329150E1,-3.720481396E-1,-7.514207810E-2,-9.799302101E0
5.684829150E1,-3.727577031E-1,-7.653585821E-2,-9.799263954E0
5.685329150E1,-3.745487630E-1,-7.678154111E-2,-9.799193382E0
5.685829150E1,-3.763395846E-1,-7.694990933E-2,-9.799123764E0
5.686329150E1,-3.784466982E-1,-7.558380812E-2,-9.799054146E0
5.686829150E1,-3.797653019E-1,-7.379786670E-2,-9.799015999E0
5.687329150E1,-3.799616098E-1,-7.273437828E-2,-9.799016953E0
5.687829150E1,-3.796754777E-1,-7.143230736E-2,-9.799036980E0
5.688329150E1,-3.781920969E-1,-7.215127349E-2,-9.799089432E0
5.688829150E1,-3.767786324E-1,-7.287158072E-2,-9.799139023E0
5.689329150E1,-3.752842844E-1,-7.393509150E-2,-9.799188614E0
5.689829150E1,-3.741802275E-1,-7.491215318E-2,-9.799222946E0
5.690329150E1,-3.738955557E-1,-7.434669882E-2,-9.799239159E0
5.690829150E1,-3.731926382E-1,-7.374165207E-2,-9.799268723E0
5.691329150E1,-3.732157946E-1,-7.265935838E-2,-9.799276352E0
5.691829150E1,-3.729494512E-1,-7.204707712E-2,-9.799290657E0
5.692329150E1,-3.736716509E-1,-7.226660103E-2,-9.799262047E0
5.692829150E1,-3.753744960E-1,-7.229253650E-2,-9.799197197E0
5.693329150E1,-3.776351810E-1,-7.319333404E-2,-9.799103737E0
5.693829150E1,-3.809156120E-1,-7.286267728E-2,-9.798979759E0
5.694329150E1,-3.847513497E-1,-7.185149938E-2,-9.798835754E0
5.694829150E1,-3.880263567E-1,-7.049672306E-2,-9.798716545E0
5.695329150E1,-3.908412457E-1,-6.865014136E-2,-9.798618317E0
5.695829150E1,-3.927787244E-1,-6.783661246E-2,-9.798546791E0
5.696329150E1,-3.949542344E-1,-6.733330339E-2,-9.798461914E0
5.696829150E1,-3.959867954E-1,-6.769957393E-2,-9.798418045E0
5.697329150E1,-3.968580663E-1,-6.830635667E-2,-9.798378944E0
5.697829150E1,-3.970680833E-1,-6.812211871E-2,-9.798371315E0
5.698329150E1,-3.963876665E-1,-6.817784160E-2,-9.798398972E0
5.698829150E1,-3.962461054E-1,-6.728030741E-2,-9.798409462E0
5.699329150E1,-3.968451321E-1,-6.649094820E-2,-9.798392296E0
5.699829150E1,-3.989269733E-1,-6.592565030E-2,-9.798311234E0
5.700329150E1,-4.014602005E-1,-6.526648998E-2,-9.798212051E0
5.700829150E1,-4.031032622E-1,-6.559548527E-2,-9.798142433E0
5.701329150E1,-4.035288990E-1,-6.562551856E-2,-9.798124313E0
5.701829150E1,-4.023490548E-1,-6.600192934E-2,-9.798170090E0
5.702329150E1,-4.011872709E-1,-6.625021994E-2,-9.798216820E0
5.702829150E1,-4.006415308E-1,-6.581977010E-2,-9.798241615E0
5.703329150E1,-4.013182521E-1,-6.596791744E-2,-9.798213005E0
5.703829150E1,-4.048750997E-1,-6.526143849E-2,-9.798070908E0
5.704329150E1,-4.093641341E-1,-6.471454352E-2,-9.797887802E0
5.704829150E1,-4.142247140E-1,-6.393159181E-2,-9.797689438E0
5.705329150E1,-4.178594649E-1,-6.240703911E-2,-9.797544479E0
5.705829150E1,-4.195564091E-1,-6.177536026E-2,-9.797475815E0
5.706329150E1,-4.196110070E-1,-6.116320193E-2,-9.797477722E0
5.706829150E1,-4.175338745E-1,-6.183142588E-2,-9.797562599E0
5.707329150E1,-4.153911769E-1,-6.280843168E-2,-9.797646523E0
5.707829150E1,-4.139504731E-1,-6.350528449E-2,-9.797702789E0
5.708329150E1,-4.137580693E-1,-6.482436508E-2,-9.797703743E0
5.708829150E1,-4.157983661E-1,-6.474512070E-2,-9.797617912E0
5.709329150E1,-4.179914892E-1,-6.425719708E-2,-9.797527313E0
5.709829150E1,-4.200302958E-1,-6.287801266E-2,-9.797449112E0
5.710329150E1,-4.213286936E-1,-6.123850867E-2,-9.797403336E0
5.710829150E1,-4.210561514E-1,-6.084194407E-2,-9.797418594E0
5.711329150E1,-4.197210371E-1,-6.087879837E-2,-9.797475815E0
5.711829150E1,-4.179501534E-1,-6.241914257E-2,-9.797540665E0
5.712329150E1,-4.173489213E-1,-6.456381828E-2,-9.797552109E0
5.712829150E1,-4.182091057E-1,-6.586669385E-2,-9.797507286E0
5.713329150E1,-4.200096130E-1,-6.636812538E-2,-9.797427177E0
5.713829150E1,-4.235099256E-1,-6.464612484E-2,-9.797287941E0
5.714329150E1,-4.270511270E-1,-6.234572828E-2,-9.797149658E0
5.714829150E1,-4.306350946E-1,-5.998275056E-2,-9.797006607E0
5.715329150E1,-4.335044026E-1,-5.774151906E-2,-9.796893120E0
5.715829150E1,-4.350544214E-1,-5.792152509E-2,-9.796823502E0
5.716329150E1,-4.360481203E-1,-5.884202197E-2,-9.796774864E0
5.716829150E1,-4.358566701E-1,-6.094127893E-2,-9.796769142E0
5.717329150E1,-4.355393946E-1,-6.246364117E-2,-9.796774864E0
5.717829150E1,-4.347729385E-1,-6.286533922E-2,-9.796806335E0
5.718329150E1,-4.341177642E-1,-6.232430786E-2,-9.796837807E0
5.718829150E1,-4.345971048E-1,-6.050935015E-2,-9.796828270E0
5.719329150E1,-4.348977208E-1,-5.884590372E-2,-9.796825409E0
5.719829150E1,-4.353924394E-1,-5.799135566E-2,-9.796809196E0
5.720329150E1,-4.356611669E-1,-5.793502554E-2,-9.796796799E0
5.720829150E1,-4.350033402E-1,-5.951569229E-2,-9.796816826E0
5.721329150E1,-4.341017008E-1,-6.107705459E-2,-9.796847343E0
5.721829150E1,-4.326741099E-1,-6.256739795E-2,-9.796901703E0
5.722329150E1,-4.319989383E-1,-6.345959008E-2,-9.796924591E0
5.722829150E1,-4.323717058E-1,-6.307806820E-2,-9.796911240E0
5.723329150E1,-4.339266121E-1,-6.279402226E-2,-9.796844482E0
5.723829150E1,-4.367330670E-1,-6.162316352E-2,-9.796727180E0
5.724329150E1,-4.389689267E-1,-6.077001989E-2,-9.796632767E0
5.724829150E1,-4.399403632E-1,-6.038173661E-2,-9.796591759E0
5.725329150E1,-4.398089647E-1,-6.015374139E-2,-9.796597481E0
5.725829150E1,-4.380277693E-1,-6.139136478E-2,-9.796670914E0
5.726329150E1,-4.363274276E-1,-6.267416477E-2,-9.796738625E0
5.726829150E1,-4.346761703E-1,-6.461285800E-2,-9.796798706E0
5.727329150E1,-4.339405894E-1,-6.589458138E-2,-9.796822548E0
5.727829150E1,-4.338097870E-1,-6.593260914E-2,-9.796828270E0
5.728329150E1,-4.337649345E-1,-6.602855027E-2,-9.796829224E0
5.728829150E1,-4.339095354E-1,-6.513980031E-2,-9.796829224E0
5.729329150E1,-4.331072867E-1,-6.496509910E-2,-9.796866417E0
5.729829150E1,-4.323259294E-1,-6.508237869E-2,-9.796900749E0
5.730329150E1,-4.313468039E-1,-6.524605304E-2,-9.796941757E0
5.730829150E1,-4.304137230E-1,-6.640883535E-2,-9.796975136E0
5.731329150E1,-4.297226965E-1,-6.700091809E-2,-9.797000885E0
5.731829150E1,-4.289162755E-1,-6.812956929E-2,-9.797028542E0
5.732329150E1,-4.285386205E-1,-6.879656017E-2,-9.797039986E0
5.732829150E1,-4.279653132E-1,-6.929666549E-2,-9.797061920E0
5.733329150E1,-4.275357425E-1,-6.998534501E-2,-9.797076225E0
5.733829150E1,-4.272265732E-1,-6.982325763E-2,-9.797091484E0
5.734329150E1,-4.268014133E-1,-7.024516165E-2,-9.797105789E0
5.734829150E1,-4.266064465E-1,-6.990788877E-2,-9.797118187E0
5.735329150E1,-4.266428649E-1,-7.021193206E-2,-9.797113419E0
5.735829150E1,-4.267221987E-1,-7.107079774E-2,-9.797103882E0
5.736329150E1,-4.268105328E-1,-7.133720070E-2,-9.797098160E0
5.736829150E1,-4.260566533E-1,-7.247813791E-2,-9.797122955E0
5.737329150E1,-4.253235757E-1,-7.267983258E-2,-9.797153473E0
5.737829150E1,-4.236687720E-1,-7.331084460E-2,-9.797220230E0
5.738329150E1,-4.218713641E-1,-7.361780852E-2,-9.797295570E0
5.738829150E1,-4.204025865E-1,-7.316950709E-2,-9.797361374E0
5.739329150E1,-4.192090333E-1,-7.366747409E-2,-9.797409058E0
5.739829150E1,-4.192382991E-1,-7.387773693E-2,-9.797406197E0
5.740329150E1,-4.189588428E-1,-7.445184886E-2,-9.797413826E0
5.740829150E1,-4.187436104E-1,-7.523513585E-2,-9.797417641E0
5.741329150E1,-4.183841944E-1,-7.514290512E-2,-9.797433853E0
5.741829150E1,-4.169411659E-1,-7.588686794E-2,-9.797489166E0
5.742329150E1,-4.157954454E-1,-7.611645758E-2,-9.797535896E0
5.742829150E1,-4.149295390E-1,-7.696826011E-2,-9.797565460E0
5.743329150E1,-4.149923325E-1,-7.801302522E-2,-9.797554016E0
5.743829150E1,-4.156944454E-1,-7.817027718E-2,-9.797524452E0
5.744329150E1,-4.157527983E-1,-7.882902771E-2,-9.797516823E0
5.744829150E1,-4.157290459E-1,-7.801721990E-2,-9.797523499E0
5.745329150E1,-4.141838253E-1,-7.774846256E-2,-9.797592163E0
5.745829150E1,-4.123757780E-1,-7.778479159E-2,-9.797667503E0
5.746329150E1,-4.099124372E-1,-7.822977006E-2,-9.797767639E0
5.746829150E1,-4.073856175E-1,-8.003583550E-2,-9.797857285E0
5.747329150E1,-4.061769247E-1,-8.146793395E-2,-9.797896385E0
5.747829150E1,-4.053809345E-1,-8.277368546E-2,-9.797918320E0
5.748329150E1,-4.051263332E-1,-8.349590003E-2,-9.797923088E0
5.748829150E1,-4.052403569E-1,-8.257471025E-2,-9.797925949E0
5.749329150E1,-4.047858119E-1,-8.195326477E-2,-9.797949791E0
5.749829150E1,-4.044827223E-1,-8.029178530E-2,-9.797975540E0
5.750329150E1,-4.033758640E-1,-7.988058776E-2,-9.798026085E0
5.750829150E1,-4.030903578E-1,-8.018387109E-2,-9.798034668E0
5.751329150E1,-4.030185044E-1,-8.096553385E-2,-9.798029900E0
5.751829150E1,-4.029305279E-1,-8.279579878E-2,-9.798018456E0
5.752329150E1,-4.030334651E-1,-8.339084685E-2,-9.798009872E0
5.752829150E1,-4.017265737E-1,-8.408919722E-2,-9.798057556E0
5.753329150E1,-4.004351497E-1,-8.369704336E-2,-9.798113823E0
5.753829150E1,-3.989484310E-1,-8.261736482E-2,-9.798183441E0
5.754329150E1,-3.977974653E-1,-8.239301294E-2,-9.798232079E0
5.754829150E1,-3.980022073E-1,-8.177976310E-2,-9.798229218E0
5.755329150E1,-3.977624178E-1,-8.222032338E-2,-9.798234940E0
5.755829150E1,-3.981007040E-1,-8.306685090E-2,-9.798213959E0
5.756329150E1,-3.984217644E-1,-8.382955939E-2,-9.798195839E0
5.756829150E1,-3.980589807E-1,-8.488866687E-2,-9.798200607E0
5.757329150E1,-3.983712494E-1,-8.458087593E-2,-9.798191071E0
5.757829150E1,-3.980697095E-1,-8.450169116E-2,-9.798203468E0
5.758329150E1,-3.986775875E-1,-8.356215060E-2,-9.798186302E0
5.758829150E1,-3.994667828E-1,-8.300502598E-2,-9.798159599E0
5.759329150E1,-4.004380703E-1,-8.303555101E-2,-9.798118591E0
5.759829150E1,-4.015448987E-1,-8.296832442E-2,-9.798074722E0
5.760329150E1,-4.021048546E-1,-8.344777673E-2,-9.798048019E0
5.760829150E1,-4.029331207E-1,-8.340188116E-2,-9.798013687E0
5.761329150E1,-4.038188457E-1,-8.310063183E-2,-9.797979355E0
5.761829150E1,-4.046875536E-1,-8.240949363E-2,-9.797949791E0
5.762329150E1,-4.061573148E-1,-8.130428940E-2,-9.797898293E0
5.762829150E1,-4.075139463E-1,-8.089521527E-2,-9.797845840E0
5.763329150E1,-4.093660116E-1,-8.076602966E-2,-9.797770500E0
5.763829150E1,-4.112652540E-1,-8.125296235E-2,-9.797686577E0
5.764329150E1,-4.130945206E-1,-8.183222264E-2,-9.797604561E0
5.764829150E1,-4.149375856E-1,-8.128862828E-2,-9.797531128E0
5.765329150E1,-4.161313176E-1,-8.055254817E-2,-9.797486305E0
5.765829150E1,-4.181376994E-1,-7.902852446E-2,-9.797411919E0
5.766329150E1,-4.208487868E-1,-7.794053108E-2,-9.797305107E0
5.766829150E1,-4.241339266E-1,-7.764077187E-2,-9.797165871E0
5.767329150E1,-4.279809296E-1,-7.721877098E-2,-9.797002792E0
5.767829150E1,-4.309382737E-1,-7.788107544E-2,-9.796867371E0
5.768329150E1,-4.334279001E-1,-7.788447291E-2,-9.796757698E0
5.768829150E1,-4.350115955E-1,-7.773876935E-2,-9.796689034E0
5.769329150E1,-4.361106753E-1,-7.704491168E-2,-9.796645164E0
5.769829150E1,-4.376257658E-1,-7.579860836E-2,-9.796587944E0
5.770329150E1,-4.391241372E-1,-7.526826859E-2,-9.796525002E0
5.770829150E1,-4.420855045E-1,-7.381121069E-2,-9.796401978E0
5.771329150E1,-4.449918270E-1,-7.361467183E-2,-9.796273232E0
5.771829150E1,-4.476602972E-1,-7.306337357E-2,-9.796154976E0
5.772329150E1,-4.490881860E-1,-7.268053293E-2,-9.796092987E0
5.772829150E1,-4.491423666E-1,-7.268661261E-2,-9.796090126E0
5.773329150E1,-4.486857653E-1,-7.211035490E-2,-9.796114922E0
5.773829150E1,-4.478320479E-1,-7.201389223E-2,-9.796154022E0
5.774329150E1,-4.479030371E-1,-7.179749012E-2,-9.796153069E0
5.774829150E1,-4.490751028E-1,-7.140212506E-2,-9.796101570E0
5.775329150E1,-4.503248632E-1,-7.116136700E-2,-9.796047211E0
5.775829150E1,-4.520367980E-1,-7.010980695E-2,-9.795975685E0
5.776329150E1,-4.529030323E-1,-6.971866637E-2,-9.795938492E0
5.776829150E1,-4.532376230E-1,-6.918188930E-2,-9.795926094E0
5.777329150E1,-4.521830976E-1,-6.900697201E-2,-9.795976639E0
5.777829150E1,-4.505431056E-1,-6.919611245E-2,-9.796051025E0
5.778329150E1,-4.492237866E-1,-6.940749288E-2,-9.796110153E0
5.778829150E1,-4.487400055E-1,-6.997178495E-2,-9.796128273E0
5.779329150E1,-4.495445490E-1,-7.007180154E-2,-9.796091080E0
5.779829150E1,-4.513575435E-1,-6.945715845E-2,-9.796010971E0
5.780329150E1,-4.530167878E-1,-6.912042946E-2,-9.795937538E0
5.780829150E1,-4.541738331E-1,-6.784626842E-2,-9.795892715E0
5.781329150E1,-4.532881975E-1,-6.733296067E-2,-9.795937538E0
5.781829150E1,-4.511044621E-1,-6.687167287E-2,-9.796040535E0
5.782329150E1,-4.481774569E-1,-6.678707898E-2,-9.796176910E0
5.782829150E1,-4.455667138E-1,-6.823456287E-2,-9.796284676E0
5.783329150E1,-4.438298345E-1,-6.937139481E-2,-9.796356201E0
5.783829150E1,-4.425380826E-1,-7.100456953E-2,-9.796401978E0
5.784329150E1,-4.417867362E-1,-7.163401693E-2,-9.796431541E0
5.784829150E1,-4.411169887E-1,-7.097868621E-2,-9.796467781E0
5.785329150E1,-4.402548671E-1,-7.015223801E-2,-9.796511650E0
5.785829150E1,-4.392955899E-1,-6.839839369E-2,-9.796567917E0
5.786329150E1,-4.373929799E-1,-6.799240410E-2,-9.796655655E0
5.786829150E1,-4.357420802E-1,-6.780419499E-2,-9.796730042E0
5.787329150E1,-4.333212376E-1,-6.854064763E-2,-9.796833038E0
5.787829150E1,-4.309169948E-1,-7.024069875E-2,-9.796925545E0
5.788329150E1,-4.290115535E-1,-7.117854059E-2,-9.797002792E0
5.788829150E1,-4.265893102E-1,-7.215549052E-2,-9.797101974E0
5.789329150E1,-4.243963957E-1,-7.162784040E-2,-9.797201157E0
5.789829150E1,-4.219776690E-1,-7.066068798E-2,-9.797311783E0
5.790329150E1,-4.204348028E-1,-7.008475065E-2,-9.797383308E0
5.790829150E1,-4.196111858E-1,-6.923341751E-2,-9.797424316E0
5.791329150E1,-4.185052514E-1,-6.952652335E-2,-9.797469139E0
5.791829150E1,-4.177370369E-1,-6.959689409E-2,-9.797502518E0
5.792329150E1,-4.157587290E-1,-7.003802806E-2,-9.797583580E0
5.792829150E1,-4.130052328E-1,-7.079701871E-2,-9.797693253E0
5.793329150E1,-4.103056788E-1,-7.106108963E-2,-9.797805786E0
5.793829150E1,-4.075859189E-1,-7.197687030E-2,-9.797912598E0
5.794329150E1,-4.055441618E-1,-7.194691896E-2,-9.797997475E0
5.794829150E1,-4.034900367E-1,-7.227259874E-2,-9.798079491E0
5.795329150E1,-4.016008079E-1,-7.207601517E-2,-9.798157692E0
