"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.864695975E1,-4.428769462E-3,2.901607659E-3,-2.412915789E-2
3.864907860E1,-7.635809598E-4,1.679878100E-3,-2.535088919E-2
3.865119746E1,-7.635809598E-4,-7.635809598E-4,-2.290742844E-2
3.865331631E1,-3.207040019E-3,1.679878100E-3,-2.290742844E-2
3.865543522E1,-3.207040019E-3,2.901607659E-3,-2.290742844E-2
3.865755407E1,-4.428769462E-3,-7.635809598E-4,-2.290742844E-2
3.865967292E1,-5.650499370E-3,-7.635809598E-4,-2.412915789E-2
3.866179183E1,-6.872228812E-3,-7.635809598E-4,-2.535088919E-2
3.866391069E1,-1.985310577E-3,4.581485991E-4,-2.412915789E-2
3.866602954E1,-3.207040019E-3,-1.985310577E-3,-2.412915789E-2
3.866814839E1,-6.872228812E-3,4.581485991E-4,-2.535088919E-2
3.867026725E1,-4.428769462E-3,4.581485991E-4,-2.412915789E-2
3.867238615E1,-1.985310577E-3,4.581485991E-4,-2.290742844E-2
3.867450501E1,-4.428769462E-3,4.123337101E-3,-2.290742844E-2
3.867662386E1,-1.985310577E-3,4.123337101E-3,-2.412915789E-2
3.867874272E1,-1.985310577E-3,4.581485991E-4,-2.290742844E-2
3.868086157E1,-3.207040019E-3,1.679878100E-3,-2.290742844E-2
3.868298048E1,1.679878100E-3,-7.635809598E-4,-2.168569900E-2
3.868509933E1,-7.635809598E-4,4.581485991E-4,-2.168569900E-2
3.868721818E1,-4.428769462E-3,4.123337101E-3,-2.290742844E-2
3.868933704E1,-6.872228812E-3,-7.635809598E-4,-2.290742844E-2
3.869145595E1,-4.428769462E-3,-1.985310577E-3,-2.412915789E-2
3.869357480E1,4.581485991E-4,2.901607659E-3,-2.290742844E-2
3.869569365E1,-4.428769462E-3,-1.985310577E-3,-2.412915789E-2
3.869781251E1,-3.207040019E-3,1.679878100E-3,-2.412915789E-2
3.869993142E1,-5.650499370E-3,-1.985310577E-3,-2.412915789E-2
3.870205027E1,-3.207040019E-3,2.901607659E-3,-2.657261863E-2
3.870416912E1,-4.428769462E-3,4.581485991E-4,-2.779434808E-2
3.870628798E1,-4.428769462E-3,1.679878100E-3,-2.657261863E-2
3.870840683E1,-1.985310577E-3,4.581485991E-4,-2.535088919E-2
3.871052574E1,-4.428769462E-3,-1.985310577E-3,-2.535088919E-2
3.871264459E1,-7.635809598E-4,4.581485991E-4,-2.412915789E-2
3.871476345E1,-1.985310577E-3,-1.985310577E-3,-2.412915789E-2
3.871688230E1,-5.650499370E-3,4.581485991E-4,-2.412915789E-2
3.871900115E1,-9.315688163E-3,-1.985310577E-3,-2.412915789E-2
3.872112006E1,-5.650499370E-3,-7.635809598E-4,-2.412915789E-2
3.872323892E1,-7.635809598E-4,-1.985310577E-3,-2.168569900E-2
3.872535777E1,-5.650499370E-3,-7.635809598E-4,-2.168569900E-2
3.872747668E1,-5.650499370E-3,1.679878100E-3,-2.290742844E-2
3.872959553E1,-1.985310577E-3,-3.207040019E-3,-2.168569900E-2
3.873171438E1,-1.985310577E-3,4.581485991E-4,-2.290742844E-2
3.873383318E1,-3.207040019E-3,4.581485991E-4,-2.290742844E-2
3.873595209E1,-1.985310577E-3,2.901607659E-3,-2.290742844E-2
3.873807100E1,-3.207040019E-3,1.679878100E-3,-2.412915789E-2
3.874018985E1,-4.428769462E-3,4.581485991E-4,-2.412915789E-2
3.874230871E1,-3.207040019E-3,-7.635809598E-4,-2.412915789E-2
3.874442756E1,-3.207040019E-3,-7.635809598E-4,-2.412915789E-2
3.874654642E1,-5.650499370E-3,2.901607659E-3,-2.412915789E-2
3.874866532E1,-8.093958721E-3,4.581485991E-4,-2.535088919E-2
3.875078418E1,-8.093958721E-3,4.581485991E-4,-2.412915789E-2
3.875290303E1,-4.428769462E-3,4.581485991E-4,-2.412915789E-2
3.875502188E1,-4.428769462E-3,4.581485991E-4,-2.290742844E-2
3.875714079E1,-6.872228812E-3,4.581485991E-4,-2.412915789E-2
3.875925964E1,-6.872228812E-3,4.581485991E-4,-2.412915789E-2
3.876137850E1,-5.650499370E-3,4.581485991E-4,-2.412915789E-2
3.876349735E1,-4.428769462E-3,-7.635809598E-4,-2.412915789E-2
3.876561626E1,-7.635809598E-4,-1.985310577E-3,-2.290742844E-2
3.876773511E1,-4.428769462E-3,-7.635809598E-4,-2.290742844E-2
3.876985397E1,-3.207040019E-3,-7.635809598E-4,-2.290742844E-2
3.877197282E1,-3.207040019E-3,-1.985310577E-3,-2.168569900E-2
3.877409168E1,-3.207040019E-3,4.581485991E-4,-2.168569900E-2
3.877621058E1,-1.985310577E-3,-3.207040019E-3,-2.290742844E-2
3.877832944E1,-3.207040019E-3,-7.635809598E-4,-2.290742844E-2
3.878044829E1,-1.985310577E-3,-1.985310577E-3,-2.290742844E-2
3.878256714E1,-7.635809598E-4,-1.985310577E-3,-2.290742844E-2
3.878468605E1,-4.428769462E-3,-1.985310577E-3,-2.290742844E-2
3.878680490E1,-4.428769462E-3,-7.635809598E-4,-2.412915789E-2
3.878892376E1,-3.207040019E-3,-3.207040019E-3,-2.535088919E-2
3.879104261E1,-1.985310577E-3,-1.985310577E-3,-2.535088919E-2
3.879316152E1,-4.428769462E-3,-7.635809598E-4,-2.535088919E-2
3.879528037E1,-4.428769462E-3,-1.985310577E-3,-2.412915789E-2
3.879739923E1,-4.428769462E-3,-7.635809598E-4,-2.412915789E-2
3.879951808E1,-6.872228812E-3,4.581485991E-4,-2.535088919E-2
3.880163694E1,-1.985310577E-3,1.679878100E-3,-2.657261863E-2
3.880375584E1,-4.428769462E-3,-1.985310577E-3,-2.535088919E-2
3.880587470E1,-5.650499370E-3,1.679878100E-3,-2.535088919E-2
3.880799355E1,-5.650499370E-3,-1.985310577E-3,-2.535088919E-2
3.881011240E1,-8.093958721E-3,-4.428769462E-3,-2.535088919E-2
3.881223131E1,-1.985310577E-3,-1.985310577E-3,-2.412915789E-2
3.881435016E1,-5.650499370E-3,-3.207040019E-3,-2.290742844E-2
3.881646902E1,-1.985310577E-3,4.581485991E-4,-2.290742844E-2
3.881858787E1,-3.207040019E-3,-4.428769462E-3,-2.168569900E-2
3.882070673E1,-3.207040019E-3,1.679878100E-3,-2.290742844E-2
3.882282563E1,4.581485991E-4,-3.207040019E-3,-2.168569900E-2
3.882494449E1,-4.428769462E-3,-1.985310577E-3,-2.168569900E-2
3.882706334E1,-6.872228812E-3,4.581485991E-4,-2.168569900E-2
3.882918220E1,-4.428769462E-3,-3.207040019E-3,-2.290742844E-2
3.883130110E1,-7.635809598E-4,-3.207040019E-3,-2.290742844E-2
3.883341996E1,-5.650499370E-3,-1.985310577E-3,-2.290742844E-2
3.883553881E1,-4.428769462E-3,1.679878100E-3,-2.412915789E-2
3.883765766E1,-5.650499370E-3,-5.650499370E-3,-2.290742844E-2
3.883977652E1,-5.650499370E-3,-7.635809598E-4,-2.290742844E-2
3.884189543E1,-4.428769462E-3,-3.207040019E-3,-2.535088919E-2
3.884401428E1,-5.650499370E-3,4.581485991E-4,-2.412915789E-2
3.884613313E1,-6.872228812E-3,1.679878100E-3,-2.535088919E-2
3.884825199E1,-5.650499370E-3,-1.985310577E-3,-2.535088919E-2
3.885037089E1,-3.207040019E-3,1.679878100E-3,-2.412915789E-2
3.885248975E1,-1.985310577E-3,-1.985310577E-3,-2.412915789E-2
3.885460860E1,-3.207040019E-3,-1.985310577E-3,-2.412915789E-2
3.885672746E1,-5.650499370E-3,-7.635809598E-4,-2.290742844E-2
3.885884636E1,-5.650499370E-3,-7.635809598E-4,-2.290742844E-2
3.886096522E1,-5.650499370E-3,-1.985310577E-3,-2.290742844E-2
3.886308407E1,-8.093958721E-3,-3.207040019E-3,-2.168569900E-2
3.886520293E1,-7.635809598E-4,-1.985310577E-3,-2.290742844E-2
3.886732178E1,-5.650499370E-3,-6.872228812E-3,-2.168569900E-2
3.886944068E1,-4.428769462E-3,-3.207040019E-3,-2.290742844E-2
3.887155954E1,-4.428769462E-3,-5.650499370E-3,-2.290742844E-2
3.887367839E1,-5.650499370E-3,-4.428769462E-3,-2.412915789E-2
3.887579725E1,-7.635809598E-4,-1.985310577E-3,-2.290742844E-2
3.887791615E1,-7.635809598E-4,-6.872228812E-3,-2.412915789E-2
3.888003501E1,-7.635809598E-4,4.581485991E-4,-2.412915789E-2
3.888215386E1,-3.207040019E-3,-3.207040019E-3,-2.412915789E-2
3.888427272E1,-4.428769462E-3,-1.985310577E-3,-2.412915789E-2
3.888639162E1,-4.428769462E-3,4.581485991E-4,-2.412915789E-2
3.888851048E1,-3.207040019E-3,-3.207040019E-3,-2.535088919E-2
3.889062933E1,4.581485991E-4,-7.635809598E-4,-2.535088919E-2
3.889274818E1,-4.428769462E-3,-3.207040019E-3,-2.657261863E-2
3.889486709E1,-6.872228812E-3,-1.985310577E-3,-2.412915789E-2
3.889698595E1,-5.650499370E-3,-7.635809598E-4,-2.412915789E-2
3.889910480E1,-4.428769462E-3,-1.985310577E-3,-2.290742844E-2
3.890122365E1,-3.207040019E-3,-7.635809598E-4,-2.535088919E-2
3.890334251E1,-8.093958721E-3,-4.428769462E-3,-2.412915789E-2
3.890546142E1,-6.872228812E-3,4.581485991E-4,-2.412915789E-2
3.890758027E1,-7.635809598E-4,-3.207040019E-3,-2.412915789E-2
3.890969912E1,4.581485991E-4,-1.985310577E-3,-2.290742844E-2
3.891181798E1,-4.428769462E-3,-1.985310577E-3,-2.290742844E-2
3.891393688E1,-4.428769462E-3,4.581485991E-4,-2.168569900E-2
3.891605574E1,-3.207040019E-3,-3.207040019E-3,-2.290742844E-2
3.891817459E1,-3.207040019E-3,-1.985310577E-3,-2.412915789E-2
3.892029345E1,2.901607659E-3,-4.428769462E-3,-2.290742844E-2
3.892241230E1,-7.635809598E-4,-5.650499370E-3,-2.290742844E-2
3.892453121E1,-4.428769462E-3,-1.985310577E-3,-2.290742844E-2
3.892665006E1,-6.872228812E-3,-1.985310577E-3,-2.290742844E-2
3.892876892E1,-5.650499370E-3,-1.985310577E-3,-2.412915789E-2
3.893088777E1,-3.207040019E-3,-4.428769462E-3,-2.412915789E-2
3.893300668E1,-3.207040019E-3,-1.985310577E-3,-2.412915789E-2
3.893512553E1,-7.635809598E-4,-3.207040019E-3,-2.412915789E-2
3.893724438E1,-1.985310577E-3,-4.428769462E-3,-2.290742844E-2
3.893936324E1,-4.428769462E-3,4.581485991E-4,-2.290742844E-2
3.894148209E1,-6.872228812E-3,-7.635809598E-4,-2.412915789E-2
3.894360100E1,-5.650499370E-3,-1.985310577E-3,-2.535088919E-2
3.894571985E1,-6.872228812E-3,-7.635809598E-4,-2.535088919E-2
3.894783871E1,-7.635809598E-4,4.581485991E-4,-2.290742844E-2
3.894995756E1,-1.985310577E-3,-3.207040019E-3,-2.168569900E-2
3.895207647E1,-4.428769462E-3,-3.207040019E-3,-2.290742844E-2
3.895419532E1,-6.872228812E-3,4.581485991E-4,-2.290742844E-2
3.895631418E1,-3.207040019E-3,-3.207040019E-3,-2.290742844E-2
3.895843303E1,-4.428769462E-3,-4.428769462E-3,-2.290742844E-2
3.896055194E1,-3.207040019E-3,-3.207040019E-3,-2.412915789E-2
3.896267079E1,-7.635809598E-4,-3.207040019E-3,-2.290742844E-2
3.896478964E1,-3.207040019E-3,-8.093958721E-3,-2.168569900E-2
3.896690850E1,4.581485991E-4,-1.985310577E-3,-2.168569900E-2
3.896902740E1,-1.985310577E-3,-5.650499370E-3,-2.168569900E-2
3.897114626E1,-4.428769462E-3,-1.985310577E-3,-2.290742844E-2
3.897326511E1,-4.428769462E-3,-7.635809598E-4,-2.535088919E-2
3.897538397E1,-3.207040019E-3,-4.428769462E-3,-2.535088919E-2
3.897750282E1,1.679878100E-3,-4.428769462E-3,-2.412915789E-2
3.897962173E1,-1.985310577E-3,-4.428769462E-3,-2.290742844E-2
3.898174058E1,-3.207040019E-3,4.581485991E-4,-2.535088919E-2
3.898385944E1,-5.650499370E-3,-4.428769462E-3,-2.535088919E-2
3.898597829E1,-4.428769462E-3,-1.985310577E-3,-2.535088919E-2
3.898809720E1,4.581485991E-4,-7.635809598E-4,-2.657261863E-2
3.899021605E1,-4.428769462E-3,-4.428769462E-3,-2.535088919E-2
3.899233490E1,-5.650499370E-3,1.679878100E-3,-2.535088919E-2
3.899445376E1,-1.985310577E-3,-4.428769462E-3,-2.412915789E-2
3.899657266E1,-1.985310577E-3,-4.428769462E-3,-2.412915789E-2
3.899869152E1,-3.207040019E-3,2.901607659E-3,-2.412915789E-2
3.900081037E1,-6.872228812E-3,-3.207040019E-3,-2.290742844E-2
3.900292923E1,-3.207040019E-3,-3.207040019E-3,-2.412915789E-2
3.900504808E1,-7.635809598E-4,-5.650499370E-3,-2.412915789E-2
3.900716699E1,-7.635809598E-4,-5.650499370E-3,-2.412915789E-2
3.900928584E1,-1.985310577E-3,-7.635809598E-4,-2.290742844E-2
3.901140470E1,-4.428769462E-3,-3.207040019E-3,-2.168569900E-2
3.901352355E1,-3.207040019E-3,-7.635809598E-4,-2.412915789E-2
3.901564240E1,-7.635809598E-4,-1.985310577E-3,-2.412915789E-2
3.901776131E1,-7.635809598E-4,-1.985310577E-3,-2.412915789E-2
3.901988017E1,-7.635809598E-4,-1.985310577E-3,-2.412915789E-2
3.902199902E1,4.581485991E-4,-1.985310577E-3,-2.290742844E-2
3.902411793E1,-1.985310577E-3,-5.650499370E-3,-2.290742844E-2
3.902623678E1,-1.985310577E-3,-7.635809598E-4,-2.412915789E-2
3.902835563E1,-1.985310577E-3,-3.207040019E-3,-2.290742844E-2
3.903047449E1,-5.650499370E-3,4.581485991E-4,-2.290742844E-2
3.903259339E1,-3.207040019E-3,-1.985310577E-3,-2.535088919E-2
3.903471225E1,1.679878100E-3,-5.650499370E-3,-2.412915789E-2
3.903683110E1,2.901607659E-3,-7.635809598E-4,-2.412915789E-2
3.903894996E1,-3.207040019E-3,-7.635809598E-4,-2.290742844E-2
3.904106881E1,-6.872228812E-3,1.679878100E-3,-2.290742844E-2
3.904318772E1,-3.207040019E-3,1.679878100E-3,-2.412915789E-2
3.904530657E1,4.581485991E-4,-5.650499370E-3,-2.412915789E-2
3.904742542E1,1.679878100E-3,1.679878100E-3,-2.412915789E-2
3.904954428E1,-7.635809598E-4,-1.985310577E-3,-2.168569900E-2
3.905166318E1,-1.985310577E-3,1.679878100E-3,-2.290742844E-2
3.905378204E1,-3.207040019E-3,-1.985310577E-3,-2.290742844E-2
3.905590089E1,-1.985310577E-3,-3.207040019E-3,-2.290742844E-2
3.905801975E1,-1.985310577E-3,-7.635809598E-4,-2.290742844E-2
3.906013865E1,-4.428769462E-3,-1.985310577E-3,-2.290742844E-2
3.906225751E1,-1.985310577E-3,-7.635809598E-4,-2.412915789E-2
3.906437636E1,-3.207040019E-3,-5.650499370E-3,-2.412915789E-2
3.906649522E1,4.581485991E-4,-1.985310577E-3,-2.290742844E-2
3.906861407E1,-7.635809598E-4,-4.428769462E-3,-2.412915789E-2
3.907073298E1,-4.428769462E-3,4.581485991E-4,-2.535088919E-2
3.907285183E1,-1.985310577E-3,-1.985310577E-3,-2.535088919E-2
3.907497069E1,1.679878100E-3,-5.650499370E-3,-2.535088919E-2
3.907708954E1,4.581485991E-4,-7.635809598E-4,-2.535088919E-2
3.907920845E1,-7.635809598E-4,-7.635809598E-4,-2.535088919E-2
3.908132730E1,-5.650499370E-3,4.581485991E-4,-2.535088919E-2
3.908344615E1,-7.635809598E-4,4.581485991E-4,-2.412915789E-2
3.908556501E1,1.679878100E-3,-4.428769462E-3,-2.535088919E-2
3.908768392E1,-3.207040019E-3,4.581485991E-4,-2.535088919E-2
3.908980277E1,-5.650499370E-3,1.679878100E-3,-2.535088919E-2
3.909192162E1,-7.635809598E-4,-7.635809598E-4,-2.535088919E-2
3.909404048E1,-7.635809598E-4,-4.428769462E-3,-2.412915789E-2
3.909615933E1,4.581485991E-4,-7.635809598E-4,-2.412915789E-2
3.909827824E1,-1.985310577E-3,4.581485991E-4,-2.290742844E-2
3.910039709E1,-3.207040019E-3,4.581485991E-4,-2.412915789E-2
3.910251595E1,-7.635809598E-4,-7.635809598E-4,-2.412915789E-2
3.910463485E1,1.679878100E-3,-7.635809598E-4,-2.412915789E-2
3.910675371E1,4.123337101E-3,-7.635809598E-4,-2.290742844E-2
3.910887256E1,4.581485991E-4,-1.985310577E-3,-2.412915789E-2
3.911099142E1,-7.635809598E-4,4.581485991E-4,-2.412915789E-2
3.911311027E1,-7.635809598E-4,-1.985310577E-3,-2.535088919E-2
3.911522918E1,4.581485991E-4,-7.635809598E-4,-2.535088919E-2
3.911734803E1,4.581485991E-4,4.581485991E-4,-2.657261863E-2
3.911946688E1,-1.985310577E-3,-1.985310577E-3,-2.657261863E-2
3.912158574E1,-7.635809598E-4,-1.985310577E-3,-2.412915789E-2
3.912370464E1,4.581485991E-4,-3.207040019E-3,-2.412915789E-2
3.912582350E1,4.581485991E-4,-3.207040019E-3,-2.535088919E-2
3.912794235E1,-3.207040019E-3,4.581485991E-4,-2.535088919E-2
3.913006121E1,-6.872228812E-3,-3.207040019E-3,-2.657261863E-2
3.913218006E1,-1.985310577E-3,-1.985310577E-3,-2.535088919E-2
3.913429897E1,1.679878100E-3,-1.985310577E-3,-2.412915789E-2
3.913641782E1,-7.635809598E-4,-1.985310577E-3,-2.412915789E-2
3.913853668E1,-1.985310577E-3,1.679878100E-3,-2.290742844E-2
3.914065558E1,4.581485991E-4,4.581485991E-4,-2.535088919E-2
3.914277444E1,-7.635809598E-4,4.581485991E-4,-2.412915789E-2
3.914489329E1,2.901607659E-3,4.581485991E-4,-2.412915789E-2
3.914701214E1,4.581485991E-4,-1.985310577E-3,-2.290742844E-2
3.914913100E1,4.581485991E-4,2.901607659E-3,-2.290742844E-2
3.915124990E1,-3.207040019E-3,-7.635809598E-4,-2.290742844E-2
3.915336876E1,4.581485991E-4,-7.635809598E-4,-2.290742844E-2
3.915548761E1,1.679878100E-3,-3.207040019E-3,-2.535088919E-2
3.915760647E1,-5.650499370E-3,-1.985310577E-3,-2.412915789E-2
3.915972537E1,-7.635809598E-4,5.345067009E-3,-2.657261863E-2
3.916184423E1,-1.985310577E-3,4.581485991E-4,-2.412915789E-2
3.916396308E1,4.123337101E-3,2.901607659E-3,-2.412915789E-2
3.916608194E1,4.123337101E-3,4.581485991E-4,-2.290742844E-2
3.916820084E1,-3.207040019E-3,2.901607659E-3,-2.290742844E-2
3.917031970E1,-1.985310577E-3,6.566796452E-3,-2.412915789E-2
3.917243855E1,-3.207040019E-3,-4.428769462E-3,-2.412915789E-2
3.917455740E1,1.679878100E-3,2.901607659E-3,-2.290742844E-2
3.917667626E1,4.581485991E-4,-7.635809598E-4,-2.412915789E-2
3.917879517E1,-3.207040019E-3,1.679878100E-3,-2.412915789E-2
3.918091402E1,-7.635809598E-4,-7.635809598E-4,-2.412915789E-2
3.918303287E1,-1.985310577E-3,-1.985310577E-3,-2.412915789E-2
3.918515178E1,-7.635809598E-4,4.581485991E-4,-2.412915789E-2
3.918727063E1,-3.207040019E-3,4.581485991E-4,-2.412915789E-2
3.918938949E1,1.679878100E-3,1.679878100E-3,-2.535088919E-2
3.919150834E1,5.345067009E-3,-7.635809598E-4,-2.535088919E-2
3.919362725E1,4.123337101E-3,4.581485991E-4,-2.412915789E-2
3.919574610E1,1.679878100E-3,1.679878100E-3,-2.412915789E-2
3.919786496E1,-7.635809598E-4,2.901607659E-3,-2.535088919E-2
3.919998381E1,-7.635809598E-4,1.679878100E-3,-2.535088919E-2
3.920210267E1,-1.985310577E-3,-1.985310577E-3,-2.535088919E-2
3.920422157E1,1.679878100E-3,4.581485991E-4,-2.535088919E-2
3.920634042E1,4.581485991E-4,-3.207040019E-3,-2.535088919E-2
3.920845928E1,-7.635809598E-4,1.679878100E-3,-2.535088919E-2
3.921057813E1,-4.428769462E-3,4.581485991E-4,-2.412915789E-2
3.921269704E1,-7.635809598E-4,4.581485991E-4,-2.535088919E-2
3.921481589E1,1.679878100E-3,-7.635809598E-4,-2.657261863E-2
3.921693475E1,-1.985310577E-3,4.581485991E-4,-2.535088919E-2
3.921905360E1,1.679878100E-3,4.123337101E-3,-2.535088919E-2
3.922117246E1,1.679878100E-3,-7.635809598E-4,-2.412915789E-2
3.922329136E1,4.123337101E-3,4.123337101E-3,-2.535088919E-2
3.922541022E1,1.679878100E-3,-7.635809598E-4,-2.290742844E-2
3.922752907E1,-1.985310577E-3,2.901607659E-3,-2.535088919E-2
3.922964792E1,2.901607659E-3,1.679878100E-3,-2.412915789E-2
3.923176683E1,4.581485991E-4,-1.985310577E-3,-2.412915789E-2
3.923388569E1,2.901607659E-3,1.679878100E-3,-2.290742844E-2
3.923600454E1,-4.428769462E-3,-7.635809598E-4,-2.412915789E-2
3.923812339E1,-1.985310577E-3,2.901607659E-3,-2.412915789E-2
3.924024230E1,4.581485991E-4,-1.985310577E-3,-2.535088919E-2
3.924236115E1,-1.985310577E-3,1.679878100E-3,-2.535088919E-2
3.924448001E1,-7.635809598E-4,1.679878100E-3,-2.657261863E-2
3.924659886E1,2.901607659E-3,4.581485991E-4,-2.535088919E-2
3.924871777E1,2.901607659E-3,1.679878100E-3,-2.535088919E-2
3.925083662E1,2.901607659E-3,1.679878100E-3,-2.412915789E-2
3.925295548E1,4.123337101E-3,2.901607659E-3,-2.412915789E-2
3.925507433E1,-7.635809598E-4,1.679878100E-3,-2.412915789E-2
3.925719324E1,-7.635809598E-4,2.901607659E-3,-2.535088919E-2
3.925931209E1,-7.635809598E-4,4.581485991E-4,-2.412915789E-2
3.926143095E1,2.901607659E-3,-7.635809598E-4,-2.290742844E-2
3.926354980E1,-7.635809598E-4,4.581485991E-4,-2.412915789E-2
3.926566871E1,-3.207040019E-3,4.123337101E-3,-2.168569900E-2
3.926778756E1,-1.985310577E-3,4.581485991E-4,-2.412915789E-2
3.926990642E1,-3.207040019E-3,4.581485991E-4,-2.412915789E-2
3.927202527E1,1.679878100E-3,2.901607659E-3,-2.535088919E-2
3.927414412E1,2.901607659E-3,-1.985310577E-3,-2.412915789E-2
3.927626303E1,4.581485991E-4,1.679878100E-3,-2.412915789E-2
3.927838188E1,4.581485991E-4,1.679878100E-3,-2.535088919E-2
3.928050074E1,4.581485991E-4,4.581485991E-4,-2.412915789E-2
3.928261959E1,2.901607659E-3,2.901607659E-3,-2.412915789E-2
3.928473850E1,-7.635809598E-4,-7.635809598E-4,-2.535088919E-2
3.928685735E1,4.581485991E-4,1.679878100E-3,-2.657261863E-2
3.928897621E1,4.123337101E-3,-1.985310577E-3,-2.535088919E-2
3.929109506E1,4.581485991E-4,-1.985310577E-3,-2.535088919E-2
3.929321397E1,4.581485991E-4,2.901607659E-3,-2.535088919E-2
3.929533282E1,-1.985310577E-3,-7.635809598E-4,-2.535088919E-2
3.929745168E1,-1.985310577E-3,4.581485991E-4,-2.412915789E-2
3.929957053E1,-7.635809598E-4,-7.635809598E-4,-2.535088919E-2
3.930168944E1,-7.635809598E-4,4.581485991E-4,-2.412915789E-2
3.930380829E1,4.123337101E-3,-7.635809598E-4,-2.412915789E-2
3.930592714E1,4.581485991E-4,1.679878100E-3,-2.412915789E-2
3.930804600E1,4.581485991E-4,1.679878100E-3,-2.412915789E-2
3.931016485E1,-7.635809598E-4,1.679878100E-3,-2.412915789E-2
3.931228376E1,4.581485991E-4,2.901607659E-3,-2.535088919E-2
3.931440261E1,2.901607659E-3,-3.207040019E-3,-2.535088919E-2
3.931652147E1,4.581485991E-4,4.581485991E-4,-2.535088919E-2
3.931864032E1,1.679878100E-3,4.581485991E-4,-2.535088919E-2
3.932075923E1,2.901607659E-3,-7.635809598E-4,-2.657261863E-2
3.932287808E1,4.581485991E-4,1.679878100E-3,-2.657261863E-2
3.932499694E1,4.581485991E-4,1.679878100E-3,-2.535088919E-2
3.932711584E1,-1.985310577E-3,1.679878100E-3,-2.657261863E-2
3.932923470E1,4.581485991E-4,-7.635809598E-4,-2.657261863E-2
3.933135355E1,4.123337101E-3,-1.985310577E-3,-2.412915789E-2
3.933347240E1,4.581485991E-4,-3.207040019E-3,-2.535088919E-2
3.933559126E1,-1.985310577E-3,2.901607659E-3,-2.535088919E-2
3.933771017E1,1.679878100E-3,-7.635809598E-4,-2.412915789E-2
3.933982902E1,4.581485991E-4,-7.635809598E-4,-2.412915789E-2
3.934194787E1,-7.635809598E-4,5.345067009E-3,-2.535088919E-2
3.934406673E1,-1.985310577E-3,4.581485991E-4,-2.535088919E-2
3.934618563E1,5.345067009E-3,1.679878100E-3,-2.290742844E-2
3.934830449E1,1.679878100E-3,-1.985310577E-3,-2.290742844E-2
3.935042334E1,-7.635809598E-4,1.679878100E-3,-2.412915789E-2
3.935254220E1,-7.635809598E-4,2.901607659E-3,-2.290742844E-2
3.935466105E1,-1.985310577E-3,1.679878100E-3,-2.535088919E-2
3.935677996E1,4.581485991E-4,1.679878100E-3,-2.412915789E-2
3.935889881E1,1.679878100E-3,-3.207040019E-3,-2.535088919E-2
3.936101767E1,2.901607659E-3,-7.635809598E-4,-2.412915789E-2
3.936313657E1,-1.985310577E-3,-1.985310577E-3,-2.412915789E-2
3.936525542E1,-3.207040019E-3,2.901607659E-3,-2.535088919E-2
3.936737428E1,-3.207040019E-3,4.581485991E-4,-2.535088919E-2
3.936949313E1,2.901607659E-3,-3.207040019E-3,-2.657261863E-2
3.937161199E1,1.679878100E-3,-3.207040019E-3,-2.657261863E-2
3.937373089E1,-7.635809598E-4,-1.985310577E-3,-2.657261863E-2
3.937584975E1,4.581485991E-4,-7.635809598E-4,-2.657261863E-2
3.937796860E1,4.581485991E-4,-7.635809598E-4,-2.535088919E-2
3.938008751E1,2.901607659E-3,-7.635809598E-4,-2.535088919E-2
3.938220636E1,-1.985310577E-3,4.581485991E-4,-2.535088919E-2
3.938432522E1,-3.207040019E-3,4.581485991E-4,-2.535088919E-2
3.938644407E1,-1.985310577E-3,-1.985310577E-3,-2.535088919E-2
3.938856298E1,1.679878100E-3,-1.985310577E-3,-2.535088919E-2
3.939068183E1,4.123337101E-3,-3.207040019E-3,-2.290742844E-2
3.939280069E1,-7.635809598E-4,-7.635809598E-4,-2.290742844E-2
3.939491954E1,-1.985310577E-3,4.123337101E-3,-2.168569900E-2
3.939703839E1,-1.985310577E-3,-3.207040019E-3,-2.412915789E-2
3.939915730E1,2.901607659E-3,4.581485991E-4,-2.290742844E-2
3.940127615E1,2.901607659E-3,-7.635809598E-4,-2.535088919E-2
3.940339501E1,4.581485991E-4,4.581485991E-4,-2.535088919E-2
