"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
9.432927690E-1,4.508182836E-1,1.993113607E-1,2.142341286E-1,8.432921171E-1,1.264076074E2,3.313734866E1,-8.221137684E0,1.212929146E2
9.482927690E-1,4.505409112E-1,1.991218179E-1,2.144224495E-1,8.434372544E-1,1.264432129E2,3.314245268E1,-8.203034112E0,1.213354413E2
9.532927690E-1,4.502562146E-1,1.989693791E-1,2.146120369E-1,8.435770273E-1,1.264797528E2,3.315001989E1,-8.188553134E0,1.213771664E2
9.582927690E-1,4.499606125E-1,1.988555789E-1,2.147902995E-1,8.437162042E-1,1.265176862E2,3.315880889E1,-8.178701706E0,1.214185343E2
9.632927690E-1,4.496573956E-1,1.987960190E-1,2.149563283E-1,8.438495994E-1,1.265565901E2,3.316974298E1,-8.174851101E0,1.214584223E2
9.682927690E-1,4.493523918E-1,1.988003403E-1,2.150986791E-1,8.439747691E-1,1.265957167E2,3.318229137E1,-8.178338876E0,1.214957169E2
9.732927690E-1,4.490593523E-1,1.988802850E-1,2.152173668E-1,8.440816402E-1,1.266333021E2,3.319731016E1,-8.189737702E0,1.215281558E2
9.782927690E-1,4.487861953E-1,1.990440339E-1,2.153133601E-1,8.441638350E-1,1.266683317E2,3.321548161E1,-8.209452516E0,1.215543640E2
9.832927690E-1,4.485354508E-1,1.992934495E-1,2.153933942E-1,8.442178369E-1,1.267004825E2,3.323764309E1,-8.237170774E0,1.215738986E2
9.882927690E-1,4.483078561E-1,1.996230930E-1,2.154572904E-1,8.442445397E-1,1.267296610E2,3.326343831E1,-8.272371150E0,1.215869079E2
9.932927690E-1,4.481041021E-1,2.000319809E-1,2.154998183E-1,8.442450762E-1,1.267557800E2,3.329227429E1,-8.315235752E0,1.215933653E2
9.982927690E-1,4.479084532E-1,2.005224973E-1,2.155193388E-1,8.442275524E-1,1.267808571E2,3.332401262E1,-8.366660775E0,1.215951236E2
1.003292769E0,4.477072721E-1,2.010981143E-1,2.155002505E-1,8.442022204E-1,1.268066404E2,3.335715333E1,-8.428372425E0,1.215937916E2
1.008292769E0,4.474917043E-1,2.017559260E-1,2.154445052E-1,8.441737890E-1,1.268342643E2,3.339165108E1,-8.500316325E0,1.215905798E2
1.013292769E0,4.472552528E-1,2.024871111E-1,2.153305411E-1,8.441531062E-1,1.268645606E2,3.342465921E1,-8.583165109E0,1.215868033E2
1.018292769E0,4.470095745E-1,2.032753527E-1,2.151710987E-1,8.441344500E-1,1.268960348E2,3.345656476E1,-8.674239554E0,1.215816760E2
1.023292769E0,4.467482383E-1,2.041169703E-1,2.149642557E-1,8.441224098E-1,1.269295102E2,3.348688682E1,-8.773549883E0,1.215761697E2
1.028292769E0,4.464642744E-1,2.050213814E-1,2.147156298E-1,8.441167474E-1,1.269658785E2,3.351676310E1,-8.881898257E0,1.215706687E2
1.033292769E0,4.461580265E-1,2.059902102E-1,2.144341171E-1,8.441143632E-1,1.270050944E2,3.354723629E1,-8.998904783E0,1.215649825E2
1.038292769E0,4.458250216E-1,2.070146799E-1,2.141411155E-1,8.441140652E-1,1.270477290E2,3.357993378E1,-9.122689150E0,1.215599392E2
1.043292769E0,4.454623385E-1,2.080963850E-1,2.138458341E-1,8.441144228E-1,1.270941543E2,3.361589763E1,-9.252973572E0,1.215557484E2
1.048292769E0,4.450785575E-1,2.092194110E-1,2.135600299E-1,8.441116214E-1,1.271432701E2,3.365540680E1,-9.387289237E0,1.215519944E2
1.053292769E0,4.446913476E-1,2.103602290E-1,2.132865638E-1,8.441013098E-1,1.271928141E2,3.369740517E1,-9.522639675E0,1.215475488E2
1.058292769E0,4.443135830E-1,2.114806473E-1,2.130194753E-1,8.440877199E-1,1.272411393E2,3.373891762E1,-9.655371042E0,1.215426589E2
1.063292769E0,4.439415451E-1,2.125439942E-1,2.127638310E-1,8.440808654E-1,1.272887220E2,3.377804010E1,-9.781960091E0,1.215395393E2
1.068292769E0,4.435642639E-1,2.135226429E-1,2.125181854E-1,8.440940976E-1,1.273369654E2,3.381269309E1,-9.900369901E0,1.215409387E2
1.073292769E0,4.431731425E-1,2.143931687E-1,2.122698575E-1,8.441413641E-1,1.273869679E2,3.383991321E1,-1.000951289E1,1.215491914E2
1.078292769E0,4.427697219E-1,2.151313275E-1,2.120089382E-1,8.442308307E-1,1.274385315E2,3.385706513E1,-1.010768191E1,1.215653973E2
1.083292769E0,4.423463750E-1,2.157242745E-1,2.117366642E-1,8.443697691E-1,1.274926296E2,3.386332653E1,-1.019391532E1,1.215911810E2
1.088292769E0,4.419130670E-1,2.161509246E-1,2.114380598E-1,8.445623517E-1,1.275479876E2,3.385583272E1,-1.026675981E1,1.216264662E2
1.093292769E0,4.414639996E-1,2.164063156E-1,2.111231536E-1,8.448105454E-1,1.276053451E2,3.383522601E1,-1.032538627E1,1.216721906E2
1.098292769E0,4.410073753E-1,2.164720446E-1,2.107963264E-1,8.451137543E-1,1.276636534E2,3.380083752E1,-1.036751936E1,1.217282155E2
1.103292769E0,4.405397264E-1,2.163598984E-1,2.104563862E-1,8.454710245E-1,1.277233543E2,3.375329335E1,-1.039441402E1,1.217944024E2
1.108292769E0,4.400673594E-1,2.160817236E-1,2.100930810E-1,8.458784223E-1,1.277836420E2,3.369239346E1,-1.040747828E1,1.218694293E2
1.113292769E0,4.395890206E-1,2.156635821E-1,2.097138464E-1,8.463278413E-1,1.278446760E2,3.362063775E1,-1.040869340E1,1.219520979E2
1.118292769E0,4.391081203E-1,2.151312679E-1,2.093262225E-1,8.468087912E-1,1.279060209E2,3.354056811E1,-1.039984064E1,1.220406364E2
1.123292769E0,4.386406388E-1,2.145060152E-1,2.089389712E-1,8.473051786E-1,1.279656387E2,3.345468266E1,-1.038175123E1,1.221319185E2
1.128292769E0,4.381869463E-1,2.138249725E-1,2.085525990E-1,8.478071094E-1,1.280234834E2,3.336548434E1,-1.035779669E1,1.222240631E2
1.133292769E0,4.377553944E-1,2.131178379E-1,2.081711143E-1,8.483017087E-1,1.280784921E2,3.327542232E1,-1.033017728E1,1.223145474E2
1.138292769E0,4.373537790E-1,2.124106288E-1,2.077860385E-1,8.487805128E-1,1.281296733E2,3.318538385E1,-1.030150078E1,1.224011957E2
1.143292769E0,4.369941039E-1,2.117192149E-1,2.074108124E-1,8.492301702E-1,1.281755003E2,3.309791503E1,-1.027204127E1,1.224816639E2
1.148292769E0,4.366619001E-1,2.110654265E-1,2.070589662E-1,8.496495485E-1,1.282178192E2,3.301567664E1,-1.024360812E1,1.225566405E2
1.153292769E0,4.363499532E-1,2.104578316E-1,2.067412287E-1,8.500378132E-1,1.282575507E2,3.294025132E1,-1.021667571E1,1.226265677E2
1.158292769E0,4.360441479E-1,2.099082470E-1,2.064642012E-1,8.503978848E-1,1.282964935E2,3.287292800E1,-1.019250799E1,1.226926260E2
1.163292769E0,4.357423415E-1,2.094201148E-1,2.062070966E-1,8.507352471E-1,1.283349207E2,3.281172020E1,-1.017270258E1,1.227550787E2
1.168292769E0,4.354246182E-1,2.090038955E-1,2.059739679E-1,8.510566950E-1,1.283753679E2,3.275750229E1,-1.015874604E1,1.228159130E2
1.173292769E0,4.350813623E-1,2.086716294E-1,2.057640851E-1,8.513644934E-1,1.284190576E2,3.271085402E1,-1.015216500E1,1.228757873E2
1.178292769E0,4.347191202E-1,2.084236443E-1,2.055799812E-1,8.516547084E-1,1.284651552E2,3.267211011E1,-1.015262272E1,1.229338707E2
1.183292769E0,4.343429909E-1,2.082578987E-1,2.054263949E-1,8.519241810E-1,1.285130105E2,3.264167207E1,-1.015949073E1,1.229896054E2
1.188292769E0,4.339547724E-1,2.081762105E-1,2.053014189E-1,8.521720767E-1,1.285623939E2,3.261946284E1,-1.017299516E1,1.230427034E2
1.193292769E0,4.335704407E-1,2.081766427E-1,2.052033842E-1,8.523911834E-1,1.286112727E2,3.260533729E1,-1.019248360E1,1.230912781E2
1.198292769E0,4.331949528E-1,2.082496434E-1,2.051346451E-1,8.525807858E-1,1.286590171E2,3.259897730E1,-1.021676446E1,1.231351450E2
1.203292769E0,4.328401538E-1,2.083825022E-1,2.051104605E-1,8.527343273E-1,1.287041221E2,3.260128734E1,-1.024337369E1,1.231733198E2
1.208292769E0,4.325146596E-1,2.085592449E-1,2.051294893E-1,8.528516889E-1,1.287454941E2,3.261120022E1,-1.027059139E1,1.232054821E2
1.213292769E0,4.322194838E-1,2.087714225E-1,2.051861286E-1,8.529357910E-1,1.287830063E2,3.262760647E1,-1.029791152E1,1.232319349E2
1.218292769E0,4.319619474E-1,2.090119123E-1,2.052826583E-1,8.529841304E-1,1.288157303E2,3.265037100E1,-1.032427760E1,1.232520806E2
1.223292769E0,4.317405933E-1,2.092716992E-1,2.054107934E-1,8.530016541E-1,1.288438532E2,3.267804311E1,-1.034936555E1,1.232665768E2
1.228292769E0,4.315569531E-1,2.095397115E-1,2.055657357E-1,8.529914618E-1,1.288671821E2,3.270943567E1,-1.037235324E1,1.232757839E2
1.233292769E0,4.314071695E-1,2.098003328E-1,2.057334483E-1,8.529627323E-1,1.288862083E2,3.274204795E1,-1.039270775E1,1.232810143E2
1.238292769E0,4.312927240E-1,2.100366056E-1,2.059126347E-1,8.529192209E-1,1.289007447E2,3.277467986E1,-1.040886204E1,1.232828960E2
1.243292769E0,4.312024109E-1,2.102431506E-1,2.061039656E-1,8.528677821E-1,1.289122152E2,3.280694218E1,-1.042068159E1,1.232830800E2
1.248292769E0,4.311239894E-1,2.104090601E-1,2.063038200E-1,8.528181911E-1,1.289221750E2,3.283763188E1,-1.042779661E1,1.232836375E2
1.253292769E0,4.310589189E-1,2.105289102E-1,2.064874470E-1,8.527770638E-1,1.289304388E2,3.286382559E1,-1.043103834E1,1.232848172E2
1.258292769E0,4.309943407E-1,2.106029093E-1,2.066631466E-1,8.527488708E-1,1.289386399E2,3.288627031E1,-1.043042970E1,1.232881595E2
1.263292769E0,4.309366001E-1,2.106311619E-1,2.068053782E-1,8.527365923E-1,1.289459723E2,3.290236401E1,-1.042718427E1,1.232930456E2
1.268292769E0,4.308814028E-1,2.106052041E-1,2.069116533E-1,8.527451158E-1,1.289529816E2,3.291126108E1,-1.042080895E1,1.233004307E2
1.273292769E0,4.308268654E-1,2.105346918E-1,2.069856822E-1,8.527721167E-1,1.289599069E2,3.291394735E1,-1.041206432E1,1.233100659E2
1.278292769E0,4.307780938E-1,2.104199231E-1,2.070219219E-1,8.528162837E-1,1.289660999E2,3.290991578E1,-1.040110160E1,1.233213371E2
1.283292769E0,4.307377788E-1,2.102739811E-1,2.070242614E-1,8.528720737E-1,1.289712189E2,3.290043757E1,-1.038882303E1,1.233332597E2
1.288292769E0,4.307128979E-1,2.100966871E-1,2.069949955E-1,8.529354334E-1,1.289743781E2,3.288581524E1,-1.037482671E1,1.233449545E2
1.293292769E0,4.307081082E-1,2.098959535E-1,2.069477588E-1,8.529987335E-1,1.289749863E2,3.286803025E1,-1.035891494E1,1.233553715E2
1.298292769E0,4.307310921E-1,2.096776813E-1,2.068774551E-1,8.530578613E-1,1.289720679E2,3.284700483E1,-1.034164426E1,1.233633059E2
1.303292769E0,4.307800553E-1,2.094474584E-1,2.067985535E-1,8.531088233E-1,1.289658508E2,3.282459142E1,-1.032279078E1,1.233686170E2
1.308292769E0,4.308515052E-1,2.092069983E-1,2.067180127E-1,8.531512618E-1,1.289567781E2,3.280159154E1,-1.030225252E1,1.233716096E2
1.313292769E0,4.309327640E-1,2.089777291E-1,2.066427618E-1,8.531846404E-1,1.289464595E2,3.277996301E1,-1.028210450E1,1.233728047E2
1.318292769E0,4.310241775E-1,2.087686509E-1,2.065679431E-1,8.532077670E-1,1.289348508E2,3.275977151E1,-1.026344839E1,1.233717694E2
1.323292769E0,4.311187770E-1,2.085977197E-1,2.064976543E-1,8.532187939E-1,1.289228370E2,3.274251435E1,-1.024798610E1,1.233685021E2
1.328292769E0,4.312188238E-1,2.084724009E-1,2.064305693E-1,8.532150984E-1,1.289101307E2,3.272854828E1,-1.023640825E1,1.233623829E2
1.333292769E0,4.313095872E-1,2.083975822E-1,2.063788176E-1,8.532000184E-1,1.288986028E2,3.271930206E1,-1.022902637E1,1.233549398E2
1.338292769E0,4.313888400E-1,2.083578408E-1,2.063550651E-1,8.531754017E-1,1.288885365E2,3.271509816E1,-1.022376951E1,1.233470936E2
1.343292769E0,4.314508929E-1,2.083396018E-1,2.063603103E-1,8.531472087E-1,1.288806545E2,3.271512026E1,-1.021951914E1,1.233401858E2
1.348292769E0,4.315032725E-1,2.083266526E-1,2.063885480E-1,8.531170487E-1,1.288740010E2,3.271778616E1,-1.021482385E1,1.233340814E2
1.353292769E0,4.315494949E-1,2.083119601E-1,2.064279467E-1,8.530877233E-1,1.288681295E2,3.272144631E1,-1.020956262E1,1.233287517E2
1.358292769E0,4.315970855E-1,2.082886994E-1,2.064676881E-1,8.530597091E-1,1.288620841E2,3.272461129E1,-1.020343181E1,1.233236521E2
1.363292769E0,4.316571814E-1,2.082479149E-1,2.065082937E-1,8.530294299E-1,1.288544498E2,3.272687959E1,-1.019516136E1,1.233178125E2
1.368292769E0,4.317407280E-1,2.081923634E-1,2.065418065E-1,8.529925942E-1,1.288438361E2,3.272770453E1,-1.018505799E1,1.233097921E2
1.373292769E0,4.318395925E-1,2.081224769E-1,2.065766305E-1,8.529511690E-1,1.288312759E2,3.272790997E1,-1.017298572E1,1.233005277E2
1.378292769E0,4.319510493E-1,2.080467343E-1,2.066143155E-1,8.529040813E-1,1.288171150E2,3.272816882E1,-1.015974841E1,1.232899496E2
1.383292769E0,4.320734986E-1,2.079562992E-1,2.066655904E-1,8.528516889E-1,1.288015566E2,3.272902530E1,-1.014397637E1,1.232786013E2
1.388292769E0,4.322141183E-1,2.078424543E-1,2.067258805E-1,8.527935743E-1,1.287836881E2,3.272951855E1,-1.012485163E1,1.232660272E2
1.393292769E0,4.323784007E-1,2.077154070E-1,2.067905664E-1,8.527255654E-1,1.287628112E2,3.272986829E1,-1.010338717E1,1.232510936E2
1.398292769E0,4.325695956E-1,2.075936049E-1,2.068482488E-1,8.526442647E-1,1.287385120E2,3.273008557E1,-1.008182774E1,1.232326039E2
1.403292769E0,4.327868022E-1,2.074876726E-1,2.069026083E-1,8.525466323E-1,1.287109039E2,3.273122008E1,-1.006099075E1,1.232101477E2
1.408292769E0,4.330367712E-1,2.073813975E-1,2.069669813E-1,8.524299264E-1,1.286791276E2,3.273370233E1,-1.003836678E1,1.231835563E2
1.413292769E0,4.333032569E-1,2.072803229E-1,2.070404589E-1,8.523012400E-1,1.286452469E2,3.273762483E1,-1.001511336E1,1.231546002E2
1.418292769E0,4.335673580E-1,2.071897089E-1,2.071243972E-1,8.521685600E-1,1.286116647E2,3.274327410E1,-9.992330783E0,1.231253807E2
1.423292769E0,4.338123746E-1,2.071275860E-1,2.072077990E-1,8.520386815E-1,1.285805050E2,3.275048123E1,-9.972926541E0,1.230972070E2
1.428292769E0,4.340214902E-1,2.071016431E-1,2.073143721E-1,8.519125581E-1,1.285539078E2,3.276204845E1,-9.956892776E0,1.230716638E2
1.433292769E0,4.341940805E-1,2.071194053E-1,2.074387372E-1,8.517900109E-1,1.285319539E2,3.277788870E1,-9.945255205E0,1.230485124E2
1.438292769E0,4.343368732E-1,2.071886659E-1,2.075769454E-1,8.516666889E-1,1.285137888E2,3.279815512E1,-9.938716379E0,1.230265737E2
1.443292769E0,4.344638211E-1,2.073088735E-1,2.077247798E-1,8.515366316E-1,1.284976382E2,3.282251384E1,-9.936952088E0,1.230041580E2
1.448292769E0,4.345775800E-1,2.074880749E-1,2.078773528E-1,8.513976932E-1,1.284831646E2,3.285099723E1,-9.940888149E0,1.229805830E2
1.453292769E0,4.346886036E-1,2.077250183E-1,2.080375701E-1,8.512440920E-1,1.284690382E2,3.288393854E1,-9.949858218E0,1.229545780E2
1.458292769E0,4.347934875E-1,2.080138028E-1,2.082074732E-1,8.510784507E-1,1.284556922E2,3.292114778E1,-9.963316624E0,1.229268225E2
1.463292769E0,4.348835032E-1,2.083524913E-1,2.084084153E-1,8.509004116E-1,1.284442375E2,3.296465237E1,-9.980190429E0,1.228983487E2
1.468292769E0,4.349245671E-1,2.087453306E-1,2.086764723E-1,8.507174253E-1,1.284390119E2,3.301816004E1,-1.000007877E1,1.228729616E2
1.473292769E0,4.349180417E-1,2.091847509E-1,2.090233564E-1,8.505276442E-1,1.284398423E2,3.308243038E1,-1.002156160E1,1.228507569E2
1.478292769E0,4.348919393E-1,2.096416652E-1,2.094473839E-1,8.503241539E-1,1.284431640E2,3.315571154E1,-1.004099642E1,1.228296149E2
1.483292769E0,4.348581784E-1,2.101165950E-1,2.099458873E-1,8.501012325E-1,1.284474602E2,3.323788111E1,-1.005813849E1,1.228080336E2
1.488292769E0,4.348134408E-1,2.106053233E-1,2.105049193E-1,8.498649001E-1,1.284531532E2,3.332718268E1,-1.007350262E1,1.227867092E2
1.493292769E0,4.347621422E-1,2.111158967E-1,2.111004740E-1,8.496167064E-1,1.284596808E2,3.342167236E1,-1.008902824E1,1.227648554E2
1.498292769E0,4.346969519E-1,2.116392553E-1,2.117231488E-1,8.493648767E-1,1.284679759E2,3.351971679E1,-1.010467674E1,1.227438713E2
1.503292769E0,4.345989135E-1,2.121848613E-1,2.123640329E-1,8.491188884E-1,1.284804503E2,3.362080627E1,-1.012253871E1,1.227257141E2
1.508292769E0,4.344503774E-1,2.127632350E-1,2.130100131E-1,8.488883376E-1,1.284993486E2,3.372407424E1,-1.014499986E1,1.227121475E2
1.513292769E0,4.342575237E-1,2.133687437E-1,2.136514187E-1,8.486738205E-1,1.285238833E2,3.382821318E1,-1.017186677E1,1.227027188E2
1.518292769E0,4.340267276E-1,2.139876932E-1,2.142941803E-1,8.484739661E-1,1.285532416E2,3.393302684E1,-1.020130576E1,1.226972441E2
1.523292769E0,4.337682686E-1,2.146188915E-1,2.149401754E-1,8.482832909E-1,1.285861145E2,3.403873910E1,-1.023272151E1,1.226944799E2
1.528292769E0,4.335121740E-1,2.152463496E-1,2.155635357E-1,8.480970263E-1,1.286186822E2,3.414191444E1,-1.026497574E1,1.226916342E2
1.533292769E0,4.333074407E-1,2.158250809E-1,2.161439508E-1,8.479068279E-1,1.286447150E2,3.423801136E1,-1.029320647E1,1.226849553E2
1.538292769E0,4.331643790E-1,2.162888348E-1,2.166991383E-1,8.477200270E-1,1.286629043E2,3.432469042E1,-1.030989085E1,1.226763240E2
1.543292769E0,4.329039592E-1,2.168569118E-1,2.172433138E-1,8.475686312E-1,1.286960113E2,3.441581521E1,-1.034129283E1,1.226771543E2
1.548292769E0,4.325464261E-1,2.175156474E-1,2.177755088E-1,8.474457860E-1,1.287414568E2,3.451061323E1,-1.038545207E1,1.226855585E2
1.553292769E0,4.321200122E-1,2.182412446E-1,2.182943970E-1,8.473432660E-1,1.287956463E2,3.460769522E1,-1.043918315E1,1.226991664E2
1.558292769E0,4.316665792E-1,2.190303653E-1,2.187874168E-1,8.472436070E-1,1.288532560E2,3.470596206E1,-1.050129343E1,1.227129918E2
1.563292769E0,4.311967309E-1,2.198965400E-1,2.192480266E-1,8.471394181E-1,1.289129366E2,3.480572579E1,-1.057299163E1,1.227250550E2
1.568292769E0,4.307172741E-1,2.208701521E-1,2.196747214E-1,8.470194936E-1,1.289738225E2,3.490889330E1,-1.065689120E1,1.227329594E2
1.573292769E0,4.302336504E-1,2.219702154E-1,2.200657278E-1,8.468762040E-1,1.290352218E2,3.501660424E1,-1.075461822E1,1.227350238E2
1.578292769E0,4.297588816E-1,2.232095152E-1,2.203834504E-1,8.467088938E-1,1.290954817E2,3.512592984E1,-1.086896199E1,1.227291707E2
1.583292769E0,4.293039394E-1,2.245446593E-1,2.207024097E-1,8.465035558E-1,1.291532110E2,3.524201857E1,-1.099123800E1,1.227156283E2
1.588292769E0,4.288962534E-1,2.259210795E-1,2.210220695E-1,8.462605476E-1,1.292049320E2,3.536157646E1,-1.111536531E1,1.226937128E2
1.593292769E0,4.285552463E-1,2.272809148E-1,2.213585973E-1,8.459811807E-1,1.292481853E2,3.548273715E1,-1.123432417E1,1.226638413E2
1.598292769E0,4.282280715E-1,2.285942584E-1,2.216991186E-1,8.457037807E-1,1.292896769E2,3.560160286E1,-1.134816900E1,1.226342168E2
1.603292769E0,4.278707851E-1,2.298873812E-1,2.220364064E-1,8.454455733E-1,1.293349790E2,3.571864809E1,-1.146146067E1,1.226090102E2
1.608292769E0,4.274351873E-1,2.310797572E-1,2.224356234E-1,8.452358842E-1,1.293901991E2,3.583481046E1,-1.156504011E1,1.225979232E2
1.613292769E0,4.266936379E-1,2.319432646E-1,2.230139971E-1,8.452216387E-1,1.294841753E2,3.594460678E1,-1.164046099E1,1.226402719E2
1.618292769E0,4.260584046E-1,2.325920612E-1,2.235433310E-1,8.452239633E-1,1.295646492E2,3.603621191E1,-1.169487691E1,1.226808742E2
1.623292769E0,4.256714020E-1,2.333202660E-1,2.238302827E-1,8.451423049E-1,1.296136633E2,3.611046035E1,-1.176051095E1,1.226882733E2
1.628292769E0,4.254012908E-1,2.340773046E-1,2.240288109E-1,8.450163603E-1,1.296478671E2,3.617871069E1,-1.182914859E1,1.226802289E2
1.633292769E0,4.252148121E-1,2.347920090E-1,2.241887897E-1,8.448694944E-1,1.296714779E2,3.624109888E1,-1.189275333E1,1.226642470E2
1.638292769E0,4.251591636E-1,2.354917675E-1,2.242079079E-1,8.446976542E-1,1.296785233E2,3.628923889E1,-1.195776448E1,1.226338515E2
1.643292769E0,4.252009929E-1,2.361886203E-1,2.240826190E-1,8.445152640E-1,1.296732275E2,3.632319534E1,-1.202681705E1,1.225925764E2
1.648292769E0,4.253934369E-1,2.366255522E-1,2.239389569E-1,8.443341255E-1,1.296488616E2,3.633962240E1,-1.206713868E1,1.225465906E2
1.653292769E0,4.256413539E-1,2.365238070E-1,2.239385098E-1,8.442378044E-1,1.296174685E2,3.633564388E1,-1.204791970E1,1.225213383E2
1.658292769E0,4.256679834E-1,2.360669374E-1,2.240890265E-1,8.443123102E-1,1.296140962E2,3.632114675E1,-1.199658528E1,1.225412193E2
1.663292769E0,4.254635725E-1,2.353895009E-1,2.244003713E-1,8.445217609E-1,1.296399809E2,3.630616687E1,-1.192521218E1,1.226001353E2
1.668292769E0,4.251063092E-1,2.346834838E-1,2.247373015E-1,8.448085189E-1,1.296852147E2,3.629032447E1,-1.185588522E1,1.226791975E2
1.673292769E0,4.246902166E-1,2.341217250E-1,2.249621749E-1,8.451137543E-1,1.297378866E2,3.627176274E1,-1.180845568E1,1.227586681E2
1.678292769E0,4.242962936E-1,2.338397652E-1,2.250044048E-1,8.453783989E-1,1.297877416E2,3.625293359E1,-1.179608131E1,1.228219487E2
1.683292769E0,4.239764027E-1,2.339208126E-1,2.248162329E-1,8.455665112E-1,1.298282195E2,3.623485393E1,-1.182702025E1,1.228586525E2
1.688292769E0,4.237574780E-1,2.343838066E-1,2.244076431E-1,8.456565738E-1,1.298559177E2,3.622012673E1,-1.190136985E1,1.228643886E2
1.693292769E0,4.236354216E-1,2.351634651E-1,2.238639891E-1,8.456453681E-1,1.298713588E2,3.621342237E1,-1.200847420E1,1.228424103E2
1.698292769E0,4.235972333E-1,2.361415476E-1,2.233042419E-1,8.455399275E-1,1.298761898E2,3.621935221E1,-1.213126560E1,1.227995777E2
1.703292769E0,4.235957316E-1,2.371813506E-1,2.228561491E-1,8.453678489E-1,1.298763797E2,3.624176474E1,-1.225184553E1,1.227479046E2
1.708292769E0,4.235823467E-1,2.382126898E-1,2.225651741E-1,8.451611996E-1,1.298780729E2,3.628018764E1,-1.236313566E1,1.226967341E2
1.713292769E0,4.235253660E-1,2.392062992E-1,2.224303037E-1,8.449445963E-1,1.298852809E2,3.633214787E1,-1.246377948E1,1.226515465E2
1.718292769E0,4.233827069E-1,2.401829809E-1,2.224324942E-1,8.447384238E-1,1.299033262E2,3.639650138E1,-1.255844870E1,1.226165781E2
1.723292769E0,4.231390892E-1,2.412025779E-1,2.224810570E-1,8.445571661E-1,1.299341389E2,3.646753191E1,-1.265840087E1,1.225912095E2
1.728292769E0,4.228135267E-1,2.423284203E-1,2.225175202E-1,8.443883061E-1,1.299753099E2,3.654360261E1,-1.277198886E1,1.225700910E2
1.733292769E0,4.224454640E-1,2.435904592E-1,2.224933356E-1,8.442157507E-1,1.300218472E2,3.662215174E1,-1.290312049E1,1.225470397E2
1.738292769E0,4.220599107E-1,2.450080365E-1,2.223880738E-1,8.440260887E-1,1.300705865E2,3.670271522E1,-1.305369956E1,1.225179830E2
1.743292769E0,4.216777752E-1,2.465227246E-1,2.222521752E-1,8.438118100E-1,1.301188843E2,3.678696277E1,-1.321465998E1,1.224830197E2
1.748292769E0,4.212831513E-1,2.480985671E-1,2.221439183E-1,8.435755372E-1,1.301687505E2,3.687842894E1,-1.338002695E1,1.224455307E2
1.753292769E0,4.208603694E-1,2.496762872E-1,2.221240699E-1,8.433262706E-1,1.302221637E2,3.697927296E1,-1.354156522E1,1.224101652E2
1.758292769E0,4.203706903E-1,2.511759400E-1,2.222907096E-1,8.430812359E-1,1.302840141E2,3.709379916E1,-1.368798736E1,1.223853071E2
1.763292769E0,4.197726058E-1,2.525179386E-1,2.226937413E-1,8.428719640E-1,1.303595360E2,3.722115126E1,-1.381095398E1,1.223801546E2
1.768292769E0,4.190301404E-1,2.537346780E-1,2.232758105E-1,8.427219987E-1,1.304532573E2,3.735695740E1,-1.391823679E1,1.223979030E2
1.773292769E0,4.181517390E-1,2.548563778E-1,2.239497751E-1,8.426409960E-1,1.305640921E2,3.749417073E1,-1.401730182E1,1.224366165E2
1.778292769E0,4.171948632E-1,2.559075356E-1,2.246342152E-1,8.426145315E-1,1.306847726E2,3.762662696E1,-1.411272070E1,1.224885672E2
1.783292769E0,4.161896269E-1,2.569096386E-1,2.252700925E-1,8.426369429E-1,1.308114894E2,3.774995663E1,-1.420860345E1,1.225493809E2
1.788292769E0,4.151560434E-1,2.578697801E-1,2.258178145E-1,8.427069187E-1,1.309417127E2,3.786070605E1,-1.430703763E1,1.226165837E2
1.793292769E0,4.140928704E-1,2.587638199E-1,2.262969017E-1,8.428274393E-1,1.310755936E2,3.795920435E1,-1.440477623E1,1.226915848E2
