"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
9.076602170E-1,2.919375038E1,-9.206250191E0,4.350000381E0
9.176602170E-1,2.611875153E1,-8.756250381E0,4.200000286E0
9.276602170E-1,1.935000038E1,-4.593750000E0,9.600000381E0
9.376602170E-1,1.378125095E1,-4.162500381E0,1.511250019E1
9.476602170E-1,1.811250114E1,-4.500000000E0,1.633125114E1
9.576602170E-1,2.531250191E1,-7.518750191E0,1.130625057E1
9.676602170E-1,2.958750153E1,-7.856250286E0,6.431250095E0
9.776602170E-1,2.664375114E1,-8.025000572E0,7.106250286E0
9.876602170E-1,1.863750076E1,-5.906250000E0,9.562500000E0
9.976602170E-1,1.381875038E1,-5.887500286E0,1.573125076E1
1.007660217E0,1.800000000E1,-3.037500143E0,1.792500114E1
1.017660217E0,2.514375114E1,-6.525000095E0,1.357500076E1
1.027660217E0,2.968125153E1,-7.987500191E0,7.687500477E0
1.037660217E0,2.735625076E1,-7.556250095E0,4.875000000E0
1.047660217E0,2.083125114E1,-4.818750381E0,9.581250191E0
1.057660217E0,1.513125038E1,-2.325000048E0,1.541250038E1
1.067660217E0,1.792500114E1,-3.843750238E0,1.751250076E1
1.077660217E0,2.559375191E1,-6.506250381E0,1.325625038E1
1.087660217E0,2.881875038E1,-7.893750191E0,7.068750381E0
1.097660217E0,2.670000076E1,-8.400000572E0,4.631250381E0
1.107660217E0,1.978125000E1,-5.831250191E0,9.525000572E0
1.117660217E0,1.501875019E1,-3.787500143E0,1.458750057E1
1.127660217E0,1.785000038E1,-3.731250048E0,1.625625038E1
1.137660217E0,2.525625038E1,-6.225000381E0,1.276875019E1
1.147660217E0,2.955000114E1,-8.306250572E0,7.406250477E0
1.157660217E0,2.638125038E1,-8.700000763E0,6.075000286E0
1.167660217E0,1.923750114E1,-6.056250095E0,8.306250572E0
1.177660217E0,1.567500019E1,-2.325000048E0,1.430625057E1
1.187660217E0,1.753125000E1,-4.031250000E0,1.738125038E1
1.197660217E0,2.514375114E1,-6.300000191E0,1.605000114E1
1.207660217E0,2.760000038E1,-9.993750572E0,8.193750381E0
1.217660217E0,2.473125076E1,-8.643750191E0,5.625000000E0
1.227660217E0,1.920000076E1,-5.887500286E0,8.756250381E0
1.237660217E0,1.524375057E1,-2.625000000E0,1.605000114E1
1.247660217E0,1.621875000E1,-3.018750191E0,1.700625038E1
1.257660217E0,2.291250038E1,-6.506250381E0,1.312500095E1
1.267660217E0,2.761875153E1,-9.018750191E0,8.737500191E0
1.277660217E0,2.634375191E1,-7.068750381E0,7.968750477E0
1.287660217E0,1.831875038E1,-6.525000095E0,1.085625076E1
1.297660217E0,1.351875019E1,-4.912500381E0,1.736250114E1
1.307660217E0,1.665000153E1,-3.112500191E0,1.826250076E1
1.317660217E0,2.236875153E1,-6.525000095E0,1.376250076E1
1.327660217E0,2.705625153E1,-9.075000763E0,8.437500000E0
1.337660217E0,2.525625038E1,-8.531250000E0,8.887500763E0
1.347660217E0,1.770000076E1,-6.093750477E0,1.051875019E1
1.357660217E0,1.460625076E1,-3.131250143E0,1.595625019E1
1.367660217E0,1.618125153E1,-4.387500286E0,1.884375000E1
1.377660217E0,2.240625000E1,-6.468750477E0,1.610625076E1
1.387660217E0,2.503125191E1,-9.468750000E0,1.021875000E1
1.397660217E0,2.585625076E1,-8.062500000E0,7.125000477E0
1.407660217E0,1.796250153E1,-5.643750191E0,9.225000381E0
1.417660217E0,1.374375057E1,-3.975000143E0,1.635000038E1
1.427660217E0,1.563750076E1,-4.387500286E0,2.025000000E1
1.437660217E0,2.040000153E1,-9.150000572E0,1.496250057E1
1.447660217E0,2.623125076E1,-8.625000000E0,9.506250381E0
1.457660217E0,2.499375153E1,-9.525000572E0,8.043750763E0
1.467660217E0,1.456875038E1,-2.962500095E0,1.687500000E1
1.477660217E0,1.456875038E1,-2.962500095E0,1.687500000E1
1.487660217E0,1.462500095E1,-4.650000095E0,1.858125114E1
1.497660217E0,2.508750153E1,-8.475000381E0,1.185000038E1
1.507660217E0,2.508750153E1,-8.475000381E0,1.185000038E1
1.517660217E0,2.431875038E1,-9.543750763E0,8.831250191E0
1.527660217E0,1.462500095E1,-4.875000000E0,1.593750095E1
1.537660217E0,1.419375038E1,-4.968750000E0,1.938750076E1
1.547660217E0,2.251875114E1,-6.768750191E0,1.644375038E1
1.557660217E0,2.520000076E1,-1.053750038E1,1.108125019E1
1.567660217E0,2.422500038E1,-1.036875057E1,7.800000191E0
1.577660217E0,1.875000000E1,-9.000000000E0,1.185000038E1
1.587660217E0,1.425000095E1,-4.725000381E0,1.640625000E1
1.597660217E0,1.440000057E1,-5.606250286E0,1.897500038E1
1.607660217E0,1.890000153E1,-1.057500076E1,1.854375076E1
1.617660217E0,2.589375114E1,-1.140000057E1,1.286250019E1
1.627660217E0,2.422500038E1,-1.128750038E1,8.831250191E0
1.637660217E0,1.790625000E1,-8.887500763E0,1.200000000E1
1.647660217E0,1.428750038E1,-6.131250381E0,1.698750114E1
1.657660217E0,1.316250038E1,-8.981250763E0,1.989375114E1
1.667660217E0,1.846875000E1,-1.027500057E1,1.882500076E1
1.677660217E0,2.490000153E1,-1.111875057E1,1.365000057E1
1.687660217E0,2.446875191E1,-1.273125076E1,7.368750095E0
1.697660217E0,1.845000076E1,-1.158750057E1,1.035000038E1
1.707660217E0,1.226250076E1,-7.387500286E0,1.635000038E1
1.717660217E0,1.378125095E1,-7.856250286E0,1.869375038E1
1.727660217E0,1.773750114E1,-1.128750038E1,1.768125153E1
1.737660217E0,2.484375191E1,-1.336875057E1,1.273125076E1
1.747660217E0,2.265000153E1,-1.344375038E1,8.400000572E0
1.757660217E0,1.762500000E1,-9.881250381E0,1.083750057E1
1.767660217E0,1.271250057E1,-9.750000000E0,1.575000095E1
1.777660217E0,1.241250038E1,-7.725000381E0,2.120625114E1
1.787660217E0,1.839375114E1,-1.076250076E1,1.839375114E1
1.797660217E0,2.107500076E1,-1.421250057E1,1.303125095E1
1.807660217E0,2.154375076E1,-1.522500038E1,9.187500000E0
1.817660217E0,1.458750057E1,-1.305000019E1,1.192500019E1
1.827660217E0,9.187500000E0,-1.087500000E1,1.683750153E1
1.837660217E0,1.083750057E1,-1.016250038E1,2.191875076E1
1.847660217E0,1.470000076E1,-1.288125038E1,1.816875076E1
1.857660217E0,2.015625000E1,-1.550625038E1,1.408125019E1
1.867660217E0,1.886250114E1,-1.618125153E1,9.618750572E0
1.877660217E0,1.297500038E1,-1.316250038E1,1.149375057E1
1.887660217E0,8.625000000E0,-9.975000381E0,1.582500076E1
1.897660217E0,6.581250191E0,-1.141875076E1,2.051250076E1
1.907660217E0,1.282500076E1,-1.200000000E1,2.015625000E1
1.917660217E0,1.813125038E1,-1.706250000E1,1.361250019E1
1.927660217E0,1.661250114E1,-1.835625076E1,9.693750381E0
1.937660217E0,1.156875038E1,-1.576875019E1,1.158750057E1
1.947660217E0,4.987500191E0,-1.350000095E1,1.696875000E1
1.957660217E0,6.487500191E0,-1.224375057E1,1.933125114E1
1.967660217E0,8.981250763E0,-1.479375076E1,1.841250038E1
1.977660217E0,1.177500057E1,-2.158125114E1,1.269375038E1
1.987660217E0,1.329375076E1,-1.980000114E1,1.048125076E1
1.997660217E0,6.393750191E0,-1.914375114E1,8.981250763E0
2.007660217E0,1.856250048E0,-1.353750038E1,1.638750076E1
2.017660217E0,7.125000358E-1,-1.546875095E1,1.813125038E1
2.027660217E0,5.925000191E0,-1.704375076E1,1.848750114E1
2.037660217E0,1.036875057E1,-2.085000038E1,1.327500057E1
2.047660217E0,1.040625000E1,-2.188125038E1,9.918750763E0
2.057660217E0,5.943750381E0,-2.008125114E1,1.078125000E1
2.067660217E0,4.500000179E-1,-1.666875076E1,1.449375057E1
2.077660217E0,-9.187500477E-1,-1.775625038E1,1.865625000E1
2.087660217E0,3.468750238E0,-2.068125153E1,1.805625153E1
2.097660217E0,6.375000477E0,-2.557500076E1,1.108125019E1
2.107660217E0,8.006250381E0,-2.711250114E1,8.981250763E0
2.117660217E0,3.600000143E0,-2.332500076E1,6.562500477E0
2.127660217E0,-2.981250048E0,-2.073750114E1,1.190625000E1
2.137660217E0,-3.187500238E0,-2.049375153E1,1.580625057E1
2.147660217E0,7.125000358E-1,-2.533125114E1,1.552500057E1
2.157660217E0,6.412500381E0,-2.878125191E1,9.937500000E0
2.167660217E0,7.631250381E0,-2.887500191E1,2.887500048E0
2.177660217E0,2.775000095E0,-2.694375038E1,3.431250095E0
2.187660217E0,-3.056250095E0,-2.439375114E1,5.025000095E0
2.197660217E0,-3.393750191E0,-2.448750114E1,8.943750381E0
2.207660217E0,1.275000095E0,-2.806875038E1,5.887500286E0
2.217660217E0,7.237500191E0,-3.073125076E1,-8.625000119E-1
2.227660217E0,7.218750477E0,-3.151875114E1,-6.881250381E0
2.237660217E0,4.068750381E0,-2.827500153E1,-8.662500381E0
2.247660217E0,1.500000060E-1,-2.385000038E1,-5.700000286E0
2.257660217E0,5.062500238E-1,-2.173125076E1,-4.162500381E0
2.267660217E0,4.556250095E0,-2.550000191E1,-6.412500381E0
2.277660217E0,1.100625038E1,-2.808750153E1,-1.160625076E1
2.287660217E0,1.230000019E1,-2.617500114E1,-2.023125076E1
2.297660217E0,8.418750763E0,-2.280000114E1,-2.107500076E1
2.307660217E0,5.381250381E0,-1.689375114E1,-1.854375076E1
2.317660217E0,4.762500286E0,-1.539375019E1,-1.396875095E1
2.327660217E0,1.057500076E1,-1.650000000E1,-1.522500038E1
2.337660217E0,1.552500057E1,-1.860000038E1,-2.216250038E1
2.347660217E0,1.693125153E1,-1.923750114E1,-2.572500038E1
2.357660217E0,1.411875057E1,-1.087500000E1,-2.589375114E1
2.367660217E0,1.091250038E1,-7.518750191E0,-2.347500038E1
2.377660217E0,8.062500000E0,-7.237500191E0,-1.783125114E1
2.387660217E0,1.430625057E1,-6.881250381E0,-1.905000114E1
2.397660217E0,1.875000000E1,-8.325000763E0,-2.353125000E1
2.407660217E0,2.199375153E1,-7.912500381E0,-2.752500153E1
2.417660217E0,1.895625114E1,-1.931250095E0,-2.782500076E1
2.427660217E0,1.306875038E1,-2.250000089E-1,-2.146875000E1
2.437660217E0,9.843750000E0,6.187500358E-1,-1.835625076E1
2.447660217E0,1.663125038E1,2.025000095E0,-1.606875038E1
2.457660217E0,2.206875038E1,-6.187500358E-1,-2.109375000E1
2.467660217E0,2.364375114E1,-7.687500119E-1,-2.454375076E1
2.477660217E0,1.989375114E1,2.943750143E0,-2.495625114E1
2.487660217E0,1.351875019E1,4.893750191E0,-2.064375114E1
2.497660217E0,1.239375019E1,7.350000381E0,-1.411875057E1
2.507660217E0,1.672500038E1,5.156250000E0,-1.149375057E1
2.517660217E0,2.529375076E1,6.487500191E0,-1.674375153E1
2.527660217E0,2.490000153E1,3.375000238E0,-1.991250038E1
2.537660217E0,2.126250076E1,8.043750763E0,-2.055000114E1
2.547660217E0,1.531875038E1,1.111875057E1,-1.588125038E1
2.557660217E0,1.357500076E1,1.351875019E1,-1.089375019E1
2.567660217E0,1.815000153E1,1.320000076E1,-9.525000572E0
2.577660217E0,2.476875114E1,1.066875076E1,-1.271250057E1
2.587660217E0,2.619375038E1,1.036875057E1,-1.535625076E1
2.597660217E0,2.150625038E1,1.183125019E1,-1.509375095E1
2.607660217E0,1.856250000E1,1.740000153E1,-1.301250076E1
2.617660217E0,1.477500057E1,1.689375114E1,-5.718750000E0
2.627660217E0,1.905000114E1,1.636875153E1,-4.968750000E0
2.637660217E0,2.501250076E1,1.663125038E1,-8.831250191E0
2.647660217E0,2.683125114E1,1.471875095E1,-1.323750019E1
2.657660217E0,2.328750038E1,1.899375153E1,-1.149375057E1
2.667660217E0,1.753125000E1,2.203125000E1,-9.000000000E0
2.677660217E0,1.698750114E1,2.280000114E1,-2.193750143E0
2.687660217E0,2.167500114E1,2.238750076E1,1.837500095E0
2.697660217E0,2.643750191E1,1.940625000E1,-2.512500048E0
2.707660217E0,2.730000114E1,1.670625114E1,-4.968750000E0
2.717660217E0,2.223750114E1,1.873125076E1,-6.618750095E0
2.727660217E0,1.888125038E1,2.216250038E1,-6.000000238E-1
2.737660217E0,1.740000153E1,2.521875191E1,5.100000381E0
2.747660217E0,1.876875114E1,2.190000153E1,7.706250191E0
2.757660217E0,2.666250038E1,2.040000153E1,5.212500095E0
2.767660217E0,2.868750191E1,2.056875038E1,7.875000238E-1
2.777660217E0,2.373750114E1,2.043750000E1,1.031250000E0
2.787660217E0,1.980000114E1,2.506875038E1,5.400000095E0
2.797660217E0,1.721250153E1,2.666250038E1,1.201875019E1
2.807660217E0,2.070000076E1,2.630625153E1,1.528125095E1
2.817660217E0,2.645625114E1,2.212500000E1,1.085625076E1
2.827660217E0,2.825625038E1,2.197500038E1,6.918750286E0
2.837660217E0,2.503125191E1,2.349375153E1,6.225000381E0
2.847660217E0,2.083125114E1,2.643750191E1,1.355625057E1
2.857660217E0,1.861875153E1,2.724375153E1,1.944375038E1
2.867660217E0,2.176875114E1,2.636250114E1,2.056875038E1
2.877660217E0,2.713125038E1,2.469375038E1,1.734375000E1
2.887660217E0,2.758125114E1,2.085000038E1,1.468125057E1
2.897660217E0,2.553750038E1,2.126250076E1,1.672500038E1
2.907660217E0,1.905000114E1,2.351250076E1,2.085000038E1
2.917660217E0,1.785000038E1,2.653125191E1,2.437500191E1
2.927660217E0,2.096250153E1,2.542500114E1,2.971875191E1
2.937660217E0,2.473125076E1,2.190000153E1,2.527500153E1
2.947660217E0,2.726250076E1,2.092500114E1,2.422500038E1
2.957660217E0,2.381250000E1,1.976250076E1,2.373750114E1
2.967660217E0,1.830000114E1,1.912500000E1,3.030000114E1
2.977660217E0,1.580625057E1,1.914375114E1,3.705000305E1
2.987660217E0,1.987500000E1,2.019375038E1,3.768750000E1
2.997660217E0,2.345625114E1,1.451250076E1,3.637500000E1
3.007660217E0,2.780625153E1,1.256250095E1,3.022500038E1
3.017660217E0,2.362500000E1,9.675000191E0,3.208125305E1
3.027660217E0,1.839375114E1,1.106250000E1,3.658125305E1
3.037660217E0,1.614375114E1,1.057500076E1,4.151250076E1
3.047660217E0,1.661250114E1,7.837500095E0,4.455000305E1
3.057660217E0,2.289375114E1,4.237500191E0,3.755625153E1
3.067660217E0,2.619375038E1,8.625000119E-1,3.418125153E1
3.077660217E0,2.589375114E1,7.500000000E-1,3.061875153E1
3.087660217E0,1.951875114E1,3.000000119E-1,3.388125229E1
3.097660217E0,1.655625153E1,1.837500095E0,3.879375076E1
3.107660217E0,1.972500038E1,7.500000000E-1,3.868125153E1
3.117660217E0,2.210625076E1,-4.837500095E0,3.691875076E1
3.127660217E0,2.769375038E1,-4.575000286E0,2.836875153E1
3.137660217E0,2.563125038E1,-5.231250286E0,2.565000153E1
3.147660217E0,2.178750038E1,-4.275000095E0,2.891250038E1
3.157660217E0,1.865625000E1,-2.287500143E0,3.346875000E1
3.167660217E0,1.831875038E1,-3.881250143E0,3.438750076E1
3.177660217E0,2.452500153E1,-5.962500095E0,3.056250191E1
3.187660217E0,2.728125191E1,-9.150000572E0,2.313750076E1
3.197660217E0,2.775000191E1,-7.575000286E0,2.236875153E1
3.207660217E0,2.036250114E1,-7.368750095E0,2.278125000E1
3.217660217E0,1.670625114E1,-6.525000095E0,2.730000114E1
3.227660217E0,2.043750000E1,-5.268750191E0,3.041250038E1
3.237660217E0,2.370000076E1,-7.106250286E0,2.490000153E1
3.247660217E0,2.610000038E1,-9.412500381E0,1.567500019E1
3.257660217E0,2.610000038E1,-9.412500381E0,1.567500019E1
3.267660217E0,2.216250038E1,-7.200000286E0,1.867500114E1
3.277660217E0,1.790625000E1,-6.506250381E0,2.508750153E1
3.287660217E0,1.893750000E1,-5.287500381E0,2.715000153E1
3.297660217E0,2.739375114E1,-8.362500191E0,1.650000000E1
3.307660217E0,2.675625038E1,-9.112500191E0,1.376250076E1
3.317660217E0,2.171250153E1,-6.206250191E0,1.561875057E1
3.327660217E0,1.792500114E1,-4.556250095E0,2.101875114E1
3.337660217E0,1.908750153E1,-4.218750000E0,2.488125038E1
3.347660217E0,2.313750076E1,-6.975000381E0,1.925625038E1
3.357660217E0,2.611875153E1,-7.237500191E0,1.440000057E1
3.367660217E0,2.610000038E1,-9.018750191E0,1.250625038E1
3.377660217E0,2.148750114E1,-7.143750191E0,1.665000153E1
3.387660217E0,1.903125000E1,-4.518750191E0,1.944375038E1
3.397660217E0,1.848750114E1,-4.518750191E0,2.100000000E1
3.407660217E0,2.326875114E1,-6.337500095E0,1.905000114E1
3.417660217E0,2.673750114E1,-7.893750191E0,1.194375038E1
3.427660217E0,2.636250114E1,-8.268750191E0,1.057500076E1
3.437660217E0,2.229375076E1,-7.331250191E0,1.351875019E1
3.447660217E0,1.921875000E1,-4.556250095E0,1.756875038E1
3.457660217E0,1.908750153E1,-3.206250191E0,2.103750038E1
3.467660217E0,2.206875038E1,-7.706250191E0,1.747500038E1
3.477660217E0,2.688750076E1,-8.981250763E0,1.201875019E1
3.487660217E0,2.733750153E1,-8.062500000E0,1.038750076E1
3.497660217E0,2.263125038E1,-5.756250381E0,1.230000019E1
3.507660217E0,1.848750114E1,-3.825000048E0,1.689375114E1
3.517660217E0,1.781250000E1,-4.237500191E0,2.100000000E1
3.527660217E0,2.079375076E1,-9.056250572E0,1.728750038E1
3.537660217E0,2.626875114E1,-8.887500763E0,1.156875038E1
3.547660217E0,2.716875076E1,-8.437500000E0,8.062500000E0
3.557660217E0,2.336250114E1,-6.731250286E0,9.862500191E0
3.567660217E0,1.916250038E1,-2.850000143E0,1.616250038E1
3.577660217E0,1.845000076E1,-3.656250238E0,1.781250000E1
3.587660217E0,2.238750076E1,-4.725000381E0,1.612500000E1
3.597660217E0,2.696250153E1,-6.956250191E0,1.061250019E1
3.607660217E0,2.666250038E1,-8.006250381E0,7.893750191E0
3.617660217E0,2.471250153E1,-6.675000191E0,8.737500191E0
3.627660217E0,2.056875038E1,-3.600000143E0,1.511250019E1
3.637660217E0,1.880625153E1,-3.300000191E0,1.839375114E1
3.647660217E0,2.338125038E1,-5.306250095E0,1.552500057E1
3.657660217E0,2.668125153E1,-7.968750477E0,8.981250763E0
3.667660217E0,2.765625191E1,-7.987500191E0,6.000000000E0
3.677660217E0,2.428125191E1,-5.418750286E0,9.262500763E0
3.687660217E0,2.006250000E1,-4.293750286E0,1.346250057E1
3.697660217E0,2.086875153E1,-1.931250095E0,1.762500000E1
3.707660217E0,2.248125076E1,-4.425000191E0,1.500000095E1
3.717660217E0,2.806875038E1,-4.143750191E0,6.768750191E0
3.727660217E0,2.585625076E1,-8.268750191E0,5.100000381E0
3.737660217E0,2.349375153E1,-6.918750286E0,7.837500095E0
3.747660217E0,2.040000153E1,-1.818750024E0,1.091250038E1
3.757660217E0,1.891875076E1,-3.618750095E0,1.811250114E1
3.767660217E0,2.248125076E1,-5.362500191E0,1.554375076E1
3.777660217E0,2.685000038E1,-7.500000477E0,8.625000000E0
3.787660217E0,2.715000153E1,-8.081250191E0,3.825000048E0
3.797660217E0,2.355000114E1,-4.912500381E0,5.643750191E0
3.807660217E0,2.133750153E1,-2.043750048E0,1.231875038E1
3.817660217E0,1.955625153E1,-1.537500024E0,1.730625153E1
3.827660217E0,2.105625153E1,-4.987500191E0,1.522500038E1
3.837660217E0,2.550000191E1,-8.081250191E0,7.125000477E0
3.847660217E0,2.718750191E1,-6.468750477E0,4.462500095E0
3.857660217E0,2.385000038E1,-6.581250191E0,8.287500381E0
3.867660217E0,2.116875076E1,-2.493750095E0,1.314375019E1
3.877660217E0,1.833750153E1,-2.718750000E0,1.710000038E1
3.887660217E0,2.135625076E1,-3.562500238E0,1.479375076E1
3.897660217E0,2.445000076E1,-8.268750191E0,8.568750381E0
3.907660217E0,2.656875038E1,-7.575000286E0,5.981250286E0
3.917660217E0,2.439375114E1,-6.581250191E0,7.012500286E0
3.927660217E0,1.951875114E1,-4.818750381E0,1.258125019E1
3.937660217E0,1.871250153E1,-3.825000048E0,1.687500000E1
3.947660217E0,2.090625000E1,-4.481250286E0,1.644375038E1
3.957660217E0,2.471250153E1,-6.656250477E0,9.206250191E0
3.967660217E0,2.621250153E1,-7.612500191E0,5.212500095E0
3.977660217E0,2.326875114E1,-6.618750095E0,8.287500381E0
3.987660217E0,1.953750038E1,-4.818750381E0,1.305000019E1
3.997660217E0,1.612500000E1,-3.618750095E0,1.800000000E1
4.007660217E0,1.951875114E1,-5.512500286E0,1.638750076E1
4.017660217E0,2.415000153E1,-7.312500477E0,1.005000019E1
4.027660217E0,2.482500076E1,-9.281250000E0,5.362500191E0
4.037660217E0,2.347500038E1,-7.237500191E0,7.725000381E0
4.047660217E0,1.873125076E1,-3.618750095E0,1.201875019E1
4.057660217E0,1.687500000E1,-2.175000191E0,1.725000000E1
4.067660217E0,1.899375153E1,-3.037500143E0,1.571250057E1
4.077660217E0,2.148750114E1,-7.593750477E0,1.106250000E1
4.087660217E0,2.514375114E1,-9.993750572E0,7.762500286E0
4.097660217E0,2.220000076E1,-8.287500381E0,7.200000286E0
4.107660217E0,1.976250076E1,-2.100000143E0,1.344375038E1
4.117660217E0,1.552500057E1,-2.531250000E0,1.901250076E1
4.127660217E0,1.760625076E1,-3.750000238E0,1.595625019E1
4.137660217E0,2.325000000E1,-5.887500286E0,1.166250038E1
4.147660217E0,2.398125076E1,-7.706250191E0,7.125000477E0
4.157660217E0,2.203125000E1,-6.075000286E0,7.650000095E0
4.167660217E0,1.710000038E1,-3.543750048E0,1.250625038E1
4.177660217E0,1.455000019E1,-2.137500048E0,1.790625000E1
4.187660217E0,1.762500000E1,-3.731250048E0,1.674375153E1
4.197660217E0,2.190000153E1,-5.925000191E0,1.325625038E1
4.207660217E0,2.527500153E1,-6.637500286E0,8.418750763E0
4.217660217E0,2.355000114E1,-4.687500000E0,8.756250381E0
4.227660217E0,1.805625153E1,-2.812500000E0,1.415625095E1
4.237660217E0,1.655625153E1,-2.175000191E0,1.833750153E1
4.247660217E0,1.785000038E1,-1.950000048E0,1.783125114E1
4.257660217E0,2.285625076E1,-4.818750381E0,1.126875019E1
4.267660217E0,2.666250038E1,-4.050000191E0,7.706250191E0
4.277660217E0,2.298750114E1,-4.725000381E0,8.756250381E0
4.287660217E0,1.891875076E1,-7.500000000E-1,1.271250057E1
4.297660217E0,1.456875038E1,-1.181250095E0,1.798125076E1
4.307660217E0,1.837500000E1,-5.062500238E-1,1.723125076E1
4.317660217E0,2.326875114E1,-2.850000143E0,1.329375076E1
4.327660217E0,2.512500191E1,-6.168750286E0,8.850000381E0
4.337660217E0,2.420625114E1,-4.443750381E0,1.044375038E1
4.347660217E0,1.843125153E1,-8.812500238E-1,1.477500057E1
4.357660217E0,1.546875095E1,9.375000596E-1,1.873125076E1
4.367660217E0,1.824375153E1,9.187500477E-1,1.773750114E1
4.377660217E0,2.225625038E1,-3.206250191E0,1.396875095E1
4.387660217E0,2.615625191E1,-3.393750191E0,1.016250038E1
4.397660217E0,2.401875114E1,-3.712500095E0,8.512500763E0
4.407660217E0,1.925625038E1,1.668750048E0,1.361250019E1
4.417660217E0,1.740000153E1,2.568750143E0,1.636875153E1
4.427660217E0,1.732500076E1,-1.012500048E0,1.869375038E1
4.437660217E0,2.304375076E1,-1.612500072E0,1.226250076E1
4.447660217E0,2.536875153E1,-6.337500095E0,7.612500191E0
4.457660217E0,2.407500076E1,-4.162500381E0,9.318750381E0
4.467660217E0,1.966875076E1,-2.250000089E-1,1.265625095E1
4.477660217E0,1.616250038E1,2.831250191E0,1.698750114E1
4.487660217E0,1.841250038E1,1.087500095E0,1.788750076E1
4.497660217E0,2.218125153E1,-2.756250143E0,1.314375019E1
4.507660217E0,2.480625153E1,-6.168750286E0,9.956250191E0
4.517660217E0,2.505000114E1,-2.718750000E0,7.931250095E0
4.527660217E0,2.124375153E1,-4.687500298E-1,1.203750038E1
4.537660217E0,1.691250038E1,3.056250095E0,1.790625000E1
4.547660217E0,1.721250153E1,8.437500596E-1,1.745625114E1
4.557660217E0,2.184375000E1,-3.618750095E0,1.134375000E1
4.567660217E0,2.396250153E1,-6.262500286E0,8.250000000E0
4.577660217E0,2.411250114E1,-3.412500143E0,7.706250191E0
4.587660217E0,2.041875076E1,-1.875000075E-2,1.310625076E1
4.597660217E0,1.698750114E1,2.700000048E0,1.620000076E1
4.607660217E0,1.717500114E1,1.631250024E0,1.738125038E1
4.617660217E0,2.150625038E1,-3.431250095E0,1.336875057E1
4.627660217E0,2.510625076E1,-3.787500143E0,9.431250572E0
4.637660217E0,2.698125076E1,-3.225000143E0,8.100000381E0
4.647660217E0,2.173125076E1,8.437500596E-1,1.301250076E1
4.657660217E0,1.711875153E1,3.037500143E0,1.680000114E1
4.667660217E0,1.676250076E1,2.250000089E-1,1.845000076E1
4.677660217E0,2.143125153E1,-3.300000191E0,1.241250038E1
4.687660217E0,2.531250191E1,-5.662500381E0,9.581250191E0
4.697660217E0,2.486250114E1,-3.206250191E0,7.518750191E0
4.707660217E0,2.355000114E1,1.875000119E0,1.164375019E1
4.717660217E0,1.875000000E1,2.343750000E0,1.651875114E1
4.727660217E0,1.828125000E1,1.368750095E0,1.676250076E1
4.737660217E0,2.268750000E1,-2.906250000E0,1.252500057E1
4.747660217E0,2.555625153E1,-4.406250000E0,9.018750191E0
4.757660217E0,2.718750191E1,-4.481250286E0,8.062500000E0
4.767660217E0,2.259375000E1,-1.125000045E-1,1.072500038E1
4.777660217E0,1.944375038E1,3.018750191E0,1.629375076E1
4.787660217E0,2.011875153E1,1.481250048E0,1.704375076E1
4.797660217E0,2.220000076E1,-3.262500048E0,1.162500000E1
4.807660217E0,2.508750153E1,-6.225000381E0,6.975000381E0
4.817660217E0,2.643750191E1,-4.931250095E0,4.968750000E0
4.827660217E0,2.437500191E1,-6.562500000E-1,9.337500572E0
4.837660217E0,2.017500114E1,4.875000119E-1,1.509375095E1
4.847660217E0,1.833750153E1,-2.625000179E-1,1.456875038E1
4.857660217E0,2.158125114E1,-5.006250381E0,1.335000038E1
4.867660217E0,2.527500153E1,-7.181250095E0,5.812500000E0
4.877660217E0,2.527500153E1,-4.706250191E0,3.881250143E0
4.887660217E0,2.293125153E1,0.000000000E0,7.893750191E0
4.897660217E0,1.923750114E1,2.587500095E0,1.211250019E1
4.907660217E0,1.875000000E1,-3.075000048E0,1.494375038E1
4.917660217E0,2.017500114E1,-8.681250572E0,8.512500763E0
4.927660217E0,2.482500076E1,-7.443750381E0,3.337500095E0
4.937660217E0,2.377500153E1,-4.275000095E0,5.587500095E0
4.947660217E0,2.263125038E1,3.375000060E-1,9.281250000E0
4.957660217E0,1.950000000E1,-6.937500238E-1,1.380000019E1
4.967660217E0,1.850625038E1,-4.556250095E0,1.303125095E1
4.977660217E0,2.283750153E1,-7.762500286E0,7.612500191E0
4.987660217E0,2.409375191E1,-7.612500191E0,3.993750095E0
4.997660217E0,2.008125114E1,-2.437500060E-1,1.110000038E1
5.007660217E0,2.008125114E1,-2.437500060E-1,1.110000038E1
5.017660217E0,1.965000153E1,2.812500000E-1,1.417500019E1
5.027660217E0,2.105625153E1,-4.593750000E0,1.205625057E1
5.037660217E0,2.491875076E1,-5.756250381E0,6.637500286E0
5.047660217E0,2.670000076E1,-4.481250286E0,3.375000238E0
5.057660217E0,2.495625114E1,-3.525000095E0,7.218750477E0
5.067660217E0,1.968750000E1,-1.125000000E0,1.477500057E1
5.077660217E0,1.968750000E1,-1.125000000E0,1.477500057E1
5.087660217E0,2.443125153E1,-8.287500381E0,7.781250477E0
5.097660217E0,2.829375076E1,-5.606250286E0,4.687500000E0
5.107660217E0,2.565000153E1,-5.550000191E0,6.768750191E0
5.117660217E0,1.991250038E1,-1.950000048E0,1.295625019E1
