"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.220707389E1,1.244267747E-1,-1.914258115E-2,-9.767501831E0
4.220919275E1,2.344966233E-1,-1.770688742E-1,-9.743574142E0
4.221131160E1,2.584248483E-1,-1.914258152E-1,-9.274580956E0
4.221343045E1,3.493520916E-1,-3.924229145E-1,-9.643074989E0
4.221554936E1,2.249253243E-1,-2.823530734E-1,-9.619147301E0
4.221766821E1,2.201396823E-1,-3.732803464E-1,-9.547362328E0
4.221978707E1,1.866401732E-1,-3.684946895E-1,-9.600004196E0
4.222190598E1,1.196411327E-1,-3.302095234E-1,-9.552147865E0
4.222402509E1,1.100698411E-1,-3.493520916E-1,-9.920642853E0
4.222614368E1,1.052841991E-1,-2.679961324E-1,-9.705288887E0
4.222826259E1,-1.483550072E-1,-2.105683982E-1,-9.700503349E0
4.223038144E1,-1.962114573E-1,-1.722832322E-1,-9.633503914E0
4.223250030E1,-2.488535494E-1,-1.914258115E-2,-9.604789734E0
4.223461920E1,-3.684946895E-1,3.349951655E-2,-1.011206818E1
4.223673806E1,-2.679961324E-1,1.674975902E-1,-9.934999466E0
4.223885691E1,-4.211367965E-1,1.339980662E-1,-9.719645500E0
4.224097577E1,-3.349951804E-1,1.100698411E-1,-9.542576790E0
4.224309467E1,-3.828516304E-1,1.818545163E-1,-9.805787086E0
4.224521353E1,-3.780659735E-1,1.722832322E-1,-9.777072906E0
4.224733238E1,-2.344966233E-1,1.339980662E-1,-9.705288887E0
4.224945129E1,-2.153540403E-1,4.307080805E-2,-9.619147301E0
4.225157014E1,-1.627119333E-1,-0.000000000E0,-9.767501831E0
4.225368900E1,1.866401732E-1,-1.196411327E-1,-9.499505997E0
4.225580790E1,-1.292124242E-1,-1.770688742E-1,-9.643074989E0
4.225792676E1,2.105683982E-1,-2.249253243E-1,-9.485149384E0
4.226004561E1,1.914258152E-1,-2.392822653E-1,-9.652647018E0
4.226216452E1,1.052841991E-1,-3.014956415E-1,-9.877572060E0
4.226428337E1,4.019941986E-1,-2.392822653E-1,-9.466006279E0
4.226640222E1,1.196411327E-1,-3.828516304E-1,-9.772287369E0
4.226852144E1,9.571290761E-2,-3.062812984E-1,-9.566504478E0
4.227063998E1,1.770688742E-1,-2.153540403E-1,-9.604789734E0
4.227275884E1,-2.679961324E-1,-2.392822653E-1,-9.690931320E0
4.227487769E1,-1.052841991E-1,-4.785645381E-2,-9.614361763E0
4.227699660E1,-1.292124242E-1,-5.264209956E-2,-9.714859962E0
4.227911545E1,-4.067798555E-1,-4.785645287E-3,-9.628718376E0
4.228123431E1,-3.014956415E-1,9.571290575E-3,-9.877572060E0
4.228335321E1,-5.359922647E-1,7.657032460E-2,-9.547362328E0
4.228547207E1,-6.460621357E-1,7.657032460E-2,-9.394221306E0
4.228759092E1,-6.412764788E-1,8.614161611E-2,-9.528220177E0
4.228970983E1,-7.417750359E-1,1.770688742E-1,-9.662218094E0
4.229182868E1,-4.594219327E-1,9.571290761E-2,-9.863214493E0
4.229394754E1,-5.838487148E-1,5.264209956E-2,-9.939785004E0
4.229606639E1,-6.221339107E-1,-4.785645287E-3,-9.499505997E0
4.229818530E1,-4.354937077E-1,-1.196411327E-1,-9.360722542E0
4.230030415E1,-5.694918036E-1,-1.579262912E-1,-9.470791817E0
4.230242301E1,-4.211367965E-1,-6.699903309E-2,-9.729216576E0
4.230454191E1,-2.153540403E-1,-1.052841991E-1,-9.963713646E0
4.230666077E1,-2.297109663E-1,-1.674975902E-1,-9.623932838E0
4.230877962E1,-9.092725813E-2,-2.057827413E-1,-9.461220741E0
4.231089853E1,-6.221338734E-2,-1.866401732E-1,-9.360722542E0
4.231301738E1,-3.828516230E-2,-2.297109663E-1,-9.585647583E0
4.231513624E1,1.914258115E-2,-1.579262912E-1,-9.571290970E0
4.231725514E1,-7.178468257E-2,-6.221338734E-2,-9.513862610E0
4.231937400E1,3.828516230E-2,-1.387837082E-1,-9.820143700E0
4.232149285E1,1.914258115E-2,-4.785645381E-2,-9.657432556E0
4.232361170E1,-1.004985496E-1,-8.135596663E-2,-9.580862045E0
4.232573061E1,-3.349951655E-2,-1.435693651E-1,-9.686145782E0
4.232784946E1,-3.302095234E-1,-9.571290575E-3,-9.734002113E0
4.232996832E1,-1.531406492E-1,-5.264209956E-2,-9.681360245E0
4.233208722E1,-2.297109663E-1,-1.914258115E-2,-9.781859398E0
4.233420608E1,-2.823530734E-1,-3.828516230E-2,-9.561718941E0
4.233632493E1,1.435693540E-2,-1.914258115E-2,-9.470791817E0
4.233844379E1,-1.818545163E-1,-6.221338734E-2,-9.810572624E0
4.234056269E1,-5.742774159E-2,-2.871387079E-2,-9.643074989E0
4.234268155E1,9.571290575E-3,-7.178468257E-2,-9.461220741E0
4.234480040E1,-1.483550072E-1,-1.052841991E-1,-9.489934921E0
4.234691931E1,1.770688742E-1,-6.699903309E-2,-9.633503914E0
4.234903816E1,1.100698411E-1,-1.196411327E-1,-9.858428955E0
4.235115702E1,9.571290761E-2,-1.196411327E-1,-9.700503349E0
4.235327592E1,1.818545163E-1,-1.579262912E-1,-9.710074425E0
4.235539473E1,-2.392822690E-2,-1.818545163E-1,-9.413364410E0
4.235751363E1,2.392822690E-2,-1.292124242E-1,-9.743574142E0
4.235963254E1,8.135596663E-2,-7.657032460E-2,-9.930213928E0
4.236175139E1,-2.105683982E-1,-9.092725813E-2,-9.877572060E0
4.236387025E1,3.349951655E-2,-1.627119333E-1,-9.542576790E0
4.236598915E1,-2.297109663E-1,-1.148554832E-1,-9.418149948E0
4.236810801E1,-2.392822653E-1,-1.579262912E-1,-9.509077072E0
4.237022686E1,-2.249253243E-1,-4.785645381E-2,-9.552147865E0
4.237234571E1,-3.780659735E-1,-2.871387079E-2,-9.681360245E0
4.237446462E1,-2.727817893E-1,1.914258115E-2,-9.614361763E0
4.237658348E1,-3.541377485E-1,-5.742774159E-2,-9.623932838E0
4.237870233E1,-4.067798555E-1,-7.178468257E-2,-9.561718941E0
4.238082124E1,-3.206382394E-1,-8.135596663E-2,-9.418149948E0
4.238294009E1,-5.790630579E-1,-1.244267747E-1,-9.571290970E0
4.238505894E1,-5.359922647E-1,-9.571290575E-3,-9.470791817E0
4.238717785E1,-3.828516304E-1,-1.435693540E-2,-9.891928673E0
4.238929670E1,-4.977070987E-1,-5.264209956E-2,-9.805787086E0
4.239141556E1,-3.349951804E-1,-4.785645381E-2,-9.341579437E0
4.239353446E1,-3.110669553E-1,-1.148554832E-1,-9.274580956E0
4.239565332E1,-4.211367965E-1,-3.349951655E-2,-9.509077072E0
4.239777217E1,-2.344966233E-1,9.571290575E-3,-9.710074425E0
4.239989108E1,-2.775674164E-1,-9.571290575E-3,-9.571290970E0
4.240200993E1,-2.536391914E-1,-3.828516230E-2,-9.456435204E0
4.240412879E1,-8.135596663E-2,-1.148554832E-1,-9.561718941E0
4.240624764E1,-1.531406492E-1,-9.571290761E-2,-9.475577354E0
4.240836655E1,-2.440679073E-1,-1.579262912E-1,-9.700503349E0
4.241048540E1,-1.435693651E-1,-1.674975902E-1,-9.714859962E0
4.241260426E1,-4.115654826E-1,-1.244267747E-1,-9.470791817E0
4.241472316E1,-2.057827413E-1,-1.818545163E-1,-9.537791252E0
4.241684202E1,-2.871387303E-1,-9.092725813E-2,-9.868000984E0
4.241896087E1,-2.679961324E-1,-1.292124242E-1,-9.920642853E0
4.242107978E1,-1.435693540E-2,-1.674975902E-1,-9.485149384E0
4.242319863E1,-5.264210105E-1,-1.914258152E-1,-9.547362328E0
4.242531748E1,-2.201396823E-1,-5.742774159E-2,-9.518648148E0
4.242743634E1,-3.206382394E-1,4.785645381E-2,-9.777072906E0
4.242955525E1,-3.349951804E-1,-1.435693540E-2,-9.891928673E0
4.243167410E1,-1.148554832E-1,7.178468257E-2,-9.600004196E0
4.243379295E1,-2.440679073E-1,-5.264209956E-2,-9.518648148E0
4.243591186E1,-1.483550072E-1,4.307080805E-2,-9.470791817E0
4.243803071E1,-1.004985496E-1,8.135596663E-2,-9.710074425E0
4.244014957E1,-3.014956415E-1,3.349951655E-2,-9.690931320E0
4.244226848E1,-1.148554832E-1,4.307080805E-2,-9.628718376E0
4.244438733E1,-4.785645287E-3,-1.435693540E-2,-9.571290970E0
4.244650618E1,-2.249253243E-1,-3.828516230E-2,-9.600004196E0
4.244862509E1,1.435693651E-1,-1.483550072E-1,-9.379864693E0
4.245074394E1,-1.052841991E-1,-1.292124242E-1,-9.466006279E0
4.245286280E1,-1.866401732E-1,-1.579262912E-1,-9.571290970E0
4.245498170E1,5.264209956E-2,-1.196411327E-1,-9.513862610E0
4.245710056E1,-1.483550072E-1,-2.679961324E-1,-9.705288887E0
4.245921941E1,1.914258115E-2,-1.818545163E-1,-9.576076508E0
4.246133827E1,-4.307080805E-2,-2.249253243E-1,-9.509077072E0
4.246345717E1,-2.009970993E-1,-2.823530734E-1,-9.600004196E0
4.246557603E1,-1.387837082E-1,-1.722832322E-1,-9.681360245E0
4.246769488E1,-2.057827413E-1,-1.244267747E-1,-9.801001549E0
4.246981379E1,-3.589234054E-1,-8.614161611E-2,-9.561718941E0
4.247193264E1,-1.004985496E-1,-6.221338734E-2,-9.705288887E0
4.247405150E1,-2.536391914E-1,3.349951655E-2,-9.762716293E0
4.247617035E1,-3.589234054E-1,3.349951655E-2,-9.748359680E0
4.247828926E1,-4.307080805E-2,-2.871387079E-2,-9.633503914E0
4.248040811E1,-5.264210105E-1,1.244267747E-1,-9.494720459E0
4.248252702E1,-3.206382394E-1,3.828516230E-2,-9.858428955E0
4.248464587E1,-1.914258152E-1,1.244267747E-1,-9.681360245E0
4.248676472E1,-5.407779217E-1,1.914258115E-2,-9.805787086E0
4.248888358E1,-8.614161611E-2,-5.264209956E-2,-9.547362328E0
4.249100248E1,-5.742774606E-1,-3.828516230E-2,-9.590433121E0
4.249312134E1,-4.259224236E-1,-1.818545163E-1,-9.657432556E0
4.249524019E1,-2.584248483E-1,-6.699903309E-2,-9.576076508E0
4.249735910E1,-7.417750359E-1,-2.057827413E-1,-9.743574142E0
4.249947795E1,-2.632105052E-1,-1.339980662E-1,-9.451649666E0
4.250159681E1,-3.684946895E-1,-2.057827413E-1,-9.643074989E0
4.250371571E1,-5.120640397E-1,-2.632105052E-1,-9.461220741E0
4.250583457E1,-2.392822653E-1,-1.770688742E-1,-9.437292099E0
4.250795342E1,-4.546363056E-1,-2.105683982E-1,-9.355937004E0
4.251007233E1,-4.115654826E-1,-8.614161611E-2,-9.322437286E0
4.251219118E1,-2.823530734E-1,-7.657032460E-2,-9.547362328E0
4.251431004E1,-3.541377485E-1,-3.349951655E-2,-9.523433685E0
4.251642889E1,-1.339980662E-1,-5.264209956E-2,-9.494720459E0
4.251854780E1,-3.062812984E-1,-5.264209956E-2,-9.418149948E0
4.252066665E1,-3.206382394E-1,4.785645287E-3,-9.533005714E0
4.252278551E1,-2.201396823E-1,2.392822690E-2,-9.652647018E0
4.252490441E1,-4.402793646E-1,6.221338734E-2,-9.748359680E0
4.252702327E1,-2.249253243E-1,3.349951655E-2,-9.753145218E0
4.252914212E1,-2.727817893E-1,3.828516230E-2,-9.743574142E0
4.253126103E1,-2.967100143E-1,-2.392822690E-2,-9.590433121E0
4.253337988E1,-2.057827413E-1,9.571290575E-3,-9.623932838E0
4.253549874E1,-3.062812984E-1,-2.871387079E-2,-9.580862045E0
4.253761764E1,-2.919243574E-1,-5.264209956E-2,-9.633503914E0
4.253973650E1,-9.571290761E-2,-2.392822690E-2,-9.513862610E0
4.254185535E1,-1.627119333E-1,-3.828516230E-2,-9.489934921E0
4.254397420E1,-1.435693540E-2,-1.483550072E-1,-9.638289452E0
4.254609311E1,1.100698411E-1,-1.148554832E-1,-9.418149948E0
4.254821196E1,-3.349951655E-2,-1.962114573E-1,-9.547362328E0
4.255033082E1,1.435693651E-1,-1.722832322E-1,-9.590433121E0
4.255244972E1,8.614161611E-2,-1.387837082E-1,-9.561718941E0
4.255456858E1,1.531406492E-1,-2.727817893E-1,-9.791430473E0
4.255668743E1,2.727817893E-1,-1.962114573E-1,-9.671789169E0
4.255880634E1,1.148554832E-1,-2.536391914E-1,-9.590433121E0
4.256092519E1,1.579262912E-1,-2.584248483E-1,-9.757930756E0
4.256304405E1,4.307080805E-2,-1.674975902E-1,-9.801001549E0
4.256516295E1,-3.349951655E-2,-2.392822653E-1,-9.719645500E0
4.256728181E1,-1.339980662E-1,-1.627119333E-1,-9.647860527E0
4.256940066E1,-1.962114573E-1,-1.339980662E-1,-9.748359680E0
4.257151952E1,-1.100698411E-1,-1.339980662E-1,-9.681360245E0
4.257363842E1,-4.450650215E-1,-1.292124242E-1,-9.681360245E0
4.257575728E1,-3.014956415E-1,-1.052841991E-1,-9.466006279E0
4.257787618E1,-4.785645306E-1,-2.871387079E-2,-9.470791817E0
4.257999504E1,-5.694918036E-1,-3.828516230E-2,-9.719645500E0
4.258211389E1,-3.062812984E-1,1.052841991E-1,-9.609575272E0
4.258423275E1,-5.216353536E-1,-4.785645287E-3,-9.671789169E0
4.258635165E1,-3.828516304E-1,-7.657032460E-2,-9.475577354E0
4.258847051E1,-3.158525825E-1,4.785645287E-3,-9.202795982E0
4.259058936E1,-6.269195080E-1,-6.699903309E-2,-9.805787086E0
4.259270827E1,-2.727817893E-1,3.349951655E-2,-9.571290970E0
4.259482712E1,-4.163511395E-1,-9.571290575E-3,-9.571290970E0
4.259694598E1,-3.493520916E-1,-1.244267747E-1,-9.590433121E0
4.259906483E1,-5.742774159E-2,2.871387079E-2,-9.384650230E0
4.260118374E1,-3.397808075E-1,-1.387837082E-1,-9.461220741E0
4.260330259E1,-3.828516230E-2,-1.004985496E-1,-9.265008926E0
4.260542150E1,-1.148554832E-1,-2.871387079E-2,-9.432506561E0
4.260754035E1,-2.967100143E-1,-1.148554832E-1,-9.647860527E0
4.260965920E1,-4.785645287E-3,-4.785645381E-2,-9.461220741E0
4.261177811E1,-2.153540403E-1,-1.770688742E-1,-9.470791817E0
4.261389696E1,-1.627119333E-1,-2.249253243E-1,-9.126225471E0
4.261601582E1,-1.531406492E-1,-1.579262912E-1,-9.327222824E0
4.261813467E1,-3.254238665E-1,-1.339980662E-1,-9.729216576E0
4.262025358E1,-2.727817893E-1,-3.349951655E-2,-9.676574707E0
4.262237243E1,-3.110669553E-1,-2.105683982E-1,-9.566504478E0
4.262449129E1,-4.594219327E-1,-1.483550072E-1,-9.580862045E0
4.262661019E1,-2.440679073E-1,-1.196411327E-1,-9.604789734E0
4.262872905E1,-3.732803464E-1,-1.531406492E-1,-9.772287369E0
4.263084790E1,-3.445664644E-1,-6.699903309E-2,-9.513862610E0
4.263296681E1,-3.397808075E-1,-7.178468257E-2,-9.614361763E0
4.263508566E1,-3.541377485E-1,-7.178468257E-2,-9.657432556E0
4.263720452E1,-1.674975902E-1,2.871387079E-2,-9.719645500E0
4.263932337E1,-7.178468257E-2,-1.914258115E-2,-1.003549862E1
4.264144228E1,-1.435693651E-1,-4.785645287E-3,-9.580862045E0
4.264356113E1,-8.135596663E-2,-1.387837082E-1,-9.475577354E0
4.264567998E1,-9.571290761E-2,-1.004985496E-1,-9.308079720E0
4.264779889E1,-2.201396823E-1,-3.349951655E-2,-9.676574707E0
4.264991775E1,-9.571290575E-3,-9.092725813E-2,-9.844072342E0
4.265203660E1,-1.914258115E-2,-5.264209956E-2,-9.461220741E0
4.265415551E1,-1.244267747E-1,-2.105683982E-1,-9.767501831E0
4.265627436E1,0.000000000E0,-1.387837082E-1,-9.255437851E0
4.265839321E1,-3.254238665E-1,-2.057827413E-1,-9.418149948E0
4.266051212E1,-2.153540403E-1,-2.440679073E-1,-9.552147865E0
4.266263098E1,-2.584248483E-1,-3.828516230E-2,-9.475577354E0
4.266474983E1,-4.115654826E-1,-2.249253243E-1,-9.820143700E0
4.266686874E1,-8.614161611E-2,-8.614161611E-2,-9.556933403E0
4.266898759E1,-3.684946895E-1,-1.052841991E-1,-9.518648148E0
4.267110644E1,-3.397808075E-1,-2.057827413E-1,-9.499505997E0
4.267322530E1,-1.579262912E-1,-3.828516230E-2,-9.480362892E0
4.267534420E1,-4.929214716E-1,-3.349951655E-2,-9.714859962E0
4.267746306E1,-2.440679073E-1,2.871387079E-2,-9.671789169E0
4.267958191E1,-1.483550072E-1,-0.000000000E0,-9.537791252E0
4.268170082E1,-2.823530734E-1,-3.828516230E-2,-9.480362892E0
4.268381967E1,-1.435693540E-2,-2.392822690E-2,-9.499505997E0
4.268593853E1,-2.727817893E-1,-4.785645381E-2,-9.676574707E0
4.268805743E1,-1.914258152E-1,-3.828516230E-2,-9.427721024E0
4.269017629E1,-1.627119333E-1,-1.914258115E-2,-9.499505997E0
4.269229514E1,-3.254238665E-1,-1.100698411E-1,-9.628718376E0
4.269441405E1,-9.571290575E-3,-9.571290761E-2,-9.657432556E0
4.269653290E1,-1.004985496E-1,-1.722832322E-1,-9.690931320E0
4.269865176E1,-2.967100143E-1,-1.914258152E-1,-9.609575272E0
4.270077066E1,-8.135596663E-2,-1.914258152E-1,-9.422935486E0
4.270288952E1,-3.445664644E-1,-1.627119333E-1,-9.504291534E0
4.270500837E1,-2.249253243E-1,-1.100698411E-1,-9.738788605E0
4.270712728E1,-1.722832322E-1,-6.699903309E-2,-9.868000984E0
4.270924613E1,-2.201396823E-1,-1.292124242E-1,-9.542576790E0
4.271136498E1,-1.627119333E-1,-1.339980662E-1,-9.509077072E0
4.271348384E1,-4.019941986E-1,-6.221338734E-2,-9.475577354E0
4.271560275E1,-3.206382394E-1,-5.742774159E-2,-9.332008362E0
4.271772160E1,-3.924229145E-1,-2.392822690E-2,-9.738788605E0
4.271984045E1,-4.307080805E-1,6.699903309E-2,-9.499505997E0
4.272195936E1,-3.062812984E-1,-1.435693540E-2,-9.710074425E0
4.272407821E1,-3.589234054E-1,-4.785645287E-3,-9.466006279E0
4.272619707E1,-4.402793646E-1,1.914258115E-2,-9.293723106E0
4.272831598E1,-3.684946895E-1,-1.483550072E-1,-9.638289452E0
4.273043483E1,-5.120640397E-1,4.785645381E-2,-9.442078590E0
4.273255368E1,-4.211367965E-1,-7.178468257E-2,-9.906285286E0
4.273467259E1,-3.254238665E-1,-1.914258115E-2,-9.719645500E0
4.273679144E1,-4.785645306E-1,-4.307080805E-2,-9.614361763E0
4.273891030E1,-1.818545163E-1,-1.627119333E-1,-9.451649666E0
4.274102920E1,-4.450650215E-1,-4.785645381E-2,-9.523433685E0
4.274314806E1,-3.541377485E-1,-1.483550072E-1,-9.877572060E0
4.274526691E1,-2.153540403E-1,-0.000000000E0,-9.475577354E0
4.274738577E1,-3.780659735E-1,-7.657032460E-2,-9.537791252E0
4.274950467E1,-9.092725813E-2,-6.699903309E-2,-9.547362328E0
4.275162353E1,-6.699903309E-2,2.392822690E-2,-9.533005714E0
4.275374238E1,-4.785645287E-3,-1.627119333E-1,-9.676574707E0
4.275586129E1,1.914258115E-2,-5.264209956E-2,-9.643074989E0
4.275798014E1,-2.871387079E-2,-8.614161611E-2,-9.370293617E0
4.276009900E1,9.092725813E-2,-1.052841991E-1,-9.475577354E0
4.276221790E1,1.148554832E-1,-5.742774159E-2,-9.757930756E0
4.276433676E1,1.435693651E-1,-1.244267747E-1,-9.911071777E0
4.276645561E1,2.632105052E-1,-1.292124242E-1,-9.681360245E0
4.276857452E1,1.196411327E-1,-1.674975902E-1,-9.585647583E0
4.277069337E1,6.699903309E-2,-2.009970993E-1,-9.662218094E0
4.277281222E1,2.871387079E-2,-8.135596663E-2,-9.485149384E0
4.277493108E1,-6.699903309E-2,-1.387837082E-1,-9.939785004E0
4.277704999E1,0.000000000E0,-1.914258115E-2,-9.834501266E0
4.277916884E1,-1.722832322E-1,-1.004985496E-1,-9.705288887E0
4.278128769E1,-1.483550072E-1,-1.914258152E-1,-9.494720459E0
4.278340660E1,-2.871387303E-1,-1.148554832E-1,-9.322437286E0
4.278552545E1,-5.072783828E-1,-1.674975902E-1,-9.542576790E0
4.278764436E1,-4.354937077E-1,-4.785645381E-2,-9.600004196E0
4.278976321E1,-5.407779217E-1,-4.785645287E-3,-9.614361763E0
4.279188207E1,-6.412764788E-1,-2.871387079E-2,-9.882357597E0
4.279400092E1,-3.828516304E-1,4.307080805E-2,-9.528220177E0
4.279611983E1,-6.460621357E-1,-4.307080805E-2,-9.523433685E0
4.279823868E1,-5.503492355E-1,-5.742774159E-2,-9.681360245E0
4.280035754E1,-5.407779217E-1,9.092725813E-2,-9.533005714E0
4.280247644E1,-5.216353536E-1,-4.785645287E-3,-9.628718376E0
4.280459530E1,-2.201396823E-1,2.392822690E-2,-9.418149948E0
4.280671415E1,-2.584248483E-1,3.349951655E-2,-9.695717812E0
4.280883306E1,4.785645287E-3,3.349951655E-2,-9.379864693E0
4.281095191E1,-8.614161611E-2,-4.785645381E-2,-9.657432556E0
4.281307077E1,1.914258115E-2,-2.871387079E-2,-9.528220177E0
4.281518962E1,4.307080805E-2,-1.435693540E-2,-9.475577354E0
4.281730853E1,1.387837082E-1,-1.531406492E-1,-9.523433685E0
4.281942738E1,1.627119333E-1,-6.221338734E-2,-9.322437286E0
4.282154624E1,1.818545163E-1,-2.488535494E-1,-9.743574142E0
4.282366514E1,1.483550072E-1,-1.962114573E-1,-9.485149384E0
4.282578400E1,-9.092725813E-2,-1.914258152E-1,-9.604789734E0
4.282790285E1,-9.092725813E-2,-2.344966233E-1,-9.690931320E0
4.283002176E1,-3.062812984E-1,-8.135596663E-2,-9.499505997E0
4.283214061E1,-2.871387303E-1,-2.249253243E-1,-9.896714211E0
4.283425946E1,-2.584248483E-1,-8.135596663E-2,-9.667003632E0
4.283637837E1,-4.642075896E-1,-1.339980662E-1,-9.834501266E0
4.283849723E1,-3.397808075E-1,-8.135596663E-2,-9.748359680E0
4.284061608E1,-5.168496966E-1,8.135596663E-2,-9.533005714E0
4.284273498E1,-5.503492355E-1,-2.392822690E-2,-9.710074425E0
4.284485384E1,-2.775674164E-1,1.339980662E-1,-9.753145218E0
4.284697269E1,-3.349951804E-1,1.435693651E-1,-9.882357597E0
4.284909160E1,-2.201396823E-1,1.004985496E-1,-9.729216576E0
4.285121045E1,-6.221338734E-2,6.221338734E-2,-9.489934921E0
4.285332931E1,-2.249253243E-1,-4.785645287E-3,-9.633503914E0
4.285544816E1,3.349951655E-2,5.742774159E-2,-9.518648148E0
4.285756707E1,-1.100698411E-1,-9.571290575E-3,-9.628718376E0
4.285968592E1,-1.435693540E-2,-1.483550072E-1,-9.781859398E0
4.286180483E1,2.009970993E-1,-1.244267747E-1,-9.576076508E0
4.286392368E1,-7.657032460E-2,-2.584248483E-1,-9.556933403E0
4.286604254E1,5.264209956E-2,-2.823530734E-1,-9.413364410E0
4.286816139E1,-1.100698411E-1,-2.153540403E-1,-9.542576790E0
4.287028030E1,-2.057827413E-1,-2.679961324E-1,-9.729216576E0
4.287239915E1,9.571290575E-3,-2.488535494E-1,-9.542576790E0
4.287451801E1,-1.914258152E-1,-2.919243574E-1,-9.523433685E0
4.287663691E1,-8.135596663E-2,-1.818545163E-1,-9.671789169E0
4.287875577E1,-1.148554832E-1,-8.614161611E-2,-9.580862045E0
4.288087462E1,-3.589234054E-1,-1.052841991E-1,-9.695717812E0
4.288299353E1,-1.148554832E-1,1.435693540E-2,-9.513862610E0
4.288511238E1,-4.163511395E-1,1.100698411E-1,-9.877572060E0
4.288723124E1,-1.244267747E-1,1.004985496E-1,-9.547362328E0
4.288935014E1,-1.674975902E-1,1.052841991E-1,-9.762716293E0
4.289146900E1,-2.967100143E-1,5.742774159E-2,-9.695717812E0
4.289358785E1,-1.818545163E-1,1.674975902E-1,-9.461220741E0
4.289570670E1,-3.780659735E-1,5.742774159E-2,-9.844072342E0
4.289782561E1,-3.206382394E-1,1.818545163E-1,-9.518648148E0
4.289994446E1,-2.344966233E-1,-9.571290575E-3,-9.868000984E0
4.290206332E1,-3.206382394E-1,-5.264209956E-2,-9.518648148E0
4.290418222E1,-2.440679073E-1,-9.571290761E-2,-9.590433121E0
4.290630108E1,-2.727817893E-1,-1.962114573E-1,-9.757930756E0
4.290841993E1,-3.828516304E-1,-1.244267747E-1,-9.518648148E0
4.291053884E1,-1.818545163E-1,-2.775674164E-1,-9.647860527E0
4.291265769E1,-3.110669553E-1,-1.962114573E-1,-9.513862610E0
4.291477655E1,-1.914258152E-1,-2.297109663E-1,-9.829715729E0
4.291689545E1,-4.785645381E-2,-1.914258152E-1,-9.657432556E0
4.291901431E1,-2.153540403E-1,-1.962114573E-1,-9.566504478E0
4.292113316E1,-1.435693540E-2,-2.440679073E-1,-9.561718941E0
4.292325207E1,-1.483550072E-1,-9.092725813E-2,-9.403793335E0
4.292537092E1,-1.004985496E-1,-9.092725813E-2,-9.767501831E0
4.292748978E1,2.392822690E-2,3.349951655E-2,-9.858428955E0
4.292960863E1,-1.531406492E-1,3.828516230E-2,-9.662218094E0
4.293172754E1,1.914258115E-2,-9.571290575E-3,-9.499505997E0
4.293384639E1,-8.135596663E-2,1.914258115E-2,-9.667003632E0
4.293596525E1,-1.866401732E-1,8.614161611E-2,-9.719645500E0
4.293808415E1,-1.292124242E-1,1.244267747E-1,-9.695717812E0
4.294020301E1,-2.249253243E-1,5.264209956E-2,-9.729216576E0
4.294232186E1,-2.105683982E-1,3.349951655E-2,-9.891928673E0
4.294444077E1,-1.579262912E-1,1.914258115E-2,-9.686145782E0
4.294655962E1,-3.445664644E-1,-8.135596663E-2,-9.609575272E0
4.294867848E1,-2.297109663E-1,-1.339980662E-1,-9.633503914E0
4.295079738E1,-3.493520916E-1,-5.742774159E-2,-9.628718376E0
4.295291624E1,-3.972085714E-1,-1.292124242E-1,-9.982855797E0
4.295503509E1,-1.004985496E-1,-6.699903309E-2,-9.600004196E0
4.295715400E1,-4.019941986E-1,-1.627119333E-1,-9.561718941E0
4.295927285E1,-6.221338734E-2,-2.249253243E-1,-9.585647583E0
4.296139170E1,-1.770688742E-1,-7.178468257E-2,-9.523433685E0
4.296351061E1,-3.349951804E-1,-2.105683982E-1,-9.930213928E0
4.296562946E1,1.914258115E-2,-2.871387079E-2,-9.571290970E0
4.296774832E1,-3.206382394E-1,-4.785645381E-2,-9.580862045E0
4.296986717E1,7.657032460E-2,-1.483550072E-1,-9.772287369E0
4.297198608E1,-1.914258115E-2,5.742774159E-2,-9.748359680E0
4.297410493E1,-8.614161611E-2,-1.052841991E-1,-9.781859398E0
4.297622379E1,1.004985496E-1,-4.307080805E-2,-9.676574707E0
4.297834269E1,-2.584248483E-1,-5.264209956E-2,-9.695717812E0
4.298046155E1,4.785645287E-3,-1.914258115E-2,-9.576076508E0
4.298258040E1,-3.828516230E-2,9.571290575E-3,-9.872786522E0
4.298469931E1,-1.196411327E-1,-8.135596663E-2,-1.001156998E1
4.298681816E1,5.264209956E-2,-2.392822690E-2,-9.638289452E0
4.298893702E1,-2.488535494E-1,-2.057827413E-1,-9.585647583E0
4.299105592E1,-2.727817893E-1,-1.387837082E-1,-9.561718941E0
4.299317478E1,-3.254238665E-1,-2.392822690E-2,-9.662218094E0
4.299529363E1,-5.024927258E-1,-1.052841991E-1,-9.872786522E0
4.299741254E1,-2.919243574E-1,-4.785645381E-2,-9.801001549E0
4.299953139E1,-5.503492355E-1,-1.148554832E-1,-9.791430473E0
4.300165025E1,-3.876372576E-1,-9.571290761E-2,-9.408578873E0
4.300376915E1,-5.599204898E-1,-4.785645381E-2,-9.729216576E0
4.300588801E1,-5.694918036E-1,-1.914258115E-2,-9.676574707E0
4.300800686E1,-4.019941986E-1,6.221338734E-2,-9.767501831E0
4.301012571E1,-4.881358147E-1,4.785645287E-3,-9.958928108E0
4.301224462E1,-2.775674164E-1,1.483550072E-1,-9.518648148E0
