
time,gFx,gFy,gFz,ax,ay,az,I,Latitude,Longitude,Speed (m/s),
15:07:22:859,1.3176,-1.8286,0.0971,-5.9426,-13.8660,10.2871,687.0150,50.37544676,16.28191304,1.39999998,
15:07:22:863,0.3496,-1.6346,0.2080,-5.9426,-13.8660,10.2871,687.0150,50.37544676,16.28191304,1.39999998,
15:07:22:866,0.3496,-1.6346,0.2080,-5.9426,-13.8660,10.2871,687.0150,50.37544676,16.28191304,1.39999998,
15:07:22:870,0.3496,-1.6346,0.2080,0.7894,1.0927,0.9899,687.0150,50.37544676,16.28191304,1.39999998,
15:07:22:921,0.2417,-0.5104,-0.2035,0.7894,1.0927,0.9899,687.0150,50.37544676,16.28191304,1.39999998,
15:07:22:924,0.1497,-0.1213,-0.1828,0.7894,1.0927,0.9899,687.0150,50.37544676,16.28191304,1.39999998,
15:07:22:926,0.0651,-0.0747,-0.2886,0.7894,1.0927,0.9899,687.0150,50.37544676,16.28191304,1.39999998,
15:07:22:928,0.2824,-0.3347,-0.3485,0.7894,1.0927,0.9899,687.0150,50.37544676,16.28191304,1.39999998,
15:07:22:930,0.2824,-0.3347,-0.3485,0.7894,1.0927,0.9899,687.0150,50.37544676,16.28191304,1.39999998,
15:07:22:931,0.2824,-0.3347,-0.3485,3.9906,-2.3032,-1.9371,687.0150,50.37544676,16.28191304,1.39999998,
15:07:22:946,0.2824,-0.3347,-0.3485,3.9906,-2.3032,-1.9371,689.9850,50.37544676,16.28191304,1.39999998,
15:07:22:948,0.3988,-0.7729,-0.2774,3.9906,-2.3032,-1.9371,689.9850,50.37544676,16.28191304,1.39999998,
15:07:22:986,0.4197,-1.3170,-0.2023,3.9906,-2.3032,-1.9371,689.9850,50.37544676,16.28191304,1.39999998,
15:07:22:990,0.4197,-1.3170,-0.2023,3.9906,-2.3032,-1.9371,689.9850,50.37544676,16.28191304,1.39999998,
15:07:22:994,0.4197,-1.3170,-0.2023,-0.9885,6.6663,-4.3355,689.9850,50.37543575,16.28192043,1.29999995,
15:07:23:013,0.1746,-1.7618,-0.4789,-0.9885,6.6663,-4.3355,689.9850,50.37543575,16.28192043,1.29999995,
15:07:23:015,-0.2979,-1.6050,-0.1171,-0.9885,6.6663,-4.3355,689.9850,50.37543575,16.28192043,1.29999995,
15:07:23:058,-0.2979,-1.6050,-0.1171,-0.9885,6.6663,-4.3355,689.9850,50.37543575,16.28192043,1.29999995,
15:07:23:062,-0.2979,-1.6050,-0.1171,-0.5762,-4.5322,-3.3220,689.9850,50.37543575,16.28192043,1.29999995,
15:07:23:081,-0.0994,-1.2145,0.4147,-0.5762,-4.5322,-3.3220,689.9850,50.37543575,16.28192043,1.29999995,
15:07:23:083,0.2558,-0.9921,0.1927,-0.5762,-4.5322,-3.3220,689.9850,50.37543575,16.28192043,1.29999995,
15:07:23:084,0.1210,-1.0260,0.4145,-0.5762,-4.5322,-3.3220,689.9850,50.37543575,16.28192043,1.29999995,
15:07:23:107,0.1210,-1.0260,0.4145,-0.5762,-4.5322,-3.3220,600.0075,50.37543575,16.28192043,1.29999995,
15:07:23:111,0.1699,-1.0119,0.4236,-0.5762,-4.5322,-3.3220,600.0075,50.37543575,16.28192043,1.29999995,
15:07:23:115,0.2534,-1.0084,0.2856,-0.5762,-4.5322,-3.3220,600.0075,50.37543575,16.28192043,1.29999995,
15:07:23:127,0.2534,-1.0084,0.2856,-0.5762,-4.5322,-3.3220,600.0075,50.37543575,16.28192043,1.29999995,
15:07:23:131,0.2534,-1.0084,0.2856,-2.2866,-1.3414,3.5155,600.0075,50.37543575,16.28192043,1.29999995,
15:07:23:174,0.1659,-0.9498,0.1641,-2.2866,-1.3414,3.5155,600.0075,50.37543575,16.28192043,1.29999995,
15:07:23:178,0.0394,-0.8462,-0.0541,-2.2866,-1.3414,3.5155,600.0075,50.37543575,16.28192043,1.29999995,
15:07:23:181,0.0623,-0.7657,-0.2020,-2.2866,-1.3414,3.5155,600.0075,50.37543575,16.28192043,1.29999995,
15:07:23:194,0.0623,-0.7657,-0.2020,-2.2866,-1.3414,3.5155,600.0075,50.37543575,16.28192043,1.29999995,
15:07:23:198,0.0623,-0.7657,-0.2020,-0.7873,-0.1009,3.6627,600.0075,50.37543575,16.28192043,1.29999995,
15:07:23:241,0.0662,-0.6820,-0.2966,-0.7873,-0.1009,3.6627,600.0075,50.37543575,16.28192043,1.29999995,
15:07:23:245,0.0021,-0.5864,-0.3630,-0.7873,-0.1009,3.6627,600.0075,50.37543575,16.28192043,1.29999995,
15:07:23:248,0.0609,-0.5925,-0.3448,-0.7873,-0.1009,3.6627,600.0075,50.37543575,16.28192043,1.29999995,
15:07:23:261,0.0609,-0.5925,-0.3448,-0.7873,-0.1009,3.6627,600.0075,50.37543575,16.28192043,1.29999995,
15:07:23:265,0.0609,-0.5925,-0.3448,-1.6541,1.9974,-0.6919,600.0075,50.37543575,16.28192043,1.29999995,
15:07:23:268,0.0609,-0.5925,-0.3448,-1.6541,1.9974,-0.6919,414.9900,50.37543575,16.28192043,1.29999995,
15:07:23:270,0.1377,-0.7289,-0.3329,-1.6541,1.9974,-0.6919,414.9900,50.37543575,16.28192043,1.29999995,
15:07:23:330,0.1377,-0.7289,-0.3329,-1.6541,1.9974,-0.6919,414.9900,50.37543575,16.28192043,1.29999995,
15:07:23:334,0.1377,-0.7289,-0.3329,-1.0374,2.3907,-0.6055,414.9900,50.37543575,16.28192043,1.29999995,
15:07:23:336,0.2304,-0.8714,-0.2290,-1.0374,2.3907,-0.6055,414.9900,50.37543575,16.28192043,1.29999995,
15:07:23:338,0.3653,-0.9803,-0.1812,-1.0374,2.3907,-0.6055,414.9900,50.37543575,16.28192043,1.29999995,
15:07:23:340,0.3977,-0.9717,0.0164,-1.0374,2.3907,-0.6055,414.9900,50.37543575,16.28192043,1.29999995,
15:07:23:397,0.3977,-0.9717,0.0164,-1.0374,2.3907,-0.6055,414.9900,50.37543575,16.28192043,1.29999995,
15:07:23:401,0.3819,-0.9414,0.2188,-1.0374,2.3907,-0.6055,414.9900,50.37543575,16.28192043,1.29999995,
15:07:23:403,0.4691,-0.9906,0.3830,-1.0374,2.3907,-0.6055,414.9900,50.37543575,16.28192043,1.29999995,
15:07:23:405,0.3732,-1.2410,0.3293,-1.0374,2.3907,-0.6055,414.9900,50.37543575,16.28192043,1.29999995,
15:07:23:408,0.3732,-1.2410,0.3293,1.5855,-0.7507,2.7167,414.9900,50.37543575,16.28192043,1.29999995,
15:07:23:427,0.3732,-1.2410,0.3293,1.5855,-0.7507,2.7167,126.9675,50.37543575,16.28192043,1.29999995,
15:07:23:429,0.1406,-1.5227,0.1092,1.5855,-0.7507,2.7167,126.9675,50.37543575,16.28192043,1.29999995,
15:07:23:430,0.0638,-1.5688,0.0972,1.5855,-0.7507,2.7167,126.9675,50.37543575,16.28192043,1.29999995,
15:07:23:465,0.0638,-1.5688,0.0972,1.5855,-0.7507,2.7167,126.9675,50.37543575,16.28192043,1.29999995,
15:07:23:470,0.0638,-1.5688,0.0972,1.0994,-2.7283,5.3870,126.9675,50.37543575,16.28192043,1.29999995,
15:07:23:494,0.1051,-1.4126,0.2103,1.0994,-2.7283,5.3870,126.9675,50.37543575,16.28192043,1.29999995,
15:07:23:498,0.0653,-1.5135,0.1913,1.0994,-2.7283,5.3870,126.9675,50.37543575,16.28192043,1.29999995,
15:07:23:502,-0.2152,-1.5578,0.0289,1.0994,-2.7283,5.3870,126.9675,50.37543575,16.28192043,1.29999995,
15:07:23:533,-0.2152,-1.5578,0.0289,1.0994,-2.7283,5.3870,126.9675,50.37543575,16.28192043,1.29999995,
15:07:23:537,-0.2152,-1.5578,0.0289,-1.3178,-4.9474,2.7790,126.9675,50.37543575,16.28192043,1.29999995,
15:07:23:561,-0.3671,-1.3335,0.2870,-1.3178,-4.9474,2.7790,126.9675,50.37543575,16.28192043,1.29999995,
15:07:23:563,-0.3999,-1.2602,0.6638,-1.3178,-4.9474,2.7790,126.9675,50.37543575,16.28192043,1.29999995,
15:07:23:564,-0.0697,-1.4425,0.3908,-1.3178,-4.9474,2.7790,126.9675,50.37543575,16.28192043,1.29999995,
15:07:23:587,-0.0697,-1.4425,0.3908,-1.3178,-4.9474,2.7790,310.0275,50.37543575,16.28192043,1.29999995,
15:07:23:591,0.2530,-1.6786,-0.1013,-1.3178,-4.9474,2.7790,310.0275,50.37543575,16.28192043,1.29999995,
15:07:23:601,0.2530,-1.6786,-0.1013,-1.3178,-4.9474,2.7790,310.0275,50.37543575,16.28192043,1.29999995,
15:07:23:607,0.2530,-1.6786,-0.1013,-4.3621,-3.2776,1.7622,310.0275,50.37543575,16.28192043,1.29999995,
15:07:23:655,0.5038,-1.8058,-0.5014,-4.3621,-3.2776,1.7622,310.0275,50.37543575,16.28192043,1.29999995,
15:07:23:659,0.7434,-1.7830,-0.5873,-4.3621,-3.2776,1.7622,310.0275,50.37543575,16.28192043,1.29999995,
15:07:23:662,0.8513,-1.5475,-0.5106,-4.3621,-3.2776,1.7622,310.0275,50.37543575,16.28192043,1.29999995,
15:07:23:670,0.8513,-1.5475,-0.5106,-4.3621,-3.2776,1.7622,310.0275,50.37543575,16.28192043,1.29999995,
15:07:23:673,0.8513,-1.5475,-0.5106,2.5009,-5.7922,-4.2420,310.0275,50.37543575,16.28192043,1.29999995,
15:07:23:721,0.9057,-1.2840,-0.3685,2.5009,-5.7922,-4.2420,310.0275,50.37543575,16.28192043,1.29999995,
15:07:23:725,0.7800,-1.0668,-0.1747,2.5009,-5.7922,-4.2420,310.0275,50.37543575,16.28192043,1.29999995,
15:07:23:728,0.6455,-0.8651,-0.0222,2.5009,-5.7922,-4.2420,310.0275,50.37543575,16.28192043,1.29999995,
15:07:23:738,0.6455,-0.8651,-0.0222,2.5009,-5.7922,-4.2420,310.0275,50.37543575,16.28192043,1.29999995,
15:07:23:744,0.6455,-0.8651,-0.0222,7.2210,-2.9045,-6.1099,310.0275,50.37543575,16.28192043,1.29999995,
15:07:23:748,0.6455,-0.8651,-0.0222,7.2210,-2.9045,-6.1099,553.9725,50.37543575,16.28192043,1.29999995,
15:07:23:751,0.5235,-0.7439,0.1450,7.2210,-2.9045,-6.1099,553.9725,50.37543575,16.28192043,1.29999995,
15:07:23:754,0.3778,-0.7261,0.1408,7.2210,-2.9045,-6.1099,553.9725,50.37543575,16.28192043,1.29999995,
15:07:23:805,0.3778,-0.7261,0.1408,7.2210,-2.9045,-6.1099,553.9725,50.37543575,16.28192043,1.29999995,
15:07:23:808,0.3778,-0.7261,0.1408,4.5326,2.7536,-1.4675,553.9725,50.37543575,16.28192043,1.29999995,
15:07:23:814,0.0497,-0.7380,-0.1080,4.5326,2.7536,-1.4675,553.9725,50.37543575,16.28192043,1.29999995,
15:07:23:816,-0.1582,-0.7302,-0.1641,4.5326,2.7536,-1.4675,553.9725,50.37543575,16.28192043,1.29999995,
15:07:23:818,-0.1735,-0.6863,-0.1042,4.5326,2.7536,-1.4675,553.9725,50.37543575,16.28192043,1.29999995,
15:07:23:872,-0.1735,-0.6863,-0.1042,4.5326,2.7536,-1.4675,553.9725,50.37543575,16.28192043,1.29999995,
15:07:23:875,-0.1735,-0.6863,-0.1042,-0.6048,3.1978,-3.1655,553.9725,50.37543575,16.28192043,1.29999995,
15:07:23:881,-0.1046,-0.6088,0.0114,-0.6048,3.1978,-3.1655,553.9725,50.37543575,16.28192043,1.29999995,
15:07:23:882,0.2089,-0.4760,0.0433,-0.6048,3.1978,-3.1655,553.9725,50.37543575,16.28192043,1.29999995,
15:07:23:885,0.3080,-0.3366,-0.0139,-0.6048,3.1978,-3.1655,553.9725,50.37543575,16.28192043,1.29999995,
15:07:23:907,0.3080,-0.3366,-0.0139,-0.6048,3.1978,-3.1655,110.0250,50.37543575,16.28192043,1.29999995,
15:07:23:909,0.3456,-0.2313,-0.0653,-0.6048,3.1978,-3.1655,110.0250,50.37543575,16.28192043,1.29999995,
15:07:23:939,0.3456,-0.2313,-0.0653,-0.6048,3.1978,-3.1655,110.0250,50.37543575,16.28192043,1.29999995,
15:07:23:944,0.3456,-0.2313,-0.0653,1.7165,5.0017,-2.1064,110.0250,50.37543575,16.28192043,1.29999995,
15:07:23:981,0.3982,-0.1441,-0.0711,1.7165,5.0017,-2.1064,110.0250,50.37543575,16.28192043,1.29999995,
15:07:23:982,0.3626,-0.1371,-0.0545,1.7165,5.0017,-2.1064,110.0250,50.37543575,16.28192043,1.29999995,
15:07:23:983,0.1921,-0.2395,0.0968,1.7165,5.0017,-2.1064,110.0250,50.37543575,16.28192043,1.29999995,
15:07:23:988,-0.1263,-0.5456,0.4057,1.7165,5.0017,-2.1064,110.0250,50.37543575,16.28192043,1.29999995,
15:07:24:008,-0.1263,-0.5456,0.4057,1.7165,5.0017,-2.1064,110.0250,50.37543575,16.28192043,1.29999995,
15:07:24:011,-0.1263,-0.5456,0.4057,3.9552,6.9688,-2.4722,110.0250,50.37542693,16.28193186,1.30999994,
15:07:24:041,-0.4123,-1.0102,0.7351,3.9552,6.9688,-2.4722,110.0250,50.37542693,16.28193186,1.30999994,
15:07:24:044,-0.5174,-1.4237,0.5041,3.9552,6.9688,-2.4722,110.0250,50.37542693,16.28193186,1.30999994,
15:07:24:068,-0.5174,-1.4237,0.5041,3.9552,6.9688,-2.4722,135.0000,50.37542693,16.28193186,1.30999994,
15:07:24:071,-0.5367,-1.4585,0.2963,3.9552,6.9688,-2.4722,135.0000,50.37542693,16.28193186,1.30999994,
15:07:24:074,-0.5220,-1.2423,0.4153,3.9552,6.9688,-2.4722,135.0000,50.37542693,16.28193186,1.30999994,
15:07:24:076,-0.5220,-1.2423,0.4153,3.9552,6.9688,-2.4722,135.0000,50.37542693,16.28193186,1.30999994,
15:07:24:080,-0.5220,-1.2423,0.4153,-1.3871,0.7355,2.8214,135.0000,50.37542693,16.28193186,1.30999994,
15:07:24:122,-0.3305,-1.0283,0.5377,-1.3871,0.7355,2.8214,135.0000,50.37542693,16.28193186,1.30999994,
15:07:24:126,-0.3638,-0.9186,0.6436,-1.3871,0.7355,2.8214,135.0000,50.37542693,16.28193186,1.30999994,
15:07:24:136,-0.6882,-1.4842,-0.2759,-1.3871,0.7355,2.8214,135.0000,50.37542693,16.28193186,1.30999994,
15:07:24:143,-0.6882,-1.4842,-0.2759,-1.3871,0.7355,2.8214,135.0000,50.37542693,16.28193186,1.30999994,
15:07:24:147,-0.6882,-1.4842,-0.2759,-3.9351,-3.5183,2.3079,135.0000,50.37542693,16.28193186,1.30999994,
15:07:24:201,0.2124,-3.0631,0.7838,-3.9351,-3.5183,2.3079,135.0000,50.37542693,16.28193186,1.30999994,
15:07:24:203,0.5782,-1.8382,0.9599,-3.9351,-3.5183,2.3079,135.0000,50.37542693,16.28193186,1.30999994,
15:07:24:205,0.3575,-0.2921,-0.0907,-3.9351,-3.5183,2.3079,135.0000,50.37542693,16.28193186,1.30999994,
15:07:24:212,0.3575,-0.2921,-0.0907,-3.9351,-3.5183,2.3079,135.0000,50.37542693,16.28193186,1.30999994,
15:07:24:215,0.3575,-0.2921,-0.0907,-1.9493,-7.3508,1.4800,135.0000,50.37542693,16.28193186,1.30999994,
15:07:24:227,0.3575,-0.2921,-0.0907,-1.9493,-7.3508,1.4800,139.9950,50.37542693,16.28193186,1.30999994,
15:07:24:229,0.3466,0.1005,0.0490,-1.9493,-7.3508,1.4800,139.9950,50.37542693,16.28193186,1.30999994,
15:07:24:279,0.3466,0.1005,0.0490,-1.9493,-7.3508,1.4800,139.9950,50.37542693,16.28193186,1.30999994,
15:07:24:283,0.3466,0.1005,0.0490,3.7369,3.4284,0.7449,139.9950,50.37542693,16.28193186,1.30999994,
15:07:24:294,0.5017,-0.2181,-0.5668,3.7369,3.4284,0.7449,139.9950,50.37542693,16.28193186,1.30999994,
15:07:24:297,0.6005,-0.3854,-0.4122,3.7369,3.4284,0.7449,139.9950,50.37542693,16.28193186,1.30999994,
15:07:24:299,0.7456,-0.6759,-0.2868,3.7369,3.4284,0.7449,139.9950,50.37542693,16.28193186,1.30999994,
15:07:24:346,0.7456,-0.6759,-0.2868,3.7369,3.4284,0.7449,139.9950,50.37542693,16.28193186,1.30999994,
15:07:24:353,0.7456,-0.6759,-0.2868,4.0487,4.1961,-3.6004,139.9950,50.37542693,16.28193186,1.30999994,
15:07:24:361,0.7512,-1.0791,-0.0617,4.0487,4.1961,-3.6004,139.9950,50.37542693,16.28193186,1.30999994,
15:07:24:363,0.6392,-1.5415,0.2526,4.0487,4.1961,-3.6004,139.9950,50.37542693,16.28193186,1.30999994,
15:07:24:365,0.1787,-1.4486,0.3765,4.0487,4.1961,-3.6004,139.9950,50.37542693,16.28193186,1.30999994,
15:07:24:367,-0.0101,-1.3141,0.5407,4.0487,4.1961,-3.6004,139.9950,50.37542693,16.28193186,1.30999994,
15:07:24:387,-0.0101,-1.3141,0.5407,4.0487,4.1961,-3.6004,155.9925,50.37542693,16.28193186,1.30999994,
15:07:24:389,-0.0763,-1.2510,0.5345,4.0487,4.1961,-3.6004,155.9925,50.37542693,16.28193186,1.30999994,
15:07:24:414,-0.0763,-1.2510,0.5345,4.0487,4.1961,-3.6004,155.9925,50.37542693,16.28193186,1.30999994,
15:07:24:418,-0.0763,-1.2510,0.5345,0.7793,-4.2278,2.3581,155.9925,50.37542693,16.28193186,1.30999994,
15:07:24:454,-0.0563,-1.2452,0.1989,0.7793,-4.2278,2.3581,155.9925,50.37542693,16.28193186,1.30999994,
15:07:24:457,-0.1537,-1.2295,0.0197,0.7793,-4.2278,2.3581,155.9925,50.37542693,16.28193186,1.30999994,
15:07:24:459,-0.2445,-1.1023,-0.0241,0.7793,-4.2278,2.3581,155.9925,50.37542693,16.28193186,1.30999994,
15:07:24:482,-0.2445,-1.1023,-0.0241,0.7793,-4.2278,2.3581,155.9925,50.37542693,16.28193186,1.30999994,
15:07:24:487,-0.2445,-1.1023,-0.0241,-3.8805,-2.5825,2.3936,155.9925,50.37542693,16.28193186,1.30999994,
15:07:24:520,-0.1864,-0.9487,-0.0329,-3.8805,-2.5825,2.3936,155.9925,50.37542693,16.28193186,1.30999994,
15:07:24:522,-0.0503,-0.8406,-0.0592,-3.8805,-2.5825,2.3936,155.9925,50.37542693,16.28193186,1.30999994,
15:07:24:523,0.0137,-0.7509,-0.1068,-3.8805,-2.5825,2.3936,155.9925,50.37542693,16.28193186,1.30999994,
15:07:24:547,0.0137,-0.7509,-0.1068,-3.8805,-2.5825,2.3936,78.9750,50.37542693,16.28193186,1.30999994,
15:07:24:549,0.0111,-0.6705,-0.1592,-3.8805,-2.5825,2.3936,78.9750,50.37542693,16.28193186,1.30999994,
15:07:24:551,0.0111,-0.6705,-0.1592,-3.8805,-2.5825,2.3936,78.9750,50.37542693,16.28193186,1.30999994,
15:07:24:556,0.0111,-0.6705,-0.1592,-4.1298,0.1032,-0.1025,78.9750,50.37542693,16.28193186,1.30999994,
15:07:24:614,-0.0021,-0.6232,-0.1394,-4.1298,0.1032,-0.1025,78.9750,50.37542693,16.28193186,1.30999994,
15:07:24:619,0.0171,-0.6226,-0.1657,-4.1298,0.1032,-0.1025,78.9750,50.37542693,16.28193186,1.30999994,
15:07:24:622,0.0540,-0.6524,-0.2135,-4.1298,0.1032,-0.1025,78.9750,50.37542693,16.28193186,1.30999994,
15:07:24:625,0.0924,-0.6889,-0.2870,-4.1298,0.1032,-0.1025,78.9750,50.37542693,16.28193186,1.30999994,
15:07:24:628,0.0924,-0.6889,-0.2870,-4.1298,0.1032,-0.1025,78.9750,50.37542693,16.28193186,1.30999994,
15:07:24:631,0.0924,-0.6889,-0.2870,-1.7414,2.7842,-0.3813,78.9750,50.37542693,16.28193186,1.30999994,
15:07:24:681,0.1244,-0.7506,-0.3383,-1.7414,2.7842,-0.3813,78.9750,50.37542693,16.28193186,1.30999994,
15:07:24:683,0.1919,-0.8347,-0.2396,-1.7414,2.7842,-0.3813,78.9750,50.37542693,16.28193186,1.30999994,
15:07:24:685,0.2776,-0.9296,-0.1734,-1.7414,2.7842,-0.3813,78.9750,50.37542693,16.28193186,1.30999994,
15:07:24:687,0.2776,-0.9296,-0.1734,-1.7414,2.7842,-0.3813,78.9750,50.37542693,16.28193186,1.30999994,
15:07:24:691,0.2776,-0.9296,-0.1734,-0.8804,2.5116,-0.6227,78.9750,50.37542693,16.28193186,1.30999994,
15:07:24:707,0.2776,-0.9296,-0.1734,-0.8804,2.5116,-0.6227,83.0250,50.37542693,16.28193186,1.30999994,
15:07:24:709,0.4230,-1.0342,-0.1825,-0.8804,2.5116,-0.6227,83.0250,50.37542693,16.28193186,1.30999994,
15:07:24:754,0.4230,-1.0342,-0.1825,-0.8804,2.5116,-0.6227,83.0250,50.37542693,16.28193186,1.30999994,
15:07:24:758,0.4230,-1.0342,-0.1825,1.1473,-0.1593,1.3633,83.0250,50.37542693,16.28193186,1.30999994,
15:07:24:775,0.6568,-1.1525,-0.0345,1.1473,-0.1593,1.3633,83.0250,50.37542693,16.28193186,1.30999994,
15:07:24:779,0.6100,-1.1320,0.2691,1.1473,-0.1593,1.3633,83.0250,50.37542693,16.28193186,1.30999994,
15:07:24:782,0.6047,-1.1595,0.7075,1.1473,-0.1593,1.3633,83.0250,50.37542693,16.28193186,1.30999994,
15:07:24:821,0.6047,-1.1595,0.7075,1.1473,-0.1593,1.3633,83.0250,50.37542693,16.28193186,1.30999994,
15:07:24:825,0.6047,-1.1595,0.7075,3.9615,-2.4470,5.2659,83.0250,50.37542693,16.28193186,1.30999994,
15:07:24:841,0.5653,-1.3291,0.6415,3.9615,-2.4470,5.2659,83.0250,50.37542693,16.28193186,1.30999994,
15:07:24:844,0.2307,-1.3842,-0.1207,3.9615,-2.4470,5.2659,83.0250,50.37542693,16.28193186,1.30999994,
15:07:24:847,-0.0921,-1.3612,-0.1730,3.9615,-2.4470,5.2659,83.0250,50.37542693,16.28193186,1.30999994,
15:07:24:867,-0.0921,-1.3612,-0.1730,3.9615,-2.4470,5.2659,149.9850,50.37542693,16.28193186,1.30999994,
15:07:24:870,-0.0902,-1.5028,-0.0282,3.9615,-2.4470,5.2659,149.9850,50.37542693,16.28193186,1.30999994,
15:07:24:889,-0.0902,-1.5028,-0.0282,3.9615,-2.4470,5.2659,149.9850,50.37542693,16.28193186,1.30999994,
15:07:24:894,-0.0902,-1.5028,-0.0282,0.1090,-3.9744,3.6493,149.9850,50.37542693,16.28193186,1.30999994,
15:07:24:934,-0.1735,-1.5584,-0.0983,0.1090,-3.9744,3.6493,149.9850,50.37542693,16.28193186,1.30999994,
15:07:24:938,-0.2875,-1.6304,0.0883,0.1090,-3.9744,3.6493,149.9850,50.37542693,16.28193186,1.30999994,
15:07:24:942,-0.4930,-1.6324,0.6017,0.1090,-3.9744,3.6493,149.9850,50.37542693,16.28193186,1.30999994,
15:07:24:945,-0.4252,-1.3928,1.0307,0.1090,-3.9744,3.6493,149.9850,50.37542693,16.28193186,1.30999994,
15:07:24:956,-0.4252,-1.3928,1.0307,0.1090,-3.9744,3.6493,149.9850,50.37542693,16.28193186,1.30999994,
15:07:24:961,-0.4252,-1.3928,1.0307,-3.8285,-5.3262,1.0727,149.9850,50.37542693,16.28193186,1.30999994,
15:07:24:979,-0.0768,-1.4889,0.5883,-3.8285,-5.3262,1.0727,149.9850,50.37542693,16.28193186,1.30999994,
15:07:24:982,0.2367,-1.6371,-0.1646,-3.8285,-5.3262,1.0727,149.9850,50.37542693,16.28193186,1.30999994,
15:07:25:024,0.2367,-1.6371,-0.1646,-3.8285,-5.3262,1.0727,149.9850,50.37542693,16.28193186,1.30999994,
15:07:25:027,0.2367,-1.6371,-0.1646,-3.8285,-5.3262,1.0727,111.9825,50.37541959,16.28194137,1.08000004,
15:07:25:028,0.5735,-1.6359,-0.4601,-3.8285,-5.3262,1.0727,111.9825,50.37541959,16.28194137,1.08000004,
15:07:25:029,0.7650,-1.5661,-0.4812,-3.8285,-5.3262,1.0727,111.9825,50.37541959,16.28194137,1.08000004,
15:07:25:030,0.7650,-1.5661,-0.4812,-3.4609,-4.2361,3.8501,111.9825,50.37541959,16.28194137,1.08000004,
15:07:25:093,0.7650,-1.5661,-0.4812,-3.4609,-4.2361,3.8501,111.9825,50.37541959,16.28194137,1.08000004,
15:07:25:095,0.9404,-1.4962,-0.4501,-3.4609,-4.2361,3.8501,111.9825,50.37541959,16.28194137,1.08000004,
15:07:25:097,0.9776,-1.3529,-0.4045,-3.4609,-4.2361,3.8501,111.9825,50.37541959,16.28194137,1.08000004,
15:07:25:099,0.7554,-1.0329,-0.2624,-3.4609,-4.2361,3.8501,111.9825,50.37541959,16.28194137,1.08000004,
15:07:25:100,0.7554,-1.0329,-0.2624,5.4734,-4.6896,-6.8600,111.9825,50.37541959,16.28194137,1.08000004,
15:07:25:127,0.6429,-0.7942,-0.1203,5.4734,-4.6896,-6.8600,111.9825,50.37541959,16.28194137,1.08000004,
15:07:25:130,0.4750,-0.7006,0.0677,5.4734,-4.6896,-6.8600,111.9825,50.37541959,16.28194137,1.08000004,
15:07:25:160,0.4750,-0.7006,0.0677,5.4734,-4.6896,-6.8600,111.9825,50.37541959,16.28194137,1.08000004,
15:07:25:162,0.2064,-0.7489,0.2121,5.4734,-4.6896,-6.8600,111.9825,50.37541959,16.28194137,1.08000004,
15:07:25:165,0.2064,-0.7489,0.2121,6.5446,-0.1735,-4.9878,111.9825,50.37541959,16.28194137,1.08000004,
15:07:25:187,0.2064,-0.7489,0.2121,6.5446,-0.1735,-4.9878,74.9925,50.37541959,16.28194137,1.08000004,
15:07:25:190,-0.1259,-0.7868,0.0798,6.5446,-0.1735,-4.9878,74.9925,50.37541959,16.28194137,1.08000004,
15:07:25:192,-0.1944,-0.8189,-0.1688,6.5446,-0.1735,-4.9878,74.9925,50.37541959,16.28194137,1.08000004,
15:07:25:228,-0.1944,-0.8189,-0.1688,6.5446,-0.1735,-4.9878,74.9925,50.37541959,16.28194137,1.08000004,
15:07:25:231,-0.1944,-0.8189,-0.1688,1.6973,3.2851,-1.1037,74.9925,50.37541959,16.28194137,1.08000004,
15:07:25:254,-0.2183,-0.7852,-0.1885,1.6973,3.2851,-1.1037,74.9925,50.37541959,16.28194137,1.08000004,
15:07:25:257,-0.1148,-0.7055,0.0476,1.6973,3.2851,-1.1037,74.9925,50.37541959,16.28194137,1.08000004,
15:07:25:258,0.2394,-0.5615,0.1165,1.6973,3.2851,-1.1037,74.9925,50.37541959,16.28194137,1.08000004,
15:07:25:296,0.2394,-0.5615,0.1165,1.6973,3.2851,-1.1037,74.9925,50.37541959,16.28194137,1.08000004,
15:07:25:300,0.2394,-0.5615,0.1165,-1.2876,2.6711,-3.1629,74.9925,50.37541959,16.28194137,1.08000004,
15:07:25:322,0.3503,-0.3991,-0.0360,-1.2876,2.6711,-3.1629,74.9925,50.37541959,16.28194137,1.08000004,
15:07:25:324,0.3539,-0.2463,-0.1342,-1.2876,2.6711,-3.1629,74.9925,50.37541959,16.28194137,1.08000004,
15:07:25:326,0.3770,-0.1478,-0.1389,-1.2876,2.6711,-3.1629,74.9925,50.37541959,16.28194137,1.08000004,
15:07:25:347,0.3770,-0.1478,-0.1389,-1.2876,2.6711,-3.1629,137.0250,50.37541959,16.28194137,1.08000004,
15:07:25:350,0.3488,-0.1185,-0.1098,-1.2876,2.6711,-3.1629,137.0250,50.37541959,16.28194137,1.08000004,
15:07:25:364,0.3488,-0.1185,-0.1098,-1.2876,2.6711,-3.1629,137.0250,50.37541959,16.28194137,1.08000004,
15:07:25:369,0.3488,-0.1185,-0.1098,3.4526,5.8183,-2.5928,137.0250,50.37541959,16.28194137,1.08000004,
15:07:25:414,0.2364,-0.1463,0.0416,3.4526,5.8183,-2.5928,137.0250,50.37541959,16.28194137,1.08000004,
