
time,gFx,gFy,gFz,ax,ay,az,I,Latitude,Longitude,Speed (m/s),
13:56:19:621,0.0319,0.3187,0.5583,-0.3803,-1.8100,-4.0624,521.0325,50.37559178,16.28168711,0.69999999,
13:56:19:624,0.0031,0.3381,0.5370,-0.3803,-1.8100,-4.0624,521.0325,50.37559178,16.28168711,0.69999999,
13:56:19:627,-0.0094,0.3607,0.5138,-0.3803,-1.8100,-4.0624,521.0325,50.37559178,16.28168711,0.69999999,
13:56:19:636,-0.0094,0.3607,0.5138,-0.6809,-1.9002,-2.7468,521.0325,50.37559178,16.28168711,0.69999999,
13:56:19:647,-0.0094,0.3607,0.5138,-0.6809,-1.9002,-2.7468,3710.0027,50.37559178,16.28168711,0.69999999,
13:56:19:649,-0.0048,0.3869,0.4916,-0.6809,-1.9002,-2.7468,3710.0027,50.37559178,16.28168711,0.69999999,
13:56:19:687,-0.0048,0.3869,0.4916,-0.6809,-1.9002,-2.7468,3710.0027,50.37559178,16.28168711,0.69999999,
13:56:19:703,-0.0048,0.3869,0.4916,-1.1110,-1.4463,-2.5363,3710.0027,50.37559178,16.28168711,0.69999999,
13:56:19:714,0.0060,0.4309,0.4870,-1.1110,-1.4463,-2.5363,3710.0027,50.37559178,16.28168711,0.69999999,
13:56:19:715,0.0324,0.4952,0.5403,-1.1110,-1.4463,-2.5363,3710.0027,50.37559178,16.28168711,0.69999999,
13:56:19:718,0.0799,0.5315,0.6169,-1.1110,-1.4463,-2.5363,3710.0027,50.37559178,16.28168711,0.69999999,
13:56:19:754,0.0799,0.5315,0.6169,-1.1110,-1.4463,-2.5363,3710.0027,50.37559178,16.28168711,0.69999999,
13:56:19:771,0.0799,0.5315,0.6169,-0.5490,0.1191,-1.9160,3710.0027,50.37559178,16.28168711,0.69999999,
13:56:19:780,0.0847,0.5614,0.6934,-0.5490,0.1191,-1.9160,3710.0027,50.37559178,16.28168711,0.69999999,
13:56:19:783,0.0662,0.5638,0.7836,-0.5490,0.1191,-1.9160,3710.0027,50.37559178,16.28168711,0.69999999,
13:56:19:785,0.0695,0.5305,0.8828,-0.5490,0.1191,-1.9160,3710.0027,50.37559178,16.28168711,0.69999999,
13:56:19:789,0.0725,0.5780,0.9668,-0.5490,0.1191,-1.9160,3710.0027,50.37559178,16.28168711,0.69999999,
13:56:19:807,0.0725,0.5780,0.9668,-0.5490,0.1191,-1.9160,4479.9751,50.37559178,16.28168711,0.69999999,
13:56:19:809,0.2038,0.6164,1.1754,-0.5490,0.1191,-1.9160,4479.9751,50.37559178,16.28168711,0.69999999,
13:56:19:822,0.2038,0.6164,1.1754,-0.5490,0.1191,-1.9160,4479.9751,50.37559178,16.28168711,0.69999999,
13:56:19:839,0.2038,0.6164,1.1754,-0.9028,1.3531,0.2372,4479.9751,50.37559178,16.28168711,0.69999999,
13:56:19:874,0.4392,0.5458,1.4113,-0.9028,1.3531,0.2372,4479.9751,50.37559178,16.28168711,0.69999999,
13:56:19:877,0.5471,0.4870,1.4934,-0.9028,1.3531,0.2372,4479.9751,50.37559178,16.28168711,0.69999999,
13:56:19:880,0.4382,0.5375,1.4182,-0.9028,1.3531,0.2372,4479.9751,50.37559178,16.28168711,0.69999999,
13:56:19:890,0.4382,0.5375,1.4182,-0.9028,1.3531,0.2372,4479.9751,50.37559178,16.28168711,0.69999999,
13:56:19:908,0.4382,0.5375,1.4182,1.1394,2.1266,4.1252,4479.9751,50.37559178,16.28168711,0.69999999,
13:56:19:941,0.4125,0.5771,1.4472,1.1394,2.1266,4.1252,4479.9751,50.37559178,16.28168711,0.69999999,
13:56:19:944,0.5452,0.5074,1.6157,1.1394,2.1266,4.1252,4479.9751,50.37559178,16.28168711,0.69999999,
13:56:19:948,0.5532,0.4187,1.6456,1.1394,2.1266,4.1252,4479.9751,50.37559178,16.28168711,0.69999999,
13:56:19:957,0.5532,0.4187,1.6456,1.1394,2.1266,4.1252,4479.9751,50.37559178,16.28168711,0.69999999,
13:56:19:965,0.4216,0.3984,1.5006,1.1394,2.1266,4.1252,4479.9751,50.37559178,16.28168711,0.69999999,
13:56:19:967,0.4216,0.3984,1.5006,1.1394,2.1266,4.1252,2394.0227,50.37559178,16.28168711,0.69999999,
13:56:19:975,0.3063,0.4125,1.2615,1.1394,2.1266,4.1252,2394.0227,50.37559178,16.28168711,0.69999999,
13:56:19:976,0.3063,0.4125,1.2615,2.1102,2.1974,5.0759,2394.0227,50.37559178,16.28168711,0.69999999,
13:56:20:022,0.2194,0.4470,1.0239,2.1102,2.1974,5.0759,2394.0227,50.37559178,16.28168711,0.69999999,
13:56:20:026,0.1686,0.4826,0.8438,2.1102,2.1974,5.0759,2394.0227,50.37559178,16.28168711,0.69999999,
13:56:20:029,0.1686,0.4826,0.8438,2.1102,2.1974,5.0759,2394.0227,50.37559178,16.28168711,0.69999999,
13:56:20:038,0.1455,0.4936,0.7272,2.1102,2.1974,5.0759,2394.0227,50.37559178,16.28168711,0.69999999,
13:56:20:042,0.1455,0.4936,0.7272,1.4173,0.6882,4.1643,2394.0227,50.37559178,16.28168711,0.69999999,
13:56:20:093,0.1455,0.4936,0.7272,1.4173,0.6882,4.1643,2394.0227,50.37559178,16.28168711,0.69999999,
13:56:20:104,0.1466,0.4919,0.6616,1.4173,0.6882,4.1643,2394.0227,50.37559178,16.28168711,0.69999999,
13:56:20:108,0.1461,0.4817,0.6216,1.4173,0.6882,4.1643,2394.0227,50.37559178,16.28168711,0.69999999,
13:56:20:112,0.1276,0.4626,0.6096,1.4173,0.6882,4.1643,2394.0227,50.37559178,16.28168711,0.69999999,
13:56:20:114,0.1276,0.4626,0.6096,-0.9299,0.9852,-1.6175,2394.0227,50.37559178,16.28168711,0.69999999,
13:56:20:127,0.1276,0.4626,0.6096,-0.9299,0.9852,-1.6175,5910.0303,50.37559178,16.28168711,0.69999999,
13:56:20:128,0.1076,0.4345,0.6049,-0.9299,0.9852,-1.6175,5910.0303,50.37559178,16.28168711,0.69999999,
13:56:20:160,0.1076,0.4345,0.6049,-0.9299,0.9852,-1.6175,5910.0303,50.37559178,16.28168711,0.69999999,
13:56:20:178,0.1076,0.4345,0.6049,-0.9518,0.4375,-3.1302,5910.0303,50.37559178,16.28168711,0.69999999,
13:56:20:194,0.0895,0.4047,0.5915,-0.9518,0.4375,-3.1302,5910.0303,50.37559178,16.28168711,0.69999999,
13:56:20:196,0.0833,0.3710,0.5731,-0.9518,0.4375,-3.1302,5910.0303,50.37559178,16.28168711,0.69999999,
13:56:20:198,0.0853,0.3338,0.5486,-0.9518,0.4375,-3.1302,5910.0303,50.37559178,16.28168711,0.69999999,
13:56:20:229,0.0853,0.3338,0.5486,-0.9518,0.4375,-3.1302,5910.0303,50.37559178,16.28168711,0.69999999,
13:56:20:245,0.0853,0.3338,0.5486,-0.9907,-0.9018,-2.9725,5910.0303,50.37559178,16.28168711,0.69999999,
13:56:20:261,0.0895,0.3065,0.5046,-0.9907,-0.9018,-2.9725,5910.0303,50.37559178,16.28168711,0.69999999,
13:56:20:265,0.0890,0.3061,0.4549,-0.9907,-0.9018,-2.9725,5910.0303,50.37559178,16.28168711,0.69999999,
13:56:20:268,0.0900,0.3322,0.4388,-0.9907,-0.9018,-2.9725,5910.0303,50.37559178,16.28168711,0.69999999,
13:56:20:288,0.0900,0.3322,0.4388,-0.9907,-0.9018,-2.9725,2924.9775,50.37559178,16.28168711,0.69999999,
13:56:20:290,0.0982,0.3597,0.4734,-0.9907,-0.9018,-2.9725,2924.9775,50.37559178,16.28168711,0.69999999,
13:56:20:297,0.0982,0.3597,0.4734,-0.9907,-0.9018,-2.9725,2924.9775,50.37559178,16.28168711,0.69999999,
13:56:20:314,0.0982,0.3597,0.4734,-0.7292,-1.7351,-3.3915,2924.9775,50.37559178,16.28168711,0.69999999,
13:56:20:354,0.1041,0.3977,0.5380,-0.7292,-1.7351,-3.3915,2924.9775,50.37559178,16.28168711,0.69999999,
13:56:20:358,0.1007,0.4582,0.6013,-0.7292,-1.7351,-3.3915,2924.9775,50.37559178,16.28168711,0.69999999,
13:56:20:361,0.1164,0.5134,0.7125,-0.7292,-1.7351,-3.3915,2924.9775,50.37559178,16.28168711,0.69999999,
13:56:20:363,0.1442,0.5444,0.8300,-0.7292,-1.7351,-3.3915,2924.9775,50.37559178,16.28168711,0.69999999,
13:56:20:366,0.1442,0.5444,0.8300,-0.7292,-1.7351,-3.3915,2924.9775,50.37559178,16.28168711,0.69999999,
13:56:20:381,0.1442,0.5444,0.8300,-0.3300,-0.8143,-2.3416,2924.9775,50.37559178,16.28168711,0.69999999,
13:56:20:421,0.1195,0.5674,0.9855,-0.3300,-0.8143,-2.3416,2924.9775,50.37559178,16.28168711,0.69999999,
13:56:20:425,0.0761,0.5596,1.1214,-0.3300,-0.8143,-2.3416,2924.9775,50.37559178,16.28168711,0.69999999,
13:56:20:427,0.0861,0.5910,1.1805,-0.3300,-0.8143,-2.3416,2924.9775,50.37559178,16.28168711,0.69999999,
13:56:20:432,0.0861,0.5910,1.1805,-0.3300,-0.8143,-2.3416,2924.9775,50.37559178,16.28168711,0.69999999,
13:56:20:447,0.0861,0.5910,1.1805,-0.3300,-0.8143,-2.3416,5838.0078,50.37559178,16.28168711,0.69999999,
13:56:20:448,0.1412,0.6414,1.1556,-0.3300,-0.8143,-2.3416,5838.0078,50.37559178,16.28168711,0.69999999,
13:56:20:449,0.1412,0.6414,1.1556,0.4179,0.7046,0.6631,5838.0078,50.37559178,16.28168711,0.69999999,
13:56:20:500,0.1412,0.6414,1.1556,0.4179,0.7046,0.6631,5838.0078,50.37559178,16.28168711,0.69999999,
13:56:20:514,0.1190,0.6506,1.1394,0.4179,0.7046,0.6631,5838.0078,50.37559178,16.28168711,0.69999999,
13:56:20:517,0.0176,0.5559,1.1871,0.4179,0.7046,0.6631,5838.0078,50.37559178,16.28168711,0.69999999,
13:56:20:520,-0.0063,0.4778,1.4095,0.4179,0.7046,0.6631,5838.0078,50.37559178,16.28168711,0.69999999,
13:56:20:523,-0.0063,0.4778,1.4095,0.7045,1.9992,2.5408,5838.0078,50.37559178,16.28168711,0.69999999,
13:56:20:569,-0.0063,0.4778,1.4095,0.7045,1.9992,2.5408,5838.0078,50.37559178,16.28168711,0.69999999,
13:56:20:581,0.1254,0.3529,1.7705,0.7045,1.9992,2.5408,5838.0078,50.37559178,16.28168711,0.69999999,
13:56:20:584,0.1682,0.2244,1.8395,0.7045,1.9992,2.5408,5838.0078,50.37559178,16.28168711,0.69999999,
13:56:20:587,0.0599,0.1929,1.6518,0.7045,1.9992,2.5408,5838.0078,50.37559178,16.28168711,0.69999999,
13:56:20:589,0.0599,0.1929,1.6518,0.5781,1.1943,4.0834,5838.0078,50.37559178,16.28168711,0.69999999,
13:56:20:607,-0.0225,0.1989,1.4412,0.5781,1.1943,4.0834,5838.0078,50.37559178,16.28168711,0.69999999,
13:56:20:609,0.0446,0.2297,1.2792,0.5781,1.1943,4.0834,5838.0078,50.37559178,16.28168711,0.69999999,
13:56:20:610,0.0446,0.2297,1.2792,0.5781,1.1943,4.0834,8841.0156,50.37559178,16.28168711,0.69999999,
13:56:20:635,0.0446,0.2297,1.2792,0.5781,1.1943,4.0834,8841.0156,50.37559178,16.28168711,0.69999999,
13:56:20:653,0.0446,0.2297,1.2792,0.8221,-1.6816,6.0710,8841.0156,50.37559178,16.28168711,0.69999999,
13:56:20:674,0.1485,0.2403,1.1189,0.8221,-1.6816,6.0710,8841.0156,50.37559178,16.28168711,0.69999999,
13:56:20:677,0.1613,0.2367,0.9577,0.8221,-1.6816,6.0710,8841.0156,50.37559178,16.28168711,0.69999999,
13:56:20:680,0.1112,0.2352,0.8115,0.8221,-1.6816,6.0710,8841.0156,50.37559178,16.28168711,0.69999999,
13:56:20:703,0.1112,0.2352,0.8115,0.8221,-1.6816,6.0710,8841.0156,50.37559178,16.28168711,0.69999999,
13:56:20:721,0.1112,0.2352,0.8115,1.3282,-1.3686,0.5988,8841.0156,50.37559178,16.28168711,0.69999999,
13:56:20:741,0.0490,0.2199,0.6859,1.3282,-1.3686,0.5988,8841.0156,50.37559178,16.28168711,0.69999999,
13:56:20:745,-0.0154,0.2264,0.6088,1.3282,-1.3686,0.5988,8841.0156,50.37559178,16.28168711,0.69999999,
13:56:20:747,-0.0540,0.2321,0.6042,1.3282,-1.3686,0.5988,8841.0156,50.37559178,16.28168711,0.69999999,
13:56:20:767,-0.0540,0.2321,0.6042,1.3282,-1.3686,0.5988,32813.9805,50.37559178,16.28168711,0.69999999,
13:56:20:771,-0.0622,0.2110,0.6537,1.3282,-1.3686,0.5988,32813.9805,50.37559178,16.28168711,0.69999999,
13:56:20:773,-0.0622,0.2110,0.6537,1.3282,-1.3686,0.5988,32813.9805,50.37559178,16.28168711,0.69999999,
13:56:20:788,-0.0622,0.2110,0.6537,0.8142,-0.9310,-3.2723,32813.9805,50.37559178,16.28168711,0.69999999,
13:56:20:834,-0.0775,0.1963,0.6795,0.8142,-0.9310,-3.2723,32813.9805,50.37559178,16.28168711,0.69999999,
13:56:20:838,-0.0876,0.2067,0.6728,0.8142,-0.9310,-3.2723,32813.9805,50.37559178,16.28168711,0.69999999,
13:56:20:841,-0.0778,0.2172,0.6680,0.8142,-0.9310,-3.2723,32813.9805,50.37559178,16.28168711,0.69999999,
13:56:20:844,-0.0778,0.2172,0.6680,0.8142,-0.9310,-3.2723,32813.9805,50.37559178,16.28168711,0.69999999,
13:56:20:856,-0.0778,0.2172,0.6680,0.1003,-0.8517,-3.1171,32813.9805,50.37559178,16.28168711,0.69999999,
13:56:20:901,-0.0609,0.2124,0.6887,0.1003,-0.8517,-3.1171,32813.9805,50.37559178,16.28168711,0.69999999,
13:56:20:905,-0.0642,0.2004,0.6918,0.1003,-0.8517,-3.1171,32813.9805,50.37559178,16.28168711,0.69999999,
13:56:20:908,-0.0717,0.1976,0.6668,0.1003,-0.8517,-3.1171,32813.9805,50.37559178,16.28168711,0.69999999,
13:56:20:911,-0.0717,0.1976,0.6668,0.1003,-0.8517,-3.1171,32813.9805,50.37559178,16.28168711,0.69999999,
13:56:20:923,-0.0717,0.1976,0.6668,0.2497,-0.9378,-2.4839,32813.9805,50.37559178,16.28168711,0.69999999,
13:56:20:927,-0.0717,0.1976,0.6668,0.2497,-0.9378,-2.4839,41867.0117,50.37559178,16.28168711,0.69999999,
13:56:20:929,-0.0743,0.2014,0.6358,0.2497,-0.9378,-2.4839,41867.0117,50.37559178,16.28168711,0.69999999,
13:56:20:930,-0.0670,0.2137,0.6233,0.2497,-0.9378,-2.4839,41867.0117,50.37559178,16.28168711,0.69999999,
13:56:20:967,-0.0643,0.2299,0.6055,0.2497,-0.9378,-2.4839,41867.0117,50.37559178,16.28168711,0.69999999,
13:56:20:973,-0.0643,0.2299,0.6055,0.2497,-0.9378,-2.4839,41867.0117,50.37559178,16.28168711,0.69999999,
13:56:20:990,-0.0643,0.2299,0.6055,0.0912,-1.2394,-2.4205,41867.0117,50.37559178,16.28168711,0.69999999,
13:56:20:993,-0.0653,0.2501,0.5985,0.0912,-1.2394,-2.4205,41867.0117,50.37559178,16.28168711,0.69999999,
13:56:20:994,-0.0531,0.2687,0.6372,0.0912,-1.2394,-2.4205,41867.0117,50.37559178,16.28168711,0.69999999,
13:56:21:022,-0.0400,0.2708,0.7307,0.0912,-1.2394,-2.4205,41867.0117,50.37559178,16.28168711,0.69999999,
13:56:21:041,-0.0400,0.2708,0.7307,0.0912,-1.2394,-2.4205,41867.0117,50.37559178,16.28168711,0.69999999,
13:56:21:060,-0.0400,0.2708,0.7307,-0.1493,-0.8344,-2.3478,41867.0117,50.37559178,16.28168711,0.69999999,
13:56:21:088,-0.0400,0.2708,0.7307,-0.1493,-0.8344,-2.3478,31502.9941,50.37559178,16.28168711,0.69999999,
13:56:21:090,-0.0464,0.2643,0.8357,-0.1493,-0.8344,-2.3478,31502.9941,50.37559178,16.28168711,0.69999999,
13:56:21:091,-0.0602,0.2461,0.9135,-0.1493,-0.8344,-2.3478,31502.9941,50.37559178,16.28168711,0.69999999,
13:56:21:093,-0.0526,0.2518,1.0290,-0.1493,-0.8344,-2.3478,31502.9941,50.37559178,16.28168711,0.69999999,
13:56:21:110,-0.0526,0.2518,1.0290,-0.1493,-0.8344,-2.3478,31502.9941,50.37559178,16.28168711,0.69999999,
13:56:21:128,-0.0526,0.2518,1.0290,-0.3542,-0.5356,-0.0837,31502.9941,50.37559178,16.28168711,0.69999999,
13:56:21:141,-0.0060,0.2409,1.1601,-0.3542,-0.5356,-0.0837,31502.9941,50.37559178,16.28168711,0.69999999,
13:56:21:142,0.0355,0.2281,1.2493,-0.3542,-0.5356,-0.0837,31502.9941,50.37559178,16.28168711,0.69999999,
13:56:21:143,0.0780,0.2474,1.2586,-0.3542,-0.5356,-0.0837,31502.9941,50.37559178,16.28168711,0.69999999,
13:56:21:166,0.1032,0.3059,1.1854,-0.3542,-0.5356,-0.0837,31502.9941,50.37559178,16.28168711,0.69999999,
13:56:21:178,0.1032,0.3059,1.1854,-0.3542,-0.5356,-0.0837,31502.9941,50.37559178,16.28168711,0.69999999,
13:56:21:192,0.1466,0.3578,1.1975,-0.3542,-0.5356,-0.0837,31502.9941,50.37559178,16.28168711,0.69999999,
13:56:21:195,0.1466,0.3578,1.1975,-0.0415,-0.2594,2.7061,31502.9941,50.37559178,16.28168711,0.69999999,
13:56:21:207,0.2335,0.3251,1.4038,-0.0415,-0.2594,2.7061,31502.9941,50.37559178,16.28168711,0.69999999,
13:56:21:225,0.2973,0.2072,1.6238,-0.0415,-0.2594,2.7061,31502.9941,50.37559178,16.28168711,0.69999999,
13:56:21:245,0.2973,0.2072,1.6238,-0.0415,-0.2594,2.7061,31502.9941,50.37559178,16.28168711,0.69999999,
13:56:21:248,0.2973,0.2072,1.6238,-0.0415,-0.2594,2.7061,27489.9844,50.37559178,16.28168711,0.69999999,
13:56:21:250,0.2500,0.1266,1.6894,-0.0415,-0.2594,2.7061,27489.9844,50.37559178,16.28168711,0.69999999,
13:56:21:263,0.2500,0.1266,1.6894,1.1360,1.1726,2.7210,27489.9844,50.37559178,16.28168711,0.69999999,
13:56:21:274,0.1472,0.1286,1.5239,1.1360,1.1726,2.7210,27489.9844,50.37559178,16.28168711,0.69999999,
13:56:21:290,0.0912,0.1541,1.2905,1.1360,1.1726,2.7210,27489.9844,50.37559178,16.28168711,0.69999999,
13:56:21:308,0.0646,0.1814,1.1254,1.1360,1.1726,2.7210,27489.9844,50.37559178,16.28168711,0.69999999,
13:56:21:313,0.0646,0.1814,1.1254,1.1360,1.1726,2.7210,27489.9844,50.37559178,16.28168711,0.69999999,
13:56:21:328,0.0737,0.2091,1.0420,1.1360,1.1726,2.7210,27489.9844,50.37559178,16.28168711,0.69999999,
13:56:21:330,0.0737,0.2091,1.0420,2.1978,-0.0369,5.4968,27489.9844,50.37559178,16.28168711,0.69999999,
13:56:21:357,0.0919,0.2253,0.9975,2.1978,-0.0369,5.4968,27489.9844,50.37559178,16.28168711,0.69999999,
13:56:21:374,0.0817,0.2290,0.9490,2.1978,-0.0369,5.4968,27489.9844,50.37559178,16.28168711,0.69999999,
13:56:21:381,0.0817,0.2290,0.9490,2.1978,-0.0369,5.4968,27489.9844,50.37559178,16.28168711,0.69999999,
13:56:21:392,0.0563,0.2252,0.8855,2.1978,-0.0369,5.4968,27489.9844,50.37559178,16.28168711,0.69999999,
13:56:21:397,0.0563,0.2252,0.8855,0.5338,0.1324,0.8722,27489.9844,50.37559178,16.28168711,0.69999999,
13:56:21:407,0.0563,0.2252,0.8855,0.5338,0.1324,0.8722,56822.9883,50.37559178,16.28168711,0.69999999,
13:56:21:424,0.0380,0.2365,0.8192,0.5338,0.1324,0.8722,56822.9883,50.37559178,16.28168711,0.69999999,
13:56:21:439,0.0295,0.2455,0.7531,0.5338,0.1324,0.8722,56822.9883,50.37559178,16.28168711,0.69999999,
13:56:21:449,0.0295,0.2455,0.7531,0.5338,0.1324,0.8722,56822.9883,50.37559178,16.28168711,0.69999999,
13:56:21:457,0.0135,0.2522,0.6708,0.5338,0.1324,0.8722,56822.9883,50.37559178,16.28168711,0.69999999,
13:56:21:465,0.0135,0.2522,0.6708,0.3223,0.0658,-1.0375,56822.9883,50.37559178,16.28168711,0.69999999,
13:56:21:474,-0.0011,0.2626,0.6078,0.3223,0.0658,-1.0375,56822.9883,50.37559178,16.28168711,0.69999999,
13:56:21:507,-0.0081,0.2591,0.5734,0.3223,0.0658,-1.0375,56822.9883,50.37559178,16.28168711,0.69999999,
13:56:21:516,-0.0081,0.2591,0.5734,0.3223,0.0658,-1.0375,56822.9883,50.37559178,16.28168711,0.69999999,
13:56:21:525,-0.0020,0.2572,0.5811,0.3223,0.0658,-1.0375,56822.9883,50.37559178,16.28168711,0.69999999,
13:56:21:534,-0.0020,0.2572,0.5811,-0.2947,-0.3145,-2.6444,56822.9883,50.37559178,16.28168711,0.69999999,
13:56:21:541,0.0131,0.2542,0.6076,-0.2947,-0.3145,-2.6444,56822.9883,50.37559178,16.28168711,0.69999999,
13:56:21:568,0.0131,0.2542,0.6076,-0.2947,-0.3145,-2.6444,79999.9922,50.37559178,16.28168711,0.69999999,
13:56:21:574,0.0111,0.2537,0.5774,-0.2947,-0.3145,-2.6444,79999.9922,50.37559178,16.28168711,0.69999999,
13:56:21:588,0.0111,0.2537,0.5774,-0.2947,-0.3145,-2.6444,79999.9922,50.37559178,16.28168711,0.69999999,
13:56:21:592,-0.0223,0.2771,0.5360,-0.2947,-0.3145,-2.6444,79999.9922,50.37559178,16.28168711,0.69999999,
13:56:21:602,-0.0223,0.2771,0.5360,-0.4285,-0.8186,-3.2389,79999.9922,50.37559178,16.28168711,0.69999999,
13:56:21:607,-0.0490,0.2963,0.5168,-0.4285,-0.8186,-3.2389,79999.9922,50.37559178,16.28168711,0.69999999,
13:56:21:623,-0.0646,0.3397,0.5551,-0.4285,-0.8186,-3.2389,79999.9922,50.37559178,16.28168711,0.69999999,
13:56:21:653,-0.0646,0.3397,0.5551,-0.4285,-0.8186,-3.2389,79999.9922,50.37559178,16.28168711,0.69999999,
13:56:21:657,-0.0462,0.3800,0.6221,-0.4285,-0.8186,-3.2389,79999.9922,50.37559178,16.28168711,0.69999999,
13:56:21:670,-0.0462,0.3800,0.6221,-0.6026,-1.0388,-3.0400,79999.9922,50.37559178,16.28168711,0.69999999,
13:56:21:674,-0.0304,0.4301,0.6650,-0.6026,-1.0388,-3.0400,79999.9922,50.37559178,16.28168711,0.69999999,
13:56:21:691,-0.0412,0.4960,0.6552,-0.6026,-1.0388,-3.0400,79999.9922,50.37559178,16.28168711,0.69999999,
13:56:21:708,-0.0697,0.5560,0.6480,-0.6026,-1.0388,-3.0400,79999.9922,50.37559178,16.28168711,0.69999999,
13:56:21:720,-0.0697,0.5560,0.6480,-0.6026,-1.0388,-3.0400,79999.9922,50.37559178,16.28168711,0.69999999,
13:56:21:727,-0.0697,0.5560,0.6480,-0.6026,-1.0388,-3.0400,44612.9805,50.37559178,16.28168711,0.69999999,
13:56:21:729,-0.0995,0.5820,0.6801,-0.6026,-1.0388,-3.0400,44612.9805,50.37559178,16.28168711,0.69999999,
13:56:21:737,-0.0995,0.5820,0.6801,-0.7559,-0.1649,-1.9805,44612.9805,50.37559178,16.28168711,0.69999999,
13:56:21:755,-0.1411,0.5828,0.7946,-0.7559,-0.1649,-1.9805,44612.9805,50.37559178,16.28168711,0.69999999,
13:56:21:772,-0.2083,0.5715,0.9098,-0.7559,-0.1649,-1.9805,44612.9805,50.37559178,16.28168711,0.69999999,
13:56:21:788,-0.2083,0.5715,0.9098,-0.7559,-0.1649,-1.9805,44612.9805,50.37559178,16.28168711,0.69999999,
13:56:21:804,-0.2083,0.5715,0.9098,-0.7299,1.4222,-1.3475,44612.9805,50.37559178,16.28168711,0.69999999,
13:56:21:807,-0.2610,0.5637,0.9892,-0.7299,1.4222,-1.3475,44612.9805,50.37559178,16.28168711,0.69999999,
13:56:21:823,-0.2572,0.5746,1.0365,-0.7299,1.4222,-1.3475,44612.9805,50.37559178,16.28168711,0.69999999,
13:56:21:839,-0.2244,0.5796,1.0509,-0.7299,1.4222,-1.3475,44612.9805,50.37559178,16.28168711,0.69999999,
13:56:21:856,-0.2244,0.5796,1.0509,-0.7299,1.4222,-1.3475,44612.9805,50.37559178,16.28168711,0.69999999,
13:56:21:858,-0.2171,0.5606,1.0146,-0.7299,1.4222,-1.3475,44612.9805,50.37559178,16.28168711,0.69999999,
13:56:21:873,-0.2171,0.5606,1.0146,-1.5891,1.4397,1.1236,44612.9805,50.37559178,16.28168711,0.69999999,
13:56:21:887,-0.2171,0.5606,1.0146,-1.5891,1.4397,1.1236,41956.9883,50.37559178,16.28168711,0.69999999,
13:56:21:890,-0.2152,0.5626,0.9455,-1.5891,1.4397,1.1236,41956.9883,50.37559178,16.28168711,0.69999999,
13:56:21:906,-0.1264,0.6174,0.9344,-1.5891,1.4397,1.1236,41956.9883,50.37559178,16.28168711,0.69999999,
13:56:21:923,0.0864,0.5585,1.1865,-1.5891,1.4397,1.1236,41956.9883,50.37559178,16.28168711,0.69999999,
13:56:21:924,0.0864,0.5585,1.1865,-1.5891,1.4397,1.1236,41956.9883,50.37559178,16.28168711,0.69999999,
13:56:21:940,0.0864,0.5585,1.1865,-2.0329,1.5362,1.5015,41956.9883,50.37559178,16.28168711,0.69999999,
13:56:21:944,0.3332,0.3837,1.5518,-2.0329,1.5362,1.5015,41956.9883,50.37559178,16.28168711,0.69999999,
13:56:21:977,0.4682,0.2536,1.7460,-2.0329,1.5362,1.5015,41956.9883,50.37559178,16.28168711,0.69999999,
13:56:21:993,0.4682,0.2536,1.7460,-2.0329,1.5362,1.5015,41956.9883,50.37558826,16.28170313,0.47000000,
13:56:21:994,0.4818,0.2067,1.7056,-2.0329,1.5362,1.5015,41956.9883,50.37558826,16.28170313,0.47000000,
13:56:22:006,0.4340,0.1853,1.5190,-2.0329,1.5362,1.5015,41956.9883,50.37558826,16.28170313,0.47000000,
13:56:22:007,0.4340,0.1853,1.5190,0.3790,0.9413,3.0083,41956.9883,50.37558826,16.28170313,0.47000000,
13:56:22:025,0.3479,0.1856,1.2987,0.3790,0.9413,3.0083,41956.9883,50.37558826,16.28170313,0.47000000,
13:56:22:047,0.3479,0.1856,1.2987,0.3790,0.9413,3.0083,40005.0234,50.37558826,16.28170313,0.47000000,
13:56:22:055,0.2760,0.1992,1.0995,0.3790,0.9413,3.0083,40005.0234,50.37558826,16.28170313,0.47000000,
13:56:22:058,0.2760,0.1992,1.0995,0.3790,0.9413,3.0083,40005.0234,50.37558826,16.28170313,0.47000000,
13:56:22:072,0.2264,0.2256,0.9496,0.3790,0.9413,3.0083,40005.0234,50.37558826,16.28170313,0.47000000,
13:56:22:075,0.2264,0.2256,0.9496,3.8199,-2.2244,6.6356,40005.0234,50.37558826,16.28170313,0.47000000,
13:56:22:093,0.1731,0.2473,0.8430,3.8199,-2.2244,6.6356,40005.0234,50.37558826,16.28170313,0.47000000,
13:56:22:121,0.1223,0.2641,0.7554,3.8199,-2.2244,6.6356,40005.0234,50.37558826,16.28170313,0.47000000,
13:56:22:128,0.1223,0.2641,0.7554,3.8199,-2.2244,6.6356,40005.0234,50.37558826,16.28170313,0.47000000,
13:56:22:141,0.0526,0.2844,0.6787,3.8199,-2.2244,6.6356,40005.0234,50.37558826,16.28170313,0.47000000,
13:56:22:144,0.0526,0.2844,0.6787,1.9434,-2.2916,1.0492,40005.0234,50.37558826,16.28170313,0.47000000,
13:56:22:157,-0.0211,0.3039,0.6452,1.9434,-2.2916,1.0492,40005.0234,50.37558826,16.28170313,0.47000000,
