
time,gFx,gFy,gFz,ax,ay,az,I,Latitude,Longitude,Speed (m/s),
15:00:39:189,-0.1127,0.3537,0.9077,-0.8745,0.1230,-0.4998,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:217,-0.1098,0.3539,0.9446,-0.8745,0.1230,-0.4998,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:221,-0.1098,0.3539,0.9446,-0.8745,0.1230,-0.4998,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:231,-0.1098,0.3539,0.9446,-0.8690,0.3457,-0.4352,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:235,-0.0971,0.3545,0.9704,-0.8690,0.3457,-0.4352,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:253,-0.0998,0.3559,0.9820,-0.8690,0.3457,-0.4352,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:283,-0.1046,0.3640,0.9586,-0.8690,0.3457,-0.4352,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:290,-0.1046,0.3640,0.9586,-0.8690,0.3457,-0.4352,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:298,-0.1046,0.3640,0.9586,-0.4485,0.3796,-0.0061,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:304,-0.1146,0.3719,0.9236,-0.4485,0.3796,-0.0061,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:321,-0.1232,0.3680,0.9012,-0.4485,0.3796,-0.0061,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:350,-0.1207,0.3744,0.9016,-0.4485,0.3796,-0.0061,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:357,-0.1207,0.3744,0.9016,-0.4485,0.3796,-0.0061,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:367,-0.1207,0.3744,0.9016,-0.4300,0.5007,0.0865,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:369,-0.1078,0.3821,0.9093,-0.4300,0.5007,0.0865,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:385,-0.1051,0.3871,0.9127,-0.4300,0.5007,0.0865,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:400,-0.1047,0.3923,0.9153,-0.4300,0.5007,0.0865,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:426,-0.1047,0.3923,0.9153,-0.4300,0.5007,0.0865,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:434,-0.1047,0.3923,0.9153,-0.5770,0.5613,-0.3416,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:451,-0.0978,0.3929,0.9309,-0.5770,0.5613,-0.3416,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:453,-0.0922,0.3963,0.9486,-0.5770,0.5613,-0.3416,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:470,-0.0886,0.4018,0.9505,-0.5770,0.5613,-0.3416,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:495,-0.0886,0.4018,0.9505,-0.5770,0.5613,-0.3416,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:502,-0.0886,0.4018,0.9505,-0.5028,0.6281,-0.1258,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:503,-0.0897,0.3984,0.9508,-0.5028,0.6281,-0.1258,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:509,-0.0892,0.3951,0.9562,-0.5028,0.6281,-0.1258,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:535,-0.0887,0.3948,0.9643,-0.5028,0.6281,-0.1258,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:39:543,-0.0887,0.3948,0.9643,-0.5028,0.6281,-0.1258,41974.0000,50.37557349,16.28175148,0.36000001,
15:00:39:550,-0.0783,0.3921,0.9693,-0.5028,0.6281,-0.1258,41974.0000,50.37557349,16.28175148,0.36000001,
15:00:39:561,-0.0783,0.3921,0.9693,-0.5028,0.6281,-0.1258,41974.0000,50.37557349,16.28175148,0.36000001,
15:00:39:569,-0.0783,0.3921,0.9693,-0.4716,0.6107,0.1108,41974.0000,50.37557349,16.28175148,0.36000001,
15:00:39:570,-0.0677,0.3998,0.9444,-0.4716,0.6107,0.1108,41974.0000,50.37557349,16.28175148,0.36000001,
15:00:39:592,-0.0645,0.4035,0.9093,-0.4716,0.6107,0.1108,41974.0000,50.37557349,16.28175148,0.36000001,
15:00:39:617,-0.0609,0.3889,0.9288,-0.4716,0.6107,0.1108,41974.0000,50.37557349,16.28175148,0.36000001,
15:00:39:629,-0.0609,0.3889,0.9288,-0.4716,0.6107,0.1108,41974.0000,50.37557349,16.28175148,0.36000001,
15:00:39:636,-0.0495,0.3625,1.0262,-0.4716,0.6107,0.1108,41974.0000,50.37557349,16.28175148,0.36000001,
15:00:39:637,-0.0495,0.3625,1.0262,-0.4780,0.5650,0.1409,41974.0000,50.37557349,16.28175148,0.36000001,
15:00:39:666,-0.0283,0.3420,1.1018,-0.4780,0.5650,0.1409,41974.0000,50.37557349,16.28175148,0.36000001,
15:00:39:684,-0.0071,0.3339,1.0945,-0.4780,0.5650,0.1409,41974.0000,50.37557349,16.28175148,0.36000001,
15:00:39:696,-0.0071,0.3339,1.0945,-0.4780,0.5650,0.1409,41974.0000,50.37557349,16.28175148,0.36000001,
15:00:39:701,0.0051,0.3368,1.0472,-0.4780,0.5650,0.1409,41974.0000,50.37557349,16.28175148,0.36000001,
15:00:39:704,0.0051,0.3368,1.0472,-0.4780,0.5650,0.1409,3409.0200,50.37557349,16.28175148,0.36000001,
15:00:39:706,0.0051,0.3368,1.0472,-0.3264,0.4445,0.1361,3409.0200,50.37557349,16.28175148,0.36000001,
15:00:39:719,0.0080,0.3302,0.9905,-0.3264,0.4445,0.1361,3409.0200,50.37557349,16.28175148,0.36000001,
15:00:39:749,0.0057,0.3173,0.9568,-0.3264,0.4445,0.1361,3409.0200,50.37557349,16.28175148,0.36000001,
15:00:39:764,0.0057,0.3173,0.9568,-0.3264,0.4445,0.1361,3409.0200,50.37557349,16.28175148,0.36000001,
15:00:39:767,0.0184,0.3101,0.9389,-0.3264,0.4445,0.1361,3409.0200,50.37557349,16.28175148,0.36000001,
15:00:39:773,0.0184,0.3101,0.9389,0.1328,0.0837,1.0323,3409.0200,50.37557349,16.28175148,0.36000001,
15:00:39:785,0.0353,0.3011,0.9467,0.1328,0.0837,1.0323,3409.0200,50.37557349,16.28175148,0.36000001,
15:00:39:815,0.0495,0.2870,0.9582,0.1328,0.0837,1.0323,3409.0200,50.37557349,16.28175148,0.36000001,
15:00:39:832,0.0495,0.2870,0.9582,0.1328,0.0837,1.0323,3409.0200,50.37557349,16.28175148,0.36000001,
15:00:39:833,0.0656,0.2846,0.9495,0.1328,0.0837,1.0323,3409.0200,50.37557349,16.28175148,0.36000001,
15:00:39:841,0.0656,0.2846,0.9495,0.1520,-0.2462,-0.0710,3409.0200,50.37557349,16.28175148,0.36000001,
15:00:39:852,0.0913,0.2815,0.9355,0.1520,-0.2462,-0.0710,3409.0200,50.37557349,16.28175148,0.36000001,
15:00:39:863,0.0913,0.2815,0.9355,0.1520,-0.2462,-0.0710,3388.9727,50.37557349,16.28175148,0.36000001,
15:00:39:867,0.1257,0.2791,0.9455,0.1520,-0.2462,-0.0710,3388.9727,50.37557349,16.28175148,0.36000001,
15:00:39:898,0.1613,0.2759,0.9658,0.1520,-0.2462,-0.0710,3388.9727,50.37557349,16.28175148,0.36000001,
15:00:39:899,0.1613,0.2759,0.9658,0.1520,-0.2462,-0.0710,3388.9727,50.37557349,16.28175148,0.36000001,
15:00:39:908,0.1613,0.2759,0.9658,0.2970,-0.7093,-0.0011,3388.9727,50.37557349,16.28175148,0.36000001,
15:00:39:916,0.1924,0.2722,0.9519,0.2970,-0.7093,-0.0011,3388.9727,50.37557349,16.28175148,0.36000001,
15:00:39:935,0.2094,0.2725,0.9164,0.2970,-0.7093,-0.0011,3388.9727,50.37557349,16.28175148,0.36000001,
15:00:39:957,0.2337,0.2842,0.8777,0.2970,-0.7093,-0.0011,3388.9727,50.37557349,16.28175148,0.36000001,
15:00:39:967,0.2337,0.2842,0.8777,0.2970,-0.7093,-0.0011,3388.9727,50.37557349,16.28175148,0.36000001,
15:00:39:976,0.2337,0.2842,0.8777,0.9630,-0.8350,0.0839,3388.9727,50.37557349,16.28175148,0.36000001,
15:00:39:981,0.2503,0.2837,0.8726,0.9630,-0.8350,0.0839,3388.9727,50.37557349,16.28175148,0.36000001,
15:00:39:999,0.2592,0.2867,0.9233,0.9630,-0.8350,0.0839,3388.9727,50.37557349,16.28175148,0.36000001,
15:00:40:016,0.2729,0.2863,0.9837,0.9630,-0.8350,0.0839,3388.9727,50.37557349,16.28175148,0.36000001,
15:00:40:023,0.2729,0.2863,0.9837,0.9630,-0.8350,0.0839,3464.9775,50.37557349,16.28175148,0.36000001,
15:00:40:035,0.2729,0.2863,0.9837,0.9630,-0.8350,0.0839,3464.9775,50.37557349,16.28175148,0.36000001,
15:00:40:045,0.2729,0.2863,0.9837,1.4194,-0.6502,-0.4954,3464.9775,50.37557349,16.28175148,0.36000001,
15:00:40:050,0.2589,0.2821,1.0217,1.4194,-0.6502,-0.4954,3464.9775,50.37557349,16.28175148,0.36000001,
15:00:40:066,0.2300,0.2741,1.0168,1.4194,-0.6502,-0.4954,3464.9775,50.37557349,16.28175148,0.36000001,
15:00:40:083,0.2060,0.2816,1.0003,1.4194,-0.6502,-0.4954,3464.9775,50.37557349,16.28175148,0.36000001,
15:00:40:100,0.1837,0.2887,0.9717,1.4194,-0.6502,-0.4954,3464.9775,50.37557349,16.28175148,0.36000001,
15:00:40:103,0.1837,0.2887,0.9717,1.4194,-0.6502,-0.4954,3464.9775,50.37557349,16.28175148,0.36000001,
15:00:40:112,0.1837,0.2887,0.9717,1.6714,-0.4715,0.3677,3464.9775,50.37557349,16.28175148,0.36000001,
15:00:40:134,0.1532,0.2946,0.9193,1.6714,-0.4715,0.3677,3464.9775,50.37557349,16.28175148,0.36000001,
15:00:40:149,0.1268,0.2921,0.8674,1.6714,-0.4715,0.3677,3464.9775,50.37557349,16.28175148,0.36000001,
15:00:40:166,0.1116,0.2943,0.8647,1.6714,-0.4715,0.3677,3464.9775,50.37557349,16.28175148,0.36000001,
15:00:40:171,0.1116,0.2943,0.8647,1.6714,-0.4715,0.3677,3464.9775,50.37557349,16.28175148,0.36000001,
15:00:40:180,0.1116,0.2943,0.8647,1.0738,-0.3427,0.2400,3464.9775,50.37557349,16.28175148,0.36000001,
15:00:40:184,0.1116,0.2943,0.8647,1.0738,-0.3427,0.2400,3595.9951,50.37557349,16.28175148,0.36000001,
15:00:40:188,0.1156,0.2904,0.8905,1.0738,-0.3427,0.2400,3595.9951,50.37557349,16.28175148,0.36000001,
15:00:40:215,0.1163,0.2867,0.9089,1.0738,-0.3427,0.2400,3595.9951,50.37557349,16.28175148,0.36000001,
15:00:40:234,0.1232,0.2904,0.8967,1.0738,-0.3427,0.2400,3595.9951,50.37557349,16.28175148,0.36000001,
15:00:40:239,0.1232,0.2904,0.8967,1.0738,-0.3427,0.2400,3595.9951,50.37557349,16.28175148,0.36000001,
15:00:40:248,0.1232,0.2904,0.8967,0.2594,-0.2963,-0.6831,3595.9951,50.37557349,16.28175148,0.36000001,
15:00:40:251,0.1307,0.2914,0.8886,0.2594,-0.2963,-0.6831,3595.9951,50.37557349,16.28175148,0.36000001,
15:00:40:282,0.1473,0.3006,0.9035,0.2594,-0.2963,-0.6831,3595.9951,50.37557349,16.28175148,0.36000001,
15:00:40:301,0.1579,0.3026,0.9264,0.2594,-0.2963,-0.6831,3595.9951,50.37557349,16.28175148,0.36000001,
15:00:40:306,0.1579,0.3026,0.9264,0.2594,-0.2963,-0.6831,3595.9951,50.37557349,16.28175148,0.36000001,
15:00:40:312,0.1542,0.3031,0.9407,0.2594,-0.2963,-0.6831,3595.9951,50.37557349,16.28175148,0.36000001,
15:00:40:315,0.1542,0.3031,0.9407,0.1362,-0.2980,-0.3929,3595.9951,50.37557349,16.28175148,0.36000001,
15:00:40:332,0.1472,0.3109,0.9379,0.1362,-0.2980,-0.3929,3595.9951,50.37557349,16.28175148,0.36000001,
15:00:40:345,0.1472,0.3109,0.9379,0.1362,-0.2980,-0.3929,4257.0225,50.37557349,16.28175148,0.36000001,
15:00:40:366,0.1450,0.3255,0.9154,0.1362,-0.2980,-0.3929,4257.0225,50.37557349,16.28175148,0.36000001,
15:00:40:374,0.1450,0.3255,0.9154,0.1362,-0.2980,-0.3929,4257.0225,50.37557349,16.28175148,0.36000001,
15:00:40:381,0.1395,0.3363,0.9057,0.1362,-0.2980,-0.3929,4257.0225,50.37557349,16.28175148,0.36000001,
15:00:40:383,0.1395,0.3363,0.9057,0.3904,-0.1216,-0.1306,4257.0225,50.37557349,16.28175148,0.36000001,
15:00:40:399,0.1246,0.3453,0.9101,0.3904,-0.1216,-0.1306,4257.0225,50.37557349,16.28175148,0.36000001,
15:00:40:417,0.1283,0.3421,0.9280,0.3904,-0.1216,-0.1306,4257.0225,50.37557349,16.28175148,0.36000001,
15:00:40:442,0.1283,0.3421,0.9280,0.3904,-0.1216,-0.1306,4257.0225,50.37557349,16.28175148,0.36000001,
15:00:40:449,0.1198,0.3489,0.9258,0.3904,-0.1216,-0.1306,4257.0225,50.37557349,16.28175148,0.36000001,
15:00:40:451,0.1198,0.3489,0.9258,0.2477,0.1551,-0.2028,4257.0225,50.37557349,16.28175148,0.36000001,
15:00:40:464,0.1130,0.3557,0.9153,0.2477,0.1551,-0.2028,4257.0225,50.37557349,16.28175148,0.36000001,
15:00:40:485,0.1149,0.3547,0.9166,0.2477,0.1551,-0.2028,4257.0225,50.37557349,16.28175148,0.36000001,
15:00:40:504,0.1149,0.3547,0.9166,0.2477,0.1551,-0.2028,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:505,0.1088,0.3561,0.9276,0.2477,0.1551,-0.2028,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:512,0.1088,0.3561,0.9276,0.2477,0.1551,-0.2028,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:518,0.1088,0.3561,0.9276,0.1041,0.3935,-0.1623,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:532,0.1115,0.3568,0.9441,0.1041,0.3935,-0.1623,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:550,0.1156,0.3632,0.9568,0.1041,0.3935,-0.1623,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:567,0.1072,0.3603,0.9428,0.1041,0.3935,-0.1623,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:578,0.1072,0.3603,0.9428,0.1041,0.3935,-0.1623,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:587,0.1072,0.3603,0.9428,0.0786,0.4751,-0.1410,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:598,0.0934,0.3643,0.8974,0.0786,0.4751,-0.1410,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:615,0.0715,0.3480,0.9226,0.0786,0.4751,-0.1410,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:633,0.0461,0.3655,0.9922,0.0786,0.4751,-0.1410,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:647,0.0461,0.3655,0.9922,0.0786,0.4751,-0.1410,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:651,0.1200,0.3934,1.0253,0.0786,0.4751,-0.1410,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:654,0.1200,0.3934,1.0253,-0.0622,0.3682,-0.0087,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:682,0.1140,0.4352,0.9449,-0.0622,0.3682,-0.0087,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:700,0.1242,0.4296,0.8958,-0.0622,0.3682,-0.0087,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:713,0.1242,0.4296,0.8958,-0.0622,0.3682,-0.0087,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:718,0.1286,0.4366,0.9060,-0.0622,0.3682,-0.0087,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:722,0.1286,0.4366,0.9060,-0.2013,0.2541,0.4517,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:749,0.1276,0.4201,0.9677,-0.2013,0.2541,0.4517,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:761,0.1179,0.3905,1.0502,-0.2013,0.2541,0.4517,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:781,0.1179,0.3905,1.0502,-0.2013,0.2541,0.4517,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:783,0.1093,0.3483,1.0937,-0.2013,0.2541,0.4517,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:789,0.1093,0.3483,1.0937,0.3189,0.9895,-0.2736,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:799,0.1297,0.3164,1.0966,0.3189,0.9895,-0.2736,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:824,0.1290,0.3083,1.0424,0.3189,0.9895,-0.2736,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:849,0.1002,0.3039,0.9387,0.3189,0.9895,-0.2736,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:851,0.1002,0.3039,0.9387,0.3189,0.9895,-0.2736,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:857,0.1002,0.3039,0.9387,0.2810,0.3246,1.0310,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:866,0.0973,0.2751,0.8405,0.2810,0.3246,1.0310,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:883,0.0414,0.2836,0.8282,0.2810,0.3246,1.0310,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:915,0.0202,0.2765,0.8818,0.2810,0.3246,1.0310,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:917,0.0202,0.2765,0.8818,0.2810,0.3246,1.0310,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:927,0.0202,0.2765,0.8818,0.4469,-0.2289,0.0404,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:932,0.0041,0.2557,0.9231,0.4469,-0.2289,0.0404,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:951,0.0199,0.2409,0.8653,0.4469,-0.2289,0.0404,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:980,0.0472,0.1839,0.7693,0.4469,-0.2289,0.0404,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:986,0.0472,0.1839,0.7693,0.4469,-0.2289,0.0404,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:994,0.0472,0.1839,0.7693,-0.1249,-0.1853,-0.8633,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:40:998,-0.0577,0.2219,1.0420,-0.1249,-0.1853,-0.8633,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:41:021,0.0162,0.2080,1.0538,-0.1249,-0.1853,-0.8633,79999.9922,50.37557349,16.28175148,0.36000001,
15:00:41:031,0.0726,0.1758,0.9312,-0.1249,-0.1853,-0.8633,79999.9922,50.37557349,16.28175148,0.36000001,
15:01:18:212,0.6951,0.4910,0.5204,-0.1249,-0.1853,-0.8633,79999.9922,50.37557349,16.28175148,0.36000001,
15:01:18:213,0.6796,0.5286,0.5150,-0.1249,-0.1853,-0.8633,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:234,0.6246,0.5104,0.4721,-0.1249,-0.1853,-0.8633,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:240,0.6246,0.5104,0.4721,-0.1249,-0.1853,-0.8633,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:244,0.6246,0.5104,0.4721,-0.1249,-0.1853,-0.8633,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:258,0.7431,0.4940,0.5796,-0.1249,-0.1853,-0.8633,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:276,0.6209,0.4584,0.5624,-0.1249,-0.1853,-0.8633,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:307,0.6209,0.4584,0.5624,-0.1249,-0.1853,-0.8633,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:329,0.5243,0.4869,0.3166,-0.1249,-0.1853,-0.8633,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:329,0.3222,0.4902,0.8865,-0.1249,-0.1853,-0.8633,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:333,0.3222,0.4902,0.8865,0.0000,0.0000,0.0000,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:336,0.2836,0.4833,1.0849,0.0000,0.0000,0.0000,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:374,0.2836,0.4833,1.0849,0.0000,0.0000,0.0000,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:400,0.2836,0.4833,1.0849,-1.1467,0.2237,0.6102,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:402,0.2836,0.4833,1.0849,-1.1467,0.2237,0.6102,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:403,0.3739,0.3824,0.9748,-1.1467,0.2237,0.6102,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:404,0.5087,0.2652,0.9042,-1.1467,0.2237,0.6102,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:404,0.5035,0.3424,0.9704,-1.1467,0.2237,0.6102,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:438,0.4094,0.3658,1.0166,-1.1467,0.2237,0.6102,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:443,0.4094,0.3658,1.0166,-1.1467,0.2237,0.6102,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:469,0.4094,0.3658,1.0166,0.4114,-0.8897,1.3385,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:504,0.3783,0.3333,0.8861,0.4114,-0.8897,1.3385,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:505,0.2951,0.4458,1.0633,0.4114,-0.8897,1.3385,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:506,0.2114,0.3971,1.0279,0.4114,-0.8897,1.3385,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:507,0.1808,0.3167,0.8969,0.4114,-0.8897,1.3385,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:511,0.1808,0.3167,0.8969,0.4114,-0.8897,1.3385,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:535,0.1808,0.3167,0.8969,-0.4165,-0.0436,1.1396,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:570,0.0412,0.2776,0.7793,-0.4165,-0.0436,1.1396,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:571,0.0629,0.3333,0.7724,-0.4165,-0.0436,1.1396,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:572,0.2033,0.3376,0.9090,-0.4165,-0.0436,1.1396,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:577,0.2033,0.3376,0.9090,-0.4165,-0.0436,1.1396,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:593,0.2261,0.3315,1.0196,-0.4165,-0.0436,1.1396,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:603,0.2261,0.3315,1.0196,-1.7763,-0.0073,-0.6395,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:628,0.1654,0.3220,1.0548,-1.7763,-0.0073,-0.6395,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:646,0.1654,0.3220,1.0548,-1.7763,-0.0073,-0.6395,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:672,0.1654,0.3220,1.0548,-0.3484,0.3346,0.2231,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:695,0.0923,0.2740,1.0463,-0.3484,0.3346,0.2231,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:696,0.0941,0.3234,1.0007,-0.3484,0.3346,0.2231,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:696,0.0874,0.3141,1.0107,-0.3484,0.3346,0.2231,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:696,0.0879,0.3164,0.9726,-0.3484,0.3346,0.2231,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:714,0.0879,0.3164,0.9726,-0.3484,0.3346,0.2231,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:715,0.0560,0.3401,0.9496,-0.3484,0.3346,0.2231,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:741,0.0560,0.3401,0.9496,-0.7992,0.0202,0.5907,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:757,0.0949,0.3251,0.9013,-0.7992,0.0202,0.5907,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:759,0.0682,0.3293,0.9285,-0.7992,0.0202,0.5907,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:782,0.0682,0.3293,0.9285,-0.7992,0.0202,0.5907,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:783,0.0539,0.3011,0.9208,-0.7992,0.0202,0.5907,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:808,0.0539,0.3011,0.9208,-0.7840,0.1936,-0.1839,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:849,0.0545,0.2899,0.8968,-0.7840,0.1936,-0.1839,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:850,0.0653,0.2560,0.8802,-0.7840,0.1936,-0.1839,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:851,0.1013,0.2235,0.9057,-0.7840,0.1936,-0.1839,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:852,0.1013,0.2235,0.9057,-0.7840,0.1936,-0.1839,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:875,0.1013,0.2235,0.9057,-0.8582,-0.0491,-0.4235,79999.9922,50.37557730,16.28175590,0.33000001,
15:01:18:883,0.1013,0.2235,0.9057,-0.8582,-0.0491,-0.4235,38865.0156,50.37557730,16.28175590,0.33000001,
15:01:18:884,0.0450,0.2554,0.9485,-0.8582,-0.0491,-0.4235,38865.0156,50.37557730,16.28175590,0.33000001,
15:01:18:885,0.0248,0.2655,0.9441,-0.8582,-0.0491,-0.4235,38865.0156,50.37557730,16.28175590,0.33000001,
15:01:18:917,0.0248,0.2655,0.9441,-0.8582,-0.0491,-0.4235,38865.0156,50.37557730,16.28175590,0.33000001,
15:01:18:943,0.0248,0.2655,0.9441,-0.7255,-0.6681,-0.2126,38865.0156,50.37557730,16.28175590,0.33000001,
15:01:18:947,0.0369,0.2712,0.9202,-0.7255,-0.6681,-0.2126,38865.0156,50.37557730,16.28175590,0.33000001,
15:01:18:948,0.0353,0.2801,0.8742,-0.7255,-0.6681,-0.2126,38865.0156,50.37557730,16.28175590,0.33000001,
15:01:18:949,-0.0159,0.2967,0.8322,-0.7255,-0.6681,-0.2126,38865.0156,50.37557730,16.28175590,0.33000001,
15:01:18:986,-0.0159,0.2967,0.8322,-0.7255,-0.6681,-0.2126,38865.0156,50.37557730,16.28175590,0.33000001,
15:01:19:010,-0.0159,0.2967,0.8322,-0.9360,-0.0649,-0.6330,38865.0156,50.37557730,16.28175590,0.33000001,
15:01:19:012,0.0018,0.3214,0.8648,-0.9360,-0.0649,-0.6330,38865.0156,50.37557730,16.28175590,0.33000001,
15:01:19:013,0.0275,0.3317,0.8579,-0.9360,-0.0649,-0.6330,38865.0156,50.37557730,16.28175590,0.33000001,
15:01:19:014,0.0684,0.3063,0.8607,-0.9360,-0.0649,-0.6330,38865.0156,50.37557730,16.28175590,0.33000001,
